"","Protein","Len","S0","S0.1","S1","S1.1","S1.2","S1.3","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"141","m.115",216,10,11,5,9,13,12,-6.53,-1.3165,0.890144,0.958003,0.569666,"Q58DS9","Ras-related protein Rab-5C OS=Bos taurus GN=RAB5C PE=2 SV=1                    "
"142","m.1152",2284,1,0,0,2,1,0,-9.419,-1.3009,0.898333,0.958512,0.579541,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"143","m.11543",385,12,10,11,11,9,11,-2.013,-0.393,0.9971,0.9026,0.871796,"Q6PZE0","Mucin-19 OS=Mus musculus GN=Muc19 PE=2 SV=2                      "
"144","m.11553",214,9,7,6,10,12,11,-1.646,-0.4098,0.996507,0.905928,0.87022,"P46436","Glutathione S-transferase 1 OS=Ascaris suum GN=GST1 PE=1 SV=3                    "
"145","m.11555",111,2,3,2,1,2,3,-3.765,-0.5863,0.996973,0.932015,0.848777,NA,NA
"146","m.11561",392,0,0,0,0,1,1,-7.315,-1.0599,0.977339,0.960539,0.711985,"Q00422","GA-binding protein alpha chain OS=Mus musculus GN=Gabpa PE=1 SV=2                   "
"147","m.1157",147,2,3,1,3,3,3,-3.807,-0.4875,0.995408,0.919124,0.861999,"P25867","Ubiquitin-conjugating enzyme E2-17 kDa OS=Drosophila melanogaster GN=eff PE=2 SV=1                   "
"148","m.1159",503,0,1,0,0,1,1,-3.73,-0.6884,0.999461,0.942222,0.830837,"3269296","Predicted protein OS=Nematostella vectensis GN=v1g200212 PE=4 SV=1                     "
"149","m.11603",537,3,2,0,1,2,2,-5.626,-0.7856,0.999809,0.949684,0.808695,"3284280","Predicted protein OS=Nematostella vectensis GN=v1g219291 PE=4 SV=1                     "
"150","m.1163",121,2,3,6,6,3,2,-6.784,-1.3843,0.850412,0.955285,0.5255,"Q4R5J1","NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 5 OS=Macaca fascicularis GN=NDUFA5 PE=3 SV=3               "
"151","m.11636",357,3,3,0,1,3,2,-3.452,-0.3939,0.997069,0.902783,0.871713,"3268757","Predicted protein (Fragment) OS=Nematostella vectensis GN=v1g87496 PE=4 SV=1                    "
"152","m.1168",430,0,0,0,0,1,1,-5.059,-0.9726,0.989251,0.958625,0.748896,"Q98943","Caspase-2 OS=Gallus gallus GN=CASP2 PE=2 SV=2                      "
"153","m.11687",197,0,0,1,1,1,1,-0.808,-0.152,0.999997,0.828042,0.888247,"Q8VED2","Biogenesis of lysosome-related organelles complex 1 subunit 4 OS=Mus musculus GN=Bloc1s4 PE=1 SV=1               "
"154","m.11700",147,1,3,0,0,4,4,-6.046,-1.6153,0.681974,0.941529,0.367802,"Q566N0","Bis(5'-adenosyl)-triphosphatase enpp4 OS=Danio rerio GN=enpp4 PE=2 SV=1                     "
"155","m.11721",335,1,2,1,0,2,1,-3.366,-0.3905,0.997206,0.902088,0.872025,"Q8NDA8","Maestro heat-like repeat-containing protein family member 1 OS=Homo sapiens GN=MROH1 PE=2 SV=3                "
"156","m.11724",829,7,7,2,9,7,8,-1.52,-0.1861,0.999999,0.84223,0.886539,"P21575","Dynamin-1 OS=Rattus norvegicus GN=Dnm1 PE=1 SV=2                      "
"157","m.11725",118,1,1,0,2,2,1,-7.876,-1.1132,0.966716,0.961026,0.686428,"Q5EBF1","Cytosolic purine 5'-nucleotidase OS=Xenopus tropicalis GN=nt5c2 PE=2 SV=1                    "
"158","m.11734",369,0,0,0,0,0,1,-2.168,-0.3684,0.998214,0.897363,0.873991,"Q8R2E9","ERO1-like protein beta OS=Mus musculus GN=Ero1lb PE=1 SV=1                    "
"159","m.11740",629,2,1,0,1,2,1,-4.917,-0.8993,0.995434,0.955932,0.775298,"Q14192","Four and a half LIM domains protein 2 OS=Homo sapiens GN=FHL2 PE=1 SV=3               "
"160","m.11744",384,2,2,0,2,2,3,-3.047,-0.5102,0.995542,0.922413,0.859265,"3279690","Predicted protein OS=Nematostella vectensis GN=v1g245710 PE=4 SV=1                     "
"161","m.11754",237,5,4,6,5,4,3,-8.713,-1.3994,0.840737,0.954575,0.515433,"Q0V8T8","Contactin-associated protein like 2-May OS=Mus musculus GN=Cntnap5b PE=2 SV=1                   "
"162","m.11767",390,0,0,0,0,1,0,-5.081,-1.1731,0.950684,0.96095,0.65502,"Q9JLQ2","ARF GTPase-activating protein GIT2 OS=Mus musculus GN=Git2 PE=1 SV=2                   "
"163","m.1177",593,0,0,0,1,1,0,-10.614,-1.8579,0.483229,0.925093,0.213067,"A7SFP1","Leucine-rich repeat protein soc-2 homolog OS=Nematostella vectensis GN=v1g189306 PE=3 SV=1                  "
"164","m.11786",188,5,5,2,3,7,5,-7.349,-1.1685,0.95209,0.96098,0.65753,"P62323","Small nuclear ribonucleoprotein Sm D3 OS=Xenopus laevis GN=snrpd3 PE=2 SV=1                  "
"165","m.11819",281,2,2,2,1,3,2,-7.669,-1.2264,0.932041,0.960313,0.62483,"P47844","Carbonyl reductase [NADPH] 1 OS=Oryctolagus cuniculus GN=CBR1 PE=2 SV=2                   "
"166","m.11820",1432,0,1,0,0,1,1,-8.42,-1.5856,0.705357,0.943537,0.388121,"Q5JRA6","Melanoma inhibitory activity protein 3 OS=Homo sapiens GN=MIA3 PE=1 SV=1                  "
"167","m.11826",566,3,2,2,4,4,3,-2.83,-0.6702,0.9991,0.940593,0.834404,"Q8CHT0","Delta-1-pyrroline-5-carboxylate dehydrogenase mitochondrial OS=Mus musculus GN=Aldh4a1 PE=1 SV=3                           "
"168","m.11831",212,3,3,0,3,5,1,0.268,0.0485,0.999996,0.709893,0.895382,"Q8L7C9","Glutathione S-transferase U20 OS=Arabidopsis thaliana GN=GSTU20 PE=1 SV=1                    "
"169","m.11832",897,8,11,3,8,12,12,-8.075,-1.6058,0.689495,0.942175,0.374288,"Q28C55","Disks large homolog 1 OS=Xenopus tropicalis GN=dlg1 PE=2 SV=1                   "
"170","m.1184",205,1,1,0,0,0,0,-5.625,-0.8085,0.999391,0.951152,0.802658,"P11046","Laminin subunit beta-1 OS=Drosophila melanogaster GN=LanB1 PE=1 SV=4                    "
"171","m.11842",252,4,2,0,1,4,3,-6.765,-1.2853,0.906138,0.958976,0.58929,"3270986","Predicted protein OS=Nematostella vectensis GN=v1g240789 PE=4 SV=1                     "
"172","m.11876",224,1,2,2,3,3,2,-8.473,-1.3753,0.856046,0.95569,0.531465,"P13284","Gamma-interferon-inducible lysosomal thiol reductase OS=Homo sapiens GN=IFI30 PE=1 SV=3                   "
"173","m.1188",293,4,6,3,7,7,6,-5.082,-1.0653,0.976396,0.960612,0.7095,"Q2TFN9","Heat shock 70 kDa protein 4 OS=Canis familiaris GN=HSPA4 PE=1 SV=1                 "
"174","m.1190",1519,0,0,0,0,1,0,-6.321,-0.7782,0.999893,0.949187,0.810576,"Q6JHU9","CREB-binding protein OS=Rattus norvegicus GN=Crebbp PE=2 SV=1                     "
"175","m.11907",647,2,3,0,1,2,1,-7.676,-1.2088,0.938688,0.960583,0.635019,"O42182","Fibulin-1 OS=Danio rerio GN=fbln1 PE=2 SV=1                      "
"176","m.11916",339,0,0,0,1,1,1,0.289,0.0559,0.999986,0.70423,0.895568,"Q04336","Uncharacterized protein YMR196W OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=YMR196W PE=1 SV=1               "
"177","m.11921",315,1,4,2,3,4,5,-3.026,-0.5398,0.995951,0.926389,0.855441,"Q14749","Glycine N-methyltransferase OS=Homo sapiens GN=GNMT PE=1 SV=3                     "
"178","m.11924",283,0,1,0,0,0,1,-4.254,-0.5336,0.995848,0.925584,0.856268,"P46940","Ras GTPase-activating-like protein IQGAP1 OS=Homo sapiens GN=IQGAP1 PE=1 SV=1                   "
"179","m.11933",202,0,1,1,1,1,1,-2.947,-0.5194,0.995632,0.923685,0.858109,"Q6PHF0","Charged multivesicular body protein 1a OS=Danio rerio GN=chmp1a PE=2 SV=1                  "
"180","m.11960",265,1,2,0,1,2,2,-2.649,-0.449,0.995629,0.912998,0.866277,"Q5PRE5","Proline and serine-rich protein 1 OS=Mus musculus GN=Proser1 PE=1 SV=1                  "
"181","m.11993",245,1,1,0,2,2,1,-2.312,-0.3546,0.998953,0.894221,0.875168,"Q5E980","Cytochrome P450 20A1 OS=Bos taurus GN=CYP20A1 PE=2 SV=1                    "
"182","m.11995",326,4,5,3,4,5,6,4.231,0.7406,0.335206,0.121006,0.893563,"Q967D7","Protein turtle OS=Drosophila melanogaster GN=tutl PE=1 SV=2                     "
"183","m.12002",156,1,3,0,2,2,2,0.243,0.0411,0.999984,0.715457,0.895192,"Q7TSV4","Phosphoglucomutase-2 OS=Mus musculus GN=Pgm2 PE=1 SV=1                      "
"184","m.12007",433,10,9,4,9,9,9,-1.716,-0.1982,1,0.846923,0.88589,"Q7T0S7","Coiled-coil domain-containing protein 104 OS=Xenopus laevis GN=ccdc104 PE=2 SV=1                   "
"185","m.12009",511,1,1,1,0,3,1,-7.286,-0.9103,0.99469,0.956401,0.771592,"P80147","4-aminobutyrate aminotransferase mitochondrial OS=Sus scrofa GN=ABAT PE=1 SV=2                           "
"186","m.12035",180,2,2,3,3,3,2,-5.587,-0.8884,0.996112,0.955444,0.778885,NA,NA
"187","m.12048",569,14,17,7,12,15,17,2.958,0.8356,0.232215,0.08352,0.891455,"Q96NN9","Apoptosis-inducing factor 3 OS=Homo sapiens GN=AIFM3 PE=1 SV=1                    "
"188","m.12056",309,2,3,0,2,2,3,-7.224,-1.2706,0.913133,0.959372,0.598354,"Q54RA4","Probable iron/ascorbate oxidoreductase DDB_G0283291 OS=Dictyostelium discoideum GN=DDB_G0283291 PE=3 SV=1                   "
"189","m.12069",191,0,0,0,1,0,0,-5.821,-1.0628,0.976841,0.960578,0.710653,"Q16527","Cysteine and glycine-rich protein 2 OS=Homo sapiens GN=CSRP2 PE=1 SV=3                  "
"190","m.12097",491,0,0,0,0,1,1,-2.017,-0.3839,0.997483,0.900715,0.872623,"O55173","3-phosphoinositide-dependent protein kinase 1 OS=Rattus norvegicus GN=Pdpk1 PE=1 SV=2                   "
"191","m.12129",447,126,138,50,100,135,121,-1.989,-1.7056,0.609011,0.935307,0.307237,NA,NA
"192","m.1215",381,6,10,2,3,7,6,-3.53,-0.3852,0.997426,0.900988,0.872506,"3275784","Predicted protein OS=Nematostella vectensis GN=v1g243536 PE=4 SV=1                     "
"193","m.12175",403,4,6,2,4,6,5,-5.993,-0.6312,0.998155,0.936833,0.841491,"A7SLW1","Branched-chain-amino-acid aminotransferase OS=Nematostella vectensis GN=v1g246094 PE=3 SV=1                     "
"194","m.12185",535,3,4,2,4,1,1,-7.029,-1.1741,0.950374,0.960943,0.654473,"P52826","Carnitine O-acetyltransferase OS=Columba livia GN=CRAT PE=1 SV=1                     "
"195","m.12204",184,2,0,0,1,0,1,-4.577,-0.8687,0.997198,0.954503,0.785152,"P49961","Ectonucleoside triphosphate diphosphohydrolase 1 OS=Homo sapiens GN=ENTPD1 PE=1 SV=1                   "
"196","m.12229",471,23,24,22,23,29,23,-6.608,-2.5837,0.056318,0.897677,0.008496,"Q7ZVY5","Citrate synthase mitochondrial OS=Danio rerio GN=cs PE=2 SV=1                           "
"197","m.1223",739,2,3,2,3,4,3,-2.579,-0.4611,0.995498,0.915003,0.864978,"P18654","Ribosomal protein S6 kinase alpha-3 OS=Mus musculus GN=Rps6ka3 PE=1 SV=2                  "
"198","m.12238",232,16,21,10,17,16,17,-8.513,-2.2571,0.208101,0.905739,0.050273,"Q9R0Q6","Actin-related protein 3-Feb complex subunit 1A OS=Mus musculus GN=Arpc1a PE=1 SV=1                 "
"199","m.1225",1047,0,1,0,3,2,1,-6.527,-1.739,0.581468,0.933008,0.285544,"A4IFB1","Serrate RNA effector molecule homolog OS=Bos taurus GN=SRRT PE=2 SV=1                  "
"200","m.12306",644,1,2,0,0,1,2,-5.262,-0.7605,1,0.947951,0.814939,"O70247","Sodium-dependent multivitamin transporter OS=Rattus norvegicus GN=Slc5a6 PE=2 SV=1                    "
"201","m.12319",389,0,1,0,1,0,0,-2.845,-0.4573,0.995531,0.914382,0.865391,"O75689","Arf-GAP with dual PH domain-containing protein 1 OS=Homo sapiens GN=ADAP1 PE=1 SV=2                "
"202","m.12334",1458,2,2,3,2,2,2,-7.006,-1.0738,0.974859,0.960716,0.705541,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"203","m.1235",511,0,1,1,2,4,5,-8.417,-1.8304,0.505749,0.92687,0.229064,"Q96HN2","Putative adenosylhomocysteinase 3 OS=Homo sapiens GN=AHCYL2 PE=1 SV=1                    "
"204","m.12364",195,0,1,0,0,0,0,-3.403,-0.6204,0.997872,0.935725,0.843325,"4606641","Uncharacterized protein OS=Amphimedon queenslandica GN=LOC100633942 PE=4 SV=1                     "
"205","m.12366",358,0,1,0,0,0,3,-7.742,-1.4308,0.819806,0.952989,0.494294,"4251153","Uncharacterized protein (Fragment) OS=Ciona intestinalis GN=Cin.47963 PE=4 SV=2                    "
"206","m.1238",450,1,3,3,4,5,4,-5.533,-1.0891,0.971897,0.96087,0.698268,"Q8BX37","Iron/zinc purple acid phosphatase-like protein OS=Mus musculus GN=Papl PE=2 SV=2                  "
"207","m.12417",694,2,3,1,2,3,1,-10.04,-1.2319,0.929862,0.960216,0.621603,"Q4KLH5","Arf-GAP domain and FG repeat-containing protein 1 OS=Rattus norvegicus GN=Agfg1 PE=1 SV=1                "
"208","m.1242",255,5,4,1,5,5,5,-7.431,-1.1985,0.94235,0.960714,0.640884,"Q9JKM7","Ras-related protein Rab-37 OS=Mus musculus GN=Rab37 PE=1 SV=2                    "
"209","m.1245",204,22,24,11,21,32,26,-4.7,-1.8526,0.48755,0.925432,0.21611,"Q6NYB7","Ras-related protein Rab-1A OS=Rattus norvegicus GN=Rab1A PE=1 SV=3                    "
"210","m.1249",263,14,15,3,3,16,8,-4.994,-1.2148,0.936478,0.960498,0.631569,"Q9Z1Q5","Chloride intracellular channel protein 1 OS=Mus musculus GN=Clic1 PE=1 SV=3                  "
"211","m.12517",148,2,1,0,2,2,1,-5.437,-0.8615,0.997537,0.954141,0.787375,"Q9BQ24","Zinc finger FYVE domain-containing protein 21 OS=Homo sapiens GN=ZFYVE21 PE=1 SV=1                 "
"212","m.12521",914,13,13,8,13,19,20,-4.863,-1.4971,0.772655,0.949217,0.449014,"Q5REU4","Staphylococcal nuclease domain-containing protein 1 OS=Pongo abelii GN=SND1 PE=2 SV=1                  "
"213","m.12550",201,5,5,2,5,5,5,-2.242,-0.347,0.999402,0.892422,0.8758,"P48148","Ras-like GTP-binding protein Rho1 OS=Drosophila melanogaster GN=Rho1 PE=1 SV=1                   "
"214","m.12589",426,1,2,2,2,4,4,-2.122,-0.3769,0.997796,0.899224,0.873247,"Q10743","Disintegrin and metalloproteinase domain-containing protein 10 (Fragment) OS=Rattus norvegicus GN=Adam10 PE=2 SV=1                "
"215","m.12606",311,1,2,0,1,1,1,-3.391,-0.5331,0.99584,0.925518,0.856334,NA,NA
"216","m.1261",196,1,3,1,0,1,1,-5.296,-0.9371,0.992617,0.957447,0.762188,"P34059","N-acetylgalactosamine-6-sulfatase OS=Homo sapiens GN=GALNS PE=1 SV=1                      "
"217","m.12641",187,2,1,0,0,1,1,-5.563,-0.8765,0.996791,0.954885,0.782703,"3279955","Predicted protein OS=Nematostella vectensis GN=v1g245862 PE=4 SV=1                     "
"218","m.12642",195,34,33,19,22,34,30,4.665,1.4253,0.015696,0.005349,0.88237,"Q5XFX0","Transgelin-2 OS=Rattus norvegicus GN=Tagln2 PE=2 SV=1                      "
"219","m.12643",211,1,0,0,1,0,0,-1.047,-0.1496,1,0.826988,0.888361,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"220","m.12648",162,1,2,0,1,2,1,-5.82,-1.0155,0.984121,0.959739,0.73152,NA,NA
"221","m.1265",381,1,0,1,2,1,3,-8.536,-1.5178,0.757289,0.947942,0.434774,"Q8UUZ1","Protein mab-21-like 2 OS=Danio rerio GN=mab21l2 PE=2 SV=1                    "
"222","m.12659",176,1,2,0,1,0,3,0.362,0.0605,0.999993,0.70066,0.895681,"P20693","Low affinity immunoglobulin epsilon Fc receptor OS=Mus musculus GN=Fcer2 PE=2 SV=1                 "
"223","m.12662",470,11,12,5,8,10,13,-2.337,-0.5543,0.996232,0.92822,0.853453,"3283492","Predicted protein OS=Nematostella vectensis GN=v1g218210 PE=4 SV=1                     "
"224","m.12676",293,1,2,0,2,4,1,-4.689,-0.7177,0.999871,0.944688,0.824727,"Q920J4","Thioredoxin-like protein 1 OS=Rattus norvegicus GN=Txnl1 PE=1 SV=3                    "
"225","m.12686",459,2,4,2,3,4,3,-5.449,-1.2781,0.909607,0.959175,0.593745,"Q9D8W5","26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus GN=Psmd12 PE=1 SV=4                 "
"226","m.12690",150,1,1,0,1,1,0,1.452,0.2088,0.983096,0.566165,0.898466,"Q9Y4Z0","U6 snRNA-associated Sm-like protein LSm4 OS=Homo sapiens GN=LSM4 PE=1 SV=1                  "
"227","m.12693",1749,0,0,0,4,21,17,-7.793,-2.2122,0.234737,0.90727,0.061621,"P01027","Complement C3 OS=Mus musculus GN=C3 PE=1 SV=3                     "
"228","m.12695",530,0,0,0,1,2,1,-10.335,-1.6028,0.691857,0.942378,0.376338,"Q32LC7","Ras GTPase-activating protein-binding protein 1 OS=Bos taurus GN=G3BP PE=2 SV=1                  "
"229","m.12698",142,4,6,0,2,5,5,-4.894,-0.8023,0.999524,0.950765,0.804325,"Q8T5Z4","40S ribosomal protein S19 OS=Branchiostoma belcheri GN=RPS19 PE=2 SV=1                   "
"230","m.12699",199,10,9,6,12,13,12,-1.359,-0.2439,1,0.86317,0.883227,"P24409","Ras-related protein Rab-10 OS=Canis familiaris GN=RAB10 PE=1 SV=1                    "
"231","m.12700",435,0,0,0,0,0,1,-10.512,-1.6627,0.643991,0.938273,0.335723,"P59325","Eukaryotic translation initiation factor 5 OS=Mus musculus GN=Eif5 PE=1 SV=1                  "
"232","m.12707",398,3,1,4,2,1,1,0.759,0.1231,0.999977,0.648266,0.897058,NA,NA
"233","m.12709",550,10,10,6,7,11,9,-2.33,-0.4831,0.995407,0.918461,0.86251,"Q3ZBH0","T-complex protein 1 subunit beta OS=Bos taurus GN=CCT2 PE=1 SV=3                  "
"234","m.12711",510,7,10,1,5,8,6,-1.033,-0.2478,1,0.864454,0.882983,"Q9NQW7","Xaa-Pro aminopeptidase 1 OS=Homo sapiens GN=XPNPEP1 PE=1 SV=3                    "
"235","m.12716",167,3,1,1,1,3,3,-5.505,-1.2217,0.933865,0.960391,0.627571,"29644726","Lectin mal homologue (Fragment) OS=Microcystis aeruginosa GN=malh PE=4 SV=1                   "
"236","m.12721",179,0,0,1,2,2,2,1.109,0.1056,0.999982,0.663622,0.896703,NA,NA
"237","m.12724",296,1,3,2,1,2,4,-4.869,-0.8782,0.996692,0.954966,0.782164,NA,NA
"238","m.12725",224,5,5,4,4,5,4,-5.195,-0.8757,0.996836,0.954846,0.782956,"Q0MQI7","NADH dehydrogenase [ubiquinone] flavoprotein 2 mitochondrial OS=Pongo pygmaeus GN=NDUFV2 PE=2 SV=1                           "
"239","m.12732",698,39,43,9,23,38,32,-3.473,-2.185,0.251237,0.90827,0.069341,"O35920","Calpain-9 OS=Rattus norvegicus GN=Capn9 PE=2 SV=2                      "
"240","m.12733",700,10,11,6,13,11,12,-7.995,-2.2536,0.210143,0.905853,0.051097,"P00516","cGMP-dependent protein kinase 1 OS=Bos taurus GN=PRKG1 PE=1 SV=2                   "
"241","m.12737",490,0,1,0,1,1,1,-4.661,-0.6285,0.998084,0.936559,0.841954,"A7T167","Protein GDAP2 homolog OS=Nematostella vectensis GN=gdap2 PE=3 SV=1                    "
"242","m.12740",434,7,7,4,6,9,7,3.992,0.9174,0.165803,0.059746,0.889689,"P53590","Succinyl-CoA ligase [GDP-forming] subunit beta mitochondrial (Fragment) OS=Sus scrofa GN=SUCLG2 PE=1 SV=2                           "
"243","m.12744",483,3,4,1,4,4,2,-6.344,-1.5742,0.714238,0.944297,0.395949,"C3YWU0","Alpha-L-fucosidase OS=Branchiostoma floridae GN=BRAFLDRAFT_56888 PE=3 SV=2                      "
"244","m.12757",255,9,7,5,5,8,6,-7.762,-1.7969,0.533438,0.929084,0.249212,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"245","m.1276",494,1,1,0,1,3,1,-4.812,-0.6865,0.999426,0.942056,0.831218,"Q08DJ8","Heat shock factor protein 1 OS=Bos taurus GN=HSF1 PE=2 SV=1                  "
"246","m.12762",252,27,26,6,11,17,16,-7.363,-1.9359,0.421293,0.920303,0.170654,"P07996","Thrombospondin-1 OS=Homo sapiens GN=THBS1 PE=1 SV=2                      "
"247","m.12764",395,5,4,1,1,6,8,-5.419,-1.1229,0.964438,0.961059,0.681532,"Q9VQX4","Nicotinate phosphoribosyltransferase OS=Drosophila melanogaster GN=CG3714 PE=2 SV=2                     "
"248","m.12769",144,0,0,0,0,1,1,-2.074,-0.3049,1,0.881592,0.879091,NA,NA
"249","m.12770",763,4,5,1,3,4,5,-11.289,-1.5763,0.712604,0.944158,0.394506,"Q2TCH3","ATP-citrate synthase OS=Ovis aries GN=ACLY PE=2 SV=1                     "
"250","m.12774",857,0,0,0,0,0,1,-7.378,-1.2458,0.924135,0.959946,0.61336,"Q6GMF8","Inactive rhomboid protein 1 OS=Danio rerio GN=rhbdf1 PE=2 SV=1                   "
"251","m.12781",500,1,2,1,1,2,3,-1.87,-0.2465,1,0.864028,0.883065,NA,NA
"252","m.12783",327,1,0,0,1,2,3,-5.143,-0.9217,0.993851,0.956863,0.767657,"P79110","Tricarboxylate transport protein mitochondrial OS=Bos taurus GN=SLC25A1 PE=2 SV=1                           "
"253","m.12784",410,1,0,0,0,0,0,-5.647,-0.9406,0.992319,0.957574,0.760921,"Q5FYB0","Arylsulfatase J OS=Homo sapiens GN=ARSJ PE=2 SV=1                     "
"254","m.12790",138,6,6,3,4,6,4,-2.205,-0.317,1,0.884852,0.878183,"A6KWR4","L-rhamnose mutarotase OS=Bacteroides vulgatus (strain ATCC 8482 / DSM 1447 / NCTC 11154) GN=rhaM PE=3 SV=1            "
"255","m.12795",196,3,3,0,3,3,2,-3.054,-0.6428,0.998455,0.937991,0.83946,"Q8R4V0","Serine/threonine-protein kinase Sgk3 OS=Rattus norvegicus GN=Sgk3 PE=1 SV=2                    "
"256","m.12796",156,7,8,6,10,9,8,-1.509,-0.3172,1,0.884905,0.878168,"P61917","Epididymal secretory protein E1 OS=Pan troglodytes GN=NPC2 PE=2 SV=1                   "
"257","m.1281",317,0,1,0,0,1,1,-9.508,-1.7963,0.533935,0.929124,0.249579,"P49596","Probable protein phosphatase 2C T23F11.1 OS=Caenorhabditis elegans GN=T23F11.1 PE=3 SV=2                  "
"258","m.12810",529,11,13,8,8,12,12,-2.573,-0.9851,0.987889,0.958984,0.743983,"Q62829","Serine/threonine-protein kinase PAK 3 OS=Rattus norvegicus GN=Pak3 PE=1 SV=1                   "
"259","m.12813",219,3,5,4,5,8,7,-4.321,-0.8324,0.998712,0.95257,0.795997,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"260","m.12818",193,6,6,4,7,4,7,-3.366,-0.4707,0.99543,0.916541,0.863919,"Q52RN5","Superoxide dismutase [Cu-Zn] OS=Bos mutus grunniens GN=SOD1 PE=2 SV=3                   "
"261","m.12824",377,22,22,12,17,20,20,-6.411,-1.6638,0.643099,0.938197,0.334985,"Q02874","Core histone macro-H2A.1 OS=Rattus norvegicus GN=H2afy PE=1 SV=4                    "
"262","m.12825",688,2,2,0,1,1,1,-5.171,-0.8175,0.999156,0.951699,0.800193,"P26818","Beta-adrenergic receptor kinase 2 OS=Bos taurus GN=ADRBK2 PE=2 SV=1                   "
"263","m.12826",335,0,2,0,1,1,1,-5.073,-0.6994,0.999645,0.943171,0.828598,"Q96EP0","E3 ubiquitin-protein ligase RNF31 OS=Homo sapiens GN=RNF31 PE=1 SV=1                   "
"264","m.12829",263,1,2,0,1,2,3,-5.696,-0.8456,0.998227,0.953303,0.792157,"Q9NYU2","UDP-glucose:glycoprotein glucosyltransferase 1 OS=Homo sapiens GN=UGGT1 PE=1 SV=3                    "
"265","m.1283",112,3,3,2,1,3,1,-5.152,-0.9507,0.991413,0.957926,0.75721,"Q9IA76","60S ribosomal protein L31 OS=Paralichthys olivaceus GN=rpl31 PE=2 SV=1                   "
"266","m.12839",312,1,4,1,1,3,2,-3.929,-0.5834,0.996907,0.931684,0.849218,"Q8HXW6","Palmitoyl-protein thioesterase 1 OS=Macaca fascicularis GN=PPT1 PE=2 SV=1                    "
