"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"146","Pocillopora_acuta_HIv1_PredGene_25214_t",1648,0,0,0,0,-20.963,-2.852,0.009232,0.717666,0.002062,"serine/threonine-protein kinase WNK2-like ","K08867","-"
"147","Pocillopora_acuta_HIv1_PredGene_25279_t",171,3,7,1,3,-0.051,-0.0075,1,0.880277,0.571538,"neudesin precursor ","K17278","A1KYQ8"
"148","Pocillopora_acuta_HIv1_PredGene_25309_t",283,0,0,0,0,-14.288,-1.3955,0.338931,0.8286,0.131124,"titin ","K08626","B0S757"
"149","Pocillopora_acuta_HIv1_PredGene_25314_t",168,0,0,0,2,1.798,0.2762,1,0.838296,0.630308,"glutamic acid-rich protein isoform X2 ","K23450","R4GEJ6"
"150","Pocillopora_acuta_HIv1_PredGene_25354_t",189,28,27,29,23,-0.02,-0.0087,1,0.880412,0.571241,"calcyphosine-like b ","K23909","Q568D4"
"151","Pocillopora_acuta_HIv1_PredGene_2544_t",156,11,2,8,12,-12.559,-1.9124,0.147209,0.771698,0.043658,"metalloproteinase inhibitor 2a precursor ","K22583","Q7SZM6"
"152","Pocillopora_acuta_HIv1_PredGene_25524_t",1007,1,0,1,1,-10.768,-1.3897,0.341515,0.829382,0.132449,"transcription elongation regulator 1a ","K12824","A0A0R4IV33"
"153","Pocillopora_acuta_HIv1_PredGene_2570_t",903,0,0,0,0,-1.262,-0.1362,0.997427,0.893144,0.537253,"polycystin-2 ","K04986","Q2VF27"
"154","Pocillopora_acuta_HIv1_PredGene_25802_t",341,1,0,0,0,4.291,0.4956,1,0.787293,0.662001,"WP_027479499.1 VOC family protein ","","-"
"155","Pocillopora_acuta_HIv1_PredGene_25807_t",266,3,2,3,4,2.012,0.4354,1,0.80332,0.654345,"protein NipSnap homolog 1 isoform X1 ","","Q5SVF7"
"156","Pocillopora_acuta_HIv1_PredGene_25977_t",821,0,1,0,1,0.295,0.0291,1,0.876005,0.580389,"SR-related CTD associated factor 6, isoform A ","K12841","Q59E33"
"157","Pocillopora_acuta_HIv1_PredGene_26070_t",184,1,1,1,0,7.647,1.1576,0.760039,0.52238,0.70305,"COMM domain-containing protein 8 isoform 1 ","K22564","Q8WUR4"
"158","Pocillopora_acuta_HIv1_PredGene_26248_t",920,4,0,5,0,1.801,0.3934,1,0.813536,0.648557,"cytoplasmic aconitate hydratase ","K01681","Q9HBB2"
"159","Pocillopora_acuta_HIv1_PredGene_26333_t",292,0,0,0,0,9.041,1.9081,0.470884,0.199026,0.69853,"IST1 homolog isoform a ","K19476","P53990"
"160","Pocillopora_acuta_HIv1_PredGene_26563_t",230,0,0,0,0,-8.922,-1.362,0.354042,0.833155,0.138874,"l-isoaspartyl protein carboxyl methyltransferase, like ","K00573","Q6PBS7"
"161","Pocillopora_acuta_HIv1_PredGene_26568_t",1032,2,1,0,0,1.499,0.1781,1,0.855336,0.612457,"uncharacterized protein LOC724056 isoform X1 ","K00461","X1WD38"
"162","Pocillopora_acuta_HIv1_PredGene_26639_t",436,3,3,1,1,-11.364,-1.2525,0.407535,0.848596,0.165861,"aspartyl aminopeptidase ","K01267","Q803B5"
"163","Pocillopora_acuta_HIv1_PredGene_26644_t",213,0,0,0,0,-4.962,-0.3066,0.980561,0.905117,0.484642,"ras-related protein Rab-18-B ","K07910","Q6DHC1"
"164","Pocillopora_acuta_HIv1_PredGene_26944_t",224,0,0,0,0,6.61,0.7995,0.964212,0.679616,0.690269,"survival of motor neuron-related-splicing factor 30 ","K12839","Q7ZV80"
"165","Pocillopora_acuta_HIv1_PredGene_27042_t",400,2,1,6,4,-16.104,-2.4764,0.032689,0.733403,0.008205,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"166","Pocillopora_acuta_HIv1_PredGene_27229_t",417,0,0,0,1,6.857,1.0244,0.855392,0.580515,0.700683,"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta ","K04403","Q8IZW2"
"167","Pocillopora_acuta_HIv1_PredGene_27335_t",1696,0,1,0,0,-8.628,-1.2419,0.413153,0.850123,0.168608,"NFX1-type zinc finger-containing protein 1 isoform a ","","A2A5R3"
"168","Pocillopora_acuta_HIv1_PredGene_2737_t",150,1,0,1,2,1.914,0.2646,1,0.840473,0.628324,"UMP-CMP kinase isoform c ","K13800","Q96C07"
"169","Pocillopora_acuta_HIv1_PredGene_27546_t",1213,0,0,0,0,-0.181,-0.0333,1,0.883121,0.565059,"liprin-alpha-1 isoform X22 ","","B2RXW8"
"170","Pocillopora_acuta_HIv1_PredGene_27706_t",248,3,1,7,6,7.448,1.1512,0.764614,0.525091,0.702992,"probable methyltransferase PMT20 isoform X2 ","K03802","K7MFQ7"
"171","Pocillopora_acuta_HIv1_PredGene_27812_t",828,1,0,0,0,-10.212,-1.644,0.237362,0.798057,0.081426,"nuclear pore complex protein Nup93 isoform X1 ","K14309","Q1LV08"
"172","Pocillopora_acuta_HIv1_PredGene_27924_t",331,0,0,0,0,3.563,0.3231,1,0.829011,0.637995,"protein kinase, cAMP-dependent, catalytic subunit 3, isoform A ","K19584","Q9VUV5"
"173","Pocillopora_acuta_HIv1_PredGene_2805_t",1169,2,3,2,1,-11.284,-1.23,0.419572,0.85184,0.171719,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"174","Pocillopora_acuta_HIv1_PredGene_28238_t",876,5,1,7,2,-0.586,-0.0834,0.999383,0.888264,0.551911,"uncharacterized protein LOC100000278 ","K06491","-"
"175","Pocillopora_acuta_HIv1_PredGene_2824_t",205,2,0,0,1,-4.668,-0.6197,0.879949,0.911474,0.372325,"60S ribosomal protein L15 isoform 1 ","K02877","P39030"
"176","Pocillopora_acuta_HIv1_PredGene_28341_t",432,4,4,4,5,6.119,0.8176,0.958709,0.672007,0.691424,"regulatory particle triple-A ATPase 6 ","K03066","O45023"
"177","Pocillopora_acuta_HIv1_PredGene_28355_t",1965,0,0,0,0,-7.627,-0.9729,0.597263,0.887184,0.246677,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 ","K23113","Q9D4M7"
"178","Pocillopora_acuta_HIv1_PredGene_28538_t",183,1,1,0,1,5.607,0.7393,0.97957,0.704111,0.686012,"MORN repeat-containing protein 1 isoform 1 ","K25458","Q5T089"
"179","Pocillopora_acuta_HIv1_PredGene_28552_t",119,1,0,0,3,9.319,1.2668,0.688621,0.47742,0.703371,"uncharacterized protein Dmel_CG31715, isoform A ","","Q8MYY7"
"180","Pocillopora_acuta_HIv1_PredGene_28681_t",374,4,5,6,4,3.249,0.5469,1,0.77225,0.667961,"alcohol dehydrogenase class-3 ","K00121","Q6NXA6"
"181","Pocillopora_acuta_HIv1_PredGene_29014_t",131,0,0,2,1,0.161,0.0314,1,0.875727,0.580932,"40S ribosomal protein S15a ","K02957","Q6Q420"
"182","Pocillopora_acuta_HIv1_PredGene_29259_t",119,1,2,2,5,-8.73,-1.9485,0.136671,0.768645,0.039785,"uncharacterized protein LOC100793124 isoform X2 ","K09636","K7L7V6"
"183","Pocillopora_acuta_HIv1_PredGene_29482_t",180,0,2,0,0,-3.659,-1.0259,0.554025,0.880557,0.229958,"pecanex-like protein 2 isoform X1 ","",""
"184","Pocillopora_acuta_HIv1_PredGene_29483_t",161,2,1,0,0,-5.162,-1.0204,0.558372,0.88127,0.231661,"myb family transcription factor PHL5 isoform X1 ","","K7LD83"
"185","Pocillopora_acuta_HIv1_PredGene_29650_t",204,1,0,0,3,2.275,0.268,1,0.83984,0.628909,"DEgenerin Like ","K24185","Q8MPW0"
"186","Pocillopora_acuta_HIv1_PredGene_29854_t",294,1,2,1,0,-5.236,-0.5598,0.910207,0.911986,0.394706,"translocon-associated protein subunit alpha isoform 1 precursor ","K13249","Q53H19"
"187","Pocillopora_acuta_HIv1_PredGene_29960_t",1044,1,0,2,1,-16.022,-2.5068,0.02984,0.731854,0.0074,"zinc finger RNA-binding protein ","K13203","Q9H6V4"
"188","Pocillopora_acuta_HIv1_PredGene_29987_t",527,0,0,0,0,0.813,0.1226,0.999866,0.863705,0.601235,"deformed epidermal autoregulatory factor 1 homolog isoform 3 ","K23041","Q80V49"
"189","Pocillopora_acuta_HIv1_PredGene_30187_t",303,0,0,0,0,-7.247,-1.4556,0.31283,0.820675,0.117829,"ubiquitin carboxyl-terminal hydrolase 34 ","K17324",""
"190","Pocillopora_acuta_HIv1_PredGene_30196_t",325,1,2,0,1,-15.681,-2.1922,0.075315,0.750439,0.020151,"beta hydroxy acid dehydrogenase 1, isoform B ","K13247","Q7YU75"
"191","Pocillopora_acuta_HIv1_PredGene_30292_t",685,1,1,0,0,-3.993,-0.4301,0.955508,0.910167,0.442117,"synaptotagmin-9 ","K19909","E7F1D9"
"192","Pocillopora_acuta_HIv1_PredGene_30456_t",203,3,1,1,1,6.385,0.5925,1,0.757731,0.672851,"Uncharacterized protein CELE_C09F9.2 ","K08458","O62055"
"193","Pocillopora_acuta_HIv1_PredGene_30479_t",176,2,1,1,4,-9.212,-1.3519,0.358692,0.834546,0.141258,"40S ribosomal protein S19 isoform a ","K02966","Q9CZX8"
"194","Pocillopora_acuta_HIv1_PredGene_30490_t",160,0,0,0,6,-10.314,-1.0593,0.528489,0.87612,0.219771,"translationally-controlled tumor protein isoform 2 ","","Q6YLS2"
"195","Pocillopora_acuta_HIv1_PredGene_30892_t",134,1,0,0,3,1.46,0.2374,1,0.845402,0.623541,"60S ribosomal protein L32 ","K02912","P62910"
"196","Pocillopora_acuta_HIv1_PredGene_31025_t",309,0,2,3,1,-9.896,-1.3249,0.371369,0.838302,0.147735,"ADP/ATP carrier protein AAC3 ","K05863","D6VQ85"
"197","Pocillopora_acuta_HIv1_PredGene_31157_t",1696,0,1,0,2,-6.217,-1.2622,0.402474,0.847202,0.163369,"melanoma inhibitory activity protein 3 isoform X2 ","K23704","F1R5N2"
"198","Pocillopora_acuta_HIv1_PredGene_31159_t",586,1,0,0,0,-7.438,-1.0826,0.511529,0.87293,0.212821,"inositol-3-phosphate synthase 1 isoform 1 ","K01858","Q9NPH2"
"199","Pocillopora_acuta_HIv1_PredGene_31201_t",399,0,0,0,0,8.588,1.4001,0.625822,0.424134,0.702631,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"200","Pocillopora_acuta_HIv1_PredGene_31349_t",859,1,0,0,0,-7.914,-1.0856,0.509397,0.872514,0.211936,"PHD finger protein 14 isoform 3 ","","Q8C284"
"201","Pocillopora_acuta_HIv1_PredGene_3142_t",221,1,0,0,0,-2.824,-0.3729,0.968789,0.908213,0.462208,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"202","Pocillopora_acuta_HIv1_PredGene_32024_t",447,2,0,0,0,-5.042,-0.7923,0.755831,0.904333,0.308494,"neutrophil cytosol factor 2 isoform 1 ",NA,"Q2PP06"
"203","Pocillopora_acuta_HIv1_PredGene_32035_t",140,1,0,0,0,1.393,0.1259,0.99991,0.863231,0.601926,"thioredoxin, mitochondrial precursor ",NA,"P97493"
"204","Pocillopora_acuta_HIv1_PredGene_32094_t",559,5,10,6,7,-4.6,-1.041,0.542315,0.878573,0.225319,"src substrate cortactin isoform 1 ",NA,"Q60598"
"205","Pocillopora_acuta_HIv1_PredGene_32166_t",510,1,0,2,0,-7.577,-1.2191,0.425564,0.853417,0.174596,"protein ERGIC-53 precursor ",NA,"Q9D0F3"
"206","Pocillopora_acuta_HIv1_PredGene_3221_t",316,0,0,0,0,1.518,0.1895,1,0.853509,0.614659,"serine-threonine kinase receptor-associated protein ","K13137","Q7ZW92"
"207","Pocillopora_acuta_HIv1_PredGene_3225_t",506,0,0,0,0,-5.667,-0.8583,0.698035,0.899175,0.285101,"ADP-ribosylation factor GTPase-activating protein 2 ","K12493","Q32PR4"
"208","Pocillopora_acuta_HIv1_PredGene_3234_t",334,0,2,1,0,-8.696,-1.2144,0.428182,0.854097,0.175844,"pentraxin-related protein PTX3 precursor ","K20276","P26022"
"209","Pocillopora_acuta_HIv1_PredGene_3292_t",377,5,1,4,2,-5.262,-0.5505,0.914321,0.911985,0.398165,"26S proteasome non-ATPase regulatory subunit 13 ","K03039","Q7ZU69"
"210","Pocillopora_acuta_HIv1_PredGene_3329_t",619,0,1,0,0,-15.816,-1.4654,0.308678,0.819414,0.115737,"sodium- and chloride-dependent glycine transporter 2 isoform X1 ","",""
"211","Pocillopora_acuta_HIv1_PredGene_3525_t",161,7,2,6,10,-13.599,-1.2887,0.389007,0.843414,0.156661,"actin-related protein 2/3 complex subunit 3 ","K05756","Q6ZM62"
"212","Pocillopora_acuta_HIv1_PredGene_3559_t",504,3,4,8,3,4.292,0.9326,0.910886,0.62171,0.697457,"Helicase C-terminal domain-containing protein ","K10382","Q86D18"
"213","Pocillopora_acuta_HIv1_PredGene_3561_t",333,3,2,2,1,1.811,0.2814,1,0.837305,0.631186,"aflatoxin B1 aldehyde reductase member 3 ","K15303","Q6DHD5"
"214","Pocillopora_acuta_HIv1_PredGene_3573_t",366,1,4,2,1,3.953,0.5703,1,0.764939,0.670517,"MYG1 exonuclease precursor ","","Q86UA3"
"215","Pocillopora_acuta_HIv1_PredGene_3596_t",385,1,5,5,2,-3.918,-0.3283,0.977085,0.906227,0.477409,"Leucine-rich repeat (LRR) family protein ","K19996",""
"216","Pocillopora_acuta_HIv1_PredGene_3659_t",221,0,0,0,0,-2.501,-0.3435,0.974439,0.906949,0.472277,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"217","Pocillopora_acuta_HIv1_PredGene_3664_t",825,0,0,0,0,-4.795,-0.8145,0.736721,0.90275,0.300536,"serine/threonine-protein phosphatase 1 regulatory subunit 10 ","K17552","A3KPX4"
"218","Pocillopora_acuta_HIv1_PredGene_380_t",802,27,20,18,25,-4.315,-0.8218,0.730344,0.902195,0.297938,"curly Su ","K19511","Q9VEJ9"
"219","Pocillopora_acuta_HIv1_PredGene_3818_t",100,0,0,0,1,-9.895,-0.7665,0.777397,0.905977,0.317842,"ferredoxin 2 ","K22070","Q8SZA8"
"220","Pocillopora_acuta_HIv1_PredGene_4102_t",116,35,21,33,8,-0.963,-0.2039,0.992769,0.898592,0.517288,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"221","Pocillopora_acuta_HIv1_PredGene_4148_t",387,1,1,1,0,-15.09,-3.0721,0.004006,0.711054,0.000831,"PHB domain-containing protein ","","H2FLJ1"
"222","Pocillopora_acuta_HIv1_PredGene_4341_t",424,0,1,2,2,-7.344,-0.7185,0.815098,0.908482,0.335471,"kynurenine--oxoglutarate transaminase 1 ","K00816","F1QAI8"
"223","Pocillopora_acuta_HIv1_PredGene_4353_t",262,0,0,0,0,5.232,0.564,1,0.766936,0.669839,"uridine-cytidine kinase 2 isoform 1 ","K00876","Q9BU42"
"224","Pocillopora_acuta_HIv1_PredGene_4672_t",216,4,0,1,5,8.109,1.2225,0.715764,0.49539,0.703379,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"225","Pocillopora_acuta_HIv1_PredGene_4729_t",130,12,5,0,0,-1.122,-0.1729,0.995209,0.89621,0.52659,"zeaxanthin epoxidase ","K14619","E2GK53"
"226","Pocillopora_acuta_HIv1_PredGene_5122_t",133,1,0,1,0,-3.408,-0.5393,0.919074,0.911955,0.402323,"U6 snRNA-associated Sm-like protein LSm4 ","K12623","Q6P6E4"
"227","Pocillopora_acuta_HIv1_PredGene_5158_t",399,1,0,0,0,-4.85,-0.5275,0.923856,0.911892,0.406691,"cystathionine gamma-lyase ","K01758","Q6H324"
"228","Pocillopora_acuta_HIv1_PredGene_5412_t",437,0,1,0,0,-3.202,-0.4164,0.958993,0.909761,0.446985,"programmed cell death 4a isoform X1 ","K16865","F1QBM2"
"229","Pocillopora_acuta_HIv1_PredGene_5435_t",288,2,0,2,0,-8.608,-1.3844,0.343888,0.830099,0.133665,"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha ","K05955","A6NJW0"
"230","Pocillopora_acuta_HIv1_PredGene_5744_t",948,0,0,0,0,-15.907,-1.9089,0.148246,0.772,0.044048,"splicing factor 3B subunit 2 ","K12829","Q13435"
"231","Pocillopora_acuta_HIv1_PredGene_5760_t",135,1,1,0,2,0.558,0.1322,0.999945,0.862318,0.603236,"FAU ubiquitin like and ribosomal protein S30 fusion b ","K02983","F1RA98"
"232","Pocillopora_acuta_HIv1_PredGene_5771_t",726,1,0,0,1,1.268,0.1955,1,0.852532,0.615804,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"233","Pocillopora_acuta_HIv1_PredGene_590_t",751,0,0,0,0,-2.585,-0.3428,0.974563,0.906917,0.472515,"eyes absent homolog 1 isoform 1 ","K15616","B3KXR1"
"234","Pocillopora_acuta_HIv1_PredGene_594_t",158,9,14,5,7,-5.982,-1.3878,0.342365,0.829639,0.132884,"ubiquitin-conjugating enzyme E2 L3 isoform 1 ","K04552","B4DDG1"
"235","Pocillopora_acuta_HIv1_PredGene_5992_t",779,0,0,1,0,6.861,1.054,0.834915,0.567329,0.701434,"protein CASC1 isoform X1 ","K17580","T1ECS4"
"236","Pocillopora_acuta_HIv1_PredGene_6016_t",155,0,0,1,0,1.987,0.178,1,0.855352,0.612437,"Cox19-like CHCH family protein ","K00940","Q8GYJ4"
"237","Pocillopora_acuta_HIv1_PredGene_6039_t",706,51,55,58,51,-2.025,-1.3187,0.374334,0.839171,0.149244,"putative arginine kinase F46H5.3 ","K00934","Q10454"
"238","Pocillopora_acuta_HIv1_PredGene_6217_t",946,30,19,27,23,-13.364,-4.0516,3.9e-05,0.697111,5e-06,"AP-1 complex subunit beta-1 isoform b ","K12392","Q86X54"
"239","Pocillopora_acuta_HIv1_PredGene_6221_t",323,1,1,0,1,-14.153,-1.9729,0.129745,0.76664,0.037319,"WP_155726661.1 WD40 repeat domain-containing protein, partial ","K16482","-"
"240","Pocillopora_acuta_HIv1_PredGene_6254_t",508,0,0,2,0,-12.743,-1.0929,0.504252,0.871499,0.20979,"rho GTPase-activating protein 24 isoform 1 ","K20642","Q6ZNV3"
"241","Pocillopora_acuta_HIv1_PredGene_6417_t",193,2,2,3,1,-10.414,-1.4171,0.329415,0.825714,0.126255,"Secretion-associated Ras-related 1, isoform A ","K07953","Q9VD29"
"242","Pocillopora_acuta_HIv1_PredGene_646_t",517,0,0,0,0,-4.059,-0.7338,0.803469,0.907761,0.329822,"tyrosine-protein kinase Yes ","K05705","P07947"
"243","Pocillopora_acuta_HIv1_PredGene_6512_t",738,0,1,2,2,3.07,0.7043,0.986795,0.717721,0.683239,"glutamine--fructose-6-phosphate aminotransferase ","K00820","Q53QE6"
"244","Pocillopora_acuta_HIv1_PredGene_6566_t",220,1,0,0,0,5.076,0.8015,0.963622,0.678781,0.690399,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"245","Pocillopora_acuta_HIv1_PredGene_6582_t",954,4,8,0,0,-10.701,-1.1079,0.4939,0.869396,0.205419,"alpha-glucosidase 2 isoform X4 ","K01187",""
"246","Pocillopora_acuta_HIv1_PredGene_6700_t",611,0,0,0,1,-15.616,-1.8578,0.163811,0.776525,0.050038,"outer dynein arm-docking complex subunit 4 ","K24254","F1RBQ8"
"247","Pocillopora_acuta_HIv1_PredGene_6904_t",191,19,11,3,6,-14.359,-4.2106,1.6e-05,0.696089,2e-06,"putative glutathione S-transferase 5 ","K04097","Q09596"
"248","Pocillopora_acuta_HIv1_PredGene_710_t",987,1,0,0,0,3.683,0.4918,1,0.788355,0.661539,"Cuticle collagen bli-1 ","K16628","Q09457"
"249","Pocillopora_acuta_HIv1_PredGene_7444_t",316,1,0,0,0,2.037,0.3101,1,0.831664,0.635917,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"250","Pocillopora_acuta_HIv1_PredGene_7486_t",306,2,1,1,1,-11.11,-0.6113,0.884599,0.911602,0.375469,"DeHydrogenases, Short chain ","K11163","Q9N538"
"251","Pocillopora_acuta_HIv1_PredGene_7585_t",1209,71,75,71,45,-2.908,-1.275,0.395907,0.845368,0.16011,"lethal(2) giant larvae protein homolog 1 isoform X1 ","K06094","I0BWE2"
"252","Pocillopora_acuta_HIv1_PredGene_7602_t",186,19,21,21,21,5.052,1.4665,0.604226,0.397033,0.702063,"peroxiredoxin-5, mitochondrial isoform L precursor ","K11187","B7ZLJ4"
"253","Pocillopora_acuta_HIv1_PredGene_7665_t",414,5,5,8,2,-8.996,-2.68,0.017268,0.724043,0.00399,"eukaryotic initiation factor 4A-III ","K13025","P38919"
"254","Pocillopora_acuta_HIv1_PredGene_77_t",340,3,2,5,1,15.294,1.052,0.836331,0.568217,0.701387,"uncharacterized protein LOC102666418 isoform X2 ","K15836","K7KW14"
"255","Pocillopora_acuta_HIv1_PredGene_7719_t",274,0,0,0,0,-5.886,-0.6185,0.880624,0.911493,0.372774,"E3 ubiquitin-protein ligase synoviolin ","","Q9DBY1"
"256","Pocillopora_acuta_HIv1_PredGene_7777_t",506,0,0,0,0,-14.777,-2.1648,0.081209,0.752308,0.021847,"beta,beta-carotene 9',10'-oxygenase ","K10252","F1QU45"
"257","Pocillopora_acuta_HIv1_PredGene_7860_t",396,3,1,3,0,-2.419,-0.2636,0.986486,0.90264,0.49864,"RNA-binding protein Nova-1 ","K14944","Q1LYC7"
"258","Pocillopora_acuta_HIv1_PredGene_8153_t",269,14,3,7,15,-8.967,-3.3694,0.001262,0.704946,0.000209,"40S ribosomal protein S3 isoform 1 ","K02985","J3KN86"
"259","Pocillopora_acuta_HIv1_PredGene_8446_t",541,0,0,1,0,-2.796,-0.2668,0.986078,0.902837,0.497615,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial ","K01969","Q6NWI5"
"260","Pocillopora_acuta_HIv1_PredGene_8546_t",361,0,0,1,0,0.414,0.0411,1,0.874541,0.583205,"secretory carrier-associated membrane protein 1 ","K19995","Q6P0B3"
"261","Pocillopora_acuta_HIv1_PredGene_8589_t",724,0,0,0,0,1.999,0.4275,1,0.8053,0.653285,"dynein axonemal intermediate chain 1 ","K10409","Q8BKY5"
"262","Pocillopora_acuta_HIv1_PredGene_8724_t",333,3,2,3,3,2.719,0.475,1,0.792969,0.659463,"lactate dehydrogenase, isoform B ","K00016","Q9VRW6"
"263","Pocillopora_acuta_HIv1_PredGene_8765_t",500,1,1,5,0,4.833,1.0083,0.866114,0.587725,0.700217,"neuronal migration protein doublecortin isoform f ","K16579","A6NFY6"
"264","Pocillopora_acuta_HIv1_PredGene_8865_t",102,0,1,0,0,5.516,0.5559,1,0.769472,0.668956,"uncharacterized protein Dmel_CG7987, isoform A ","K09702","Q29R10"
"265","Pocillopora_acuta_HIv1_PredGene_8915_t",1096,16,10,7,3,-10.252,-1.4226,0.327017,0.824986,0.125032,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"266","Pocillopora_acuta_HIv1_PredGene_8916_t",1136,72,26,11,9,4.812,0.8477,0.948441,0.659134,0.693221,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"267","Pocillopora_acuta_HIv1_PredGene_9321_t",314,0,0,0,0,-4.92,-0.7624,0.780756,0.906219,0.319336,"phospholipase A2 group XV isoform X1 ","K06129","Q3TCB1"
"268","Pocillopora_acuta_HIv1_PredGene_937_t",231,5,7,8,5,-8.422,-0.9839,0.588038,0.885856,0.243151,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"269","Pocillopora_acuta_HIv1_PredGene_9390_t",400,3,1,6,6,-9.508,-2.4904,0.031347,0.732683,0.007825,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"270","Pocillopora_acuta_HIv1_PredGene_9511_t",540,0,1,1,0,-3.514,-0.5859,0.897846,0.911876,0.38497,"raftlin-like ","",""
"271","Pocillopora_acuta_HIv1_PredGene_9541_t",511,1,1,0,0,-4.763,-0.6765,0.844923,0.910098,0.35108,"glutathione synthetase isoform X1 ","K21456","F1RC64"
"272","Pocillopora_acuta_HIv1_PredGene_9696_t",300,23,12,19,13,-2.496,-0.6662,0.851739,0.910415,0.354925,"abnormal wing discs, isoform D ","K00940","P08879"
"273","Pocillopora_acuta_HIv1_PredGene_9761_t",539,1,2,1,1,-9.668,-2.255,0.063002,0.746303,0.016681,"rasputin, isoform B ","K24983","Q9I7J5"
"274","Pocillopora_acuta_HIv1_PredGene_9785_t",124,2,0,1,4,-4.982,-0.9582,0.609772,0.888915,0.251434,"60S ribosomal protein L31 ","K02910","Q24JV3"
"275","Pocillopora_acuta_HIv1_PredGene_9841_t",366,1,1,1,1,-5.293,-0.8117,0.739152,0.902958,0.301535,"tenascin-X isoform X2 ","K06252",""
"276","Pocillopora_acuta_HIv1_PredGene_9890_t",284,0,0,0,1,-5.86,-1.0171,0.560983,0.881696,0.232687,"voltage-dependent anion-selective channel protein 2 ","K15040","Q8AWD0"
"277","Pocillopora_acuta_HIv1_PredGene_g10019.t1",795,0,1,1,0,4.373,0.4665,1,0.795252,0.658392,"probable ATP-dependent RNA helicase DDX23 ","K12858","B3KY11"
"278","Pocillopora_acuta_HIv1_PredGene_g10021.t1",278,6,5,1,3,13.231,1.0598,0.830812,0.56476,0.701565,"WP_061430766.1 amidase ","K03286",""
"279","Pocillopora_acuta_HIv1_PredGene_g10025.t1",240,0,0,1,0,-15.666,-1.7919,0.184996,0.782704,0.058605,"MOB-like protein phocein isoform 1 ","","Q7Z4Y6"
"280","Pocillopora_acuta_HIv1_PredGene_g10029.t1",304,2,3,3,3,6.732,1.1115,0.793396,0.542111,0.702514,"leucine zipper transcription factor-like protein 1 isoform 1 ","K19400","Q8TC61"
"281","Pocillopora_acuta_HIv1_PredGene_g10030.t1",274,2,1,4,2,-20.703,-1.4676,0.30775,0.819132,0.11527,"carbonyl reductase ","K00079","B2RBZ7"
"282","Pocillopora_acuta_HIv1_PredGene_g10037.t1",549,2,2,1,2,-8.192,-1.1051,0.495813,0.86979,0.206231,"carbonyl reductase ","K00079","Q7SYD0"
"283","Pocillopora_acuta_HIv1_PredGene_g10039.t1",642,0,0,0,1,0.954,0.0817,0.999818,0.869344,0.592424,"coiled-coil domain-containing protein 93 ","","Q1RLV7"
"284","Pocillopora_acuta_HIv1_PredGene_g10044.t1",3990,0,0,0,0,-11.07,-2.0062,0.120544,0.763978,0.034145,"transformation/transcription domain-associated protein isoform 2 ","K08874","A4D265"
"285","Pocillopora_acuta_HIv1_PredGene_g10047.t1",300,21,9,24,19,6.26,1.5002,0.595071,0.382927,0.70176,"actin-related protein 2/3 complex subunit 2 ","K05758","Q6P2T5"
"286","Pocillopora_acuta_HIv1_PredGene_g1005.t1",635,0,1,1,0,-9.26,-0.9946,0.579185,0.88454,0.239749,"nuclear pore glycoprotein p62 isoform X1 ","K14306","F1QHS1"
