"","Protein","Len","S0","S0.1","S0.2","S1","S1.1","S1.2","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","UniprotID","DEFLINE"
"143","m.1215",381,2,2,2,4,5,3,0.716,1.0066,0.001191,0.000223,0.781399,"3275784","Predicted protein OS=Nematostella vectensis GN=v1g243536 PE=4 SV=1                     "
"144","m.12175",403,1,2,0,0,2,3,-0.079,-0.0809,1,0.488455,0.926305,"A7SLW1","Branched-chain-amino-acid aminotransferase OS=Nematostella vectensis GN=v1g246094 PE=3 SV=1                     "
"145","m.12185",535,1,2,2,1,1,1,-0.676,-0.7452,0.898699,0.770184,0.514786,"P52826","Carnitine O-acetyltransferase OS=Columba livia GN=CRAT PE=1 SV=1                     "
"146","m.12229",471,12,14,15,12,13,13,-0.131,-0.3707,1,0.693466,0.863979,"Q7ZVY5","Citrate synthase mitochondrial OS=Danio rerio GN=cs PE=2 SV=1                           "
"147","m.1223",739,1,1,1,1,1,1,-0.347,-0.3407,1,0.680081,0.875015,"P18654","Ribosomal protein S6 kinase alpha-3 OS=Mus musculus GN=Rps6ka3 PE=1 SV=2                  "
"148","m.12238",232,11,11,11,9,9,9,-0.077,-0.1683,1,0.569335,0.915422,"Q9R0Q6","Actin-related protein 3-Feb complex subunit 1A OS=Mus musculus GN=Arpc1a PE=1 SV=1                 "
"149","m.12244",109,0,0,0,0,1,2,-0.291,-0.289,0.999925,0.653256,0.890721,NA,NA
"150","m.12326",225,1,1,0,0,1,0,-0.281,-0.2713,1,0.642892,0.895275,"Q99715","Collagen alpha-1(XII) chain OS=Homo sapiens GN=COL12A1 PE=1 SV=2                    "
"151","m.12334",1458,2,2,1,1,2,1,-0.135,-0.1327,1,0.538402,0.920404,"P02466","Collagen alpha-2(I) chain OS=Rattus norvegicus GN=Col1a2 PE=1 SV=3                    "
"152","m.1235",511,1,1,1,3,2,1,0.687,0.8186,0.009072,0.00177,0.803845,"Q96HN2","Putative adenosylhomocysteinase 3 OS=Homo sapiens GN=AHCYL2 PE=1 SV=1                    "
"153","m.12364",195,1,1,0,0,0,0,-0.198,-0.1936,1,0.589579,0.911338,"4606641","Uncharacterized protein OS=Amphimedon queenslandica GN=LOC100633942 PE=4 SV=1                     "
"154","m.1238",450,1,2,1,4,0,2,0.925,1.0835,0.000477,8.7e-05,0.77481,"Q8BX37","Iron/zinc purple acid phosphatase-like protein OS=Mus musculus GN=Papl PE=2 SV=2                  "
"155","m.12417",694,2,2,1,2,2,2,0.367,0.387,0.298184,0.065013,0.891161,"Q4KLH5","Arf-GAP domain and FG repeat-containing protein 1 OS=Rattus norvegicus GN=Agfg1 PE=1 SV=1                "
"156","m.1245",204,13,15,16,12,15,13,-0.16,-0.4353,1,0.717509,0.834198,"Q6NYB7","Ras-related protein Rab-1A OS=Rattus norvegicus GN=Rab1A PE=1 SV=3                    "
"157","m.1249",263,3,2,2,4,3,4,0.55,0.7733,0.014185,0.002783,0.810768,"Q9Z1Q5","Chloride intracellular channel protein 1 OS=Mus musculus GN=Clic1 PE=1 SV=3                  "
"158","m.12521",914,7,6,7,5,5,3,-0.22,-0.3927,1,0.702351,0.854834,"Q5REU4","Staphylococcal nuclease domain-containing protein 1 OS=Pongo abelii GN=SND1 PE=2 SV=1                  "
"159","m.12550",201,1,1,1,1,1,1,-0.214,-0.2156,1,0.606011,0.907369,"P48148","Ras-like GTP-binding protein Rho1 OS=Drosophila melanogaster GN=Rho1 PE=1 SV=1                   "
"160","m.12589",426,0,0,1,0,0,0,-0.383,-0.3569,1,0.687496,0.86925,"Q10743","Disintegrin and metalloproteinase domain-containing protein 10 (Fragment) OS=Rattus norvegicus GN=Adam10 PE=2 SV=1                "
"161","m.12606",311,1,1,1,0,0,0,-0.269,-0.278,0.999967,0.646889,0.893595,NA,NA
"162","m.1261",196,1,2,3,2,1,2,-0.289,-0.3952,1,0.703313,0.853734,"P34059","N-acetylgalactosamine-6-sulfatase OS=Homo sapiens GN=GALNS PE=1 SV=1                      "
"163","m.12642",195,14,17,16,18,19,18,0.241,0.7042,0.027109,0.005368,0.822532,"Q5XFX0","Transgelin-2 OS=Rattus norvegicus GN=Tagln2 PE=2 SV=1                      "
"164","m.12643",211,1,1,0,0,0,1,-0.284,-0.2885,0.99992,0.652972,0.890855,"3282180","Predicted protein OS=Nematostella vectensis GN=v1g247020 PE=4 SV=1                     "
"165","m.12644",250,0,0,0,2,2,2,0.389,0.4143,0.252593,0.054256,0.884949,"Q5TZ24","DBH-like monooxygenase protein 1 homolog OS=Danio rerio GN=moxd1 PE=2 SV=2                  "
"166","m.12648",162,1,1,1,0,0,1,-0.3,-0.3044,1,0.661771,0.886437,NA,NA
"167","m.12662",470,5,4,4,4,3,3,0.015,0.0224,0.966858,0.375672,0.933483,"3283492","Predicted protein OS=Nematostella vectensis GN=v1g218210 PE=4 SV=1                     "
"168","m.12676",293,0,0,0,1,0,0,-0.327,-0.326,1,0.672955,0.879877,"Q920J4","Thioredoxin-like protein 1 OS=Rattus norvegicus GN=Txnl1 PE=1 SV=3                    "
"169","m.12686",459,0,2,0,1,0,1,-0.397,-0.3944,1,0.703006,0.854087,"Q9D8W5","26S proteasome non-ATPase regulatory subunit 12 OS=Mus musculus GN=Psmd12 PE=1 SV=4                 "
"170","m.12693",1749,11,10,13,1,0,0,-2.061,-3.0043,0,0.74835,0,"P01027","Complement C3 OS=Mus musculus GN=C3 PE=1 SV=3                     "
"171","m.12695",530,0,0,0,1,1,2,-0.317,-0.3269,1,0.673403,0.879589,"Q32LC7","Ras GTPase-activating protein-binding protein 1 OS=Bos taurus GN=G3BP PE=2 SV=1                  "
"172","m.12698",142,2,3,3,1,1,2,-0.744,-0.8587,0.727155,0.771903,0.351149,"Q8T5Z4","40S ribosomal protein S19 OS=Branchiostoma belcheri GN=RPS19 PE=2 SV=1                   "
"173","m.12699",199,4,6,5,4,4,4,-0.106,-0.1659,1,0.56734,0.915785,"P24409","Ras-related protein Rab-10 OS=Canis familiaris GN=RAB10 PE=1 SV=1                    "
"174","m.12709",550,8,7,7,5,9,10,-0.215,-0.3825,1,0.698325,0.859192,"Q3ZBH0","T-complex protein 1 subunit beta OS=Bos taurus GN=CCT2 PE=1 SV=3                  "
"175","m.12713",362,0,1,1,0,0,0,-0.191,-0.1894,1,0.586318,0.91205,"Q14344","Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens GN=GNA13 PE=1 SV=2                  "
"176","m.12716",167,2,2,2,3,2,1,0.19,0.2474,0.595452,0.147886,0.918785,"29644726","Lectin mal homologue (Fragment) OS=Microcystis aeruginosa GN=malh PE=4 SV=1                   "
"177","m.12722",407,2,1,1,2,1,2,0.231,0.2481,0.593831,0.147343,0.918674,"Q6GQ73","Protein Hook homolog 3 OS=Xenopus laevis GN=hook3 PE=2 SV=1                   "
"178","m.12725",224,2,5,5,7,6,5,0.393,0.6447,0.045747,0.009148,0.833819,"Q0MQI7","NADH dehydrogenase [ubiquinone] flavoprotein 2 mitochondrial OS=Pongo pygmaeus GN=NDUFV2 PE=2 SV=1                           "
"179","m.12732",698,9,9,9,10,10,11,0.201,0.4362,0.219744,0.046711,0.879894,"O35920","Calpain-9 OS=Rattus norvegicus GN=Capn9 PE=2 SV=2                      "
"180","m.12733",700,0,1,0,2,3,2,0.358,0.3983,0.278691,0.060371,0.888606,"P00516","cGMP-dependent protein kinase 1 OS=Bos taurus GN=PRKG1 PE=1 SV=2                   "
"181","m.12740",434,4,3,3,3,3,4,0.08,0.1167,0.86167,0.270311,0.932717,"P53590","Succinyl-CoA ligase [GDP-forming] subunit beta mitochondrial (Fragment) OS=Sus scrofa GN=SUCLG2 PE=1 SV=2                           "
"182","m.12744",483,4,4,2,2,3,2,-0.052,-0.062,1,0.468887,0.928119,"C3YWU0","Alpha-L-fucosidase OS=Branchiostoma floridae GN=BRAFLDRAFT_56888 PE=3 SV=2                      "
"183","m.12757",255,5,5,4,5,5,6,0.334,0.5293,0.114876,0.023609,0.858434,"Q9U5M4","Tropomyosin-2 OS=Podocoryne carnea GN=TPM2 PE=2 SV=1                      "
"184","m.12762",252,2,3,1,0,0,0,-0.34,-0.3312,1,0.67552,0.878196,"P07996","Thrombospondin-1 OS=Homo sapiens GN=THBS1 PE=1 SV=2                      "
"185","m.12766",325,0,0,0,0,1,0,-0.327,-0.3378,1,0.678706,0.876001,NA,NA
"186","m.12770",763,1,0,0,1,0,1,-0.323,-0.3152,1,0.667472,0.883241,"Q2TCH3","ATP-citrate synthase OS=Ovis aries GN=ACLY PE=2 SV=1                     "
"187","m.12778",145,0,1,0,1,1,0,-0.384,-0.3738,1,0.694764,0.862747,NA,NA
"188","m.12781",500,0,0,1,0,0,0,-0.258,-0.2341,1,0.618999,0.903698,NA,NA
"189","m.12786",174,1,1,1,0,1,0,-0.497,-0.4886,1,0.733096,0.801906,"Q9PUI0","Acidic phospholipase A2 S7-48J OS=Austrelaps superbus PE=2 SV=1                    "
"190","m.12790",138,2,2,4,3,4,3,-0.108,-0.1621,1,0.564153,0.916351,"A6KWR4","L-rhamnose mutarotase OS=Bacteroides vulgatus (strain ATCC 8482 / DSM 1447 / NCTC 11154) GN=rhaM PE=3 SV=1            "
"191","m.12795",196,0,0,0,1,1,1,-0.295,-0.3009,1,0.659876,0.887439,"Q8R4V0","Serine/threonine-protein kinase Sgk3 OS=Rattus norvegicus GN=Sgk3 PE=1 SV=2                    "
"192","m.12796",156,4,0,0,3,3,1,0.642,0.7509,0.017579,0.003459,0.814422,"P61917","Epididymal secretory protein E1 OS=Pan troglodytes GN=NPC2 PE=2 SV=1                   "
"193","m.12799",378,3,2,3,3,2,1,0.038,0.0517,0.942914,0.342395,0.934065,"P05300","Lysosome-associated membrane glycoprotein 1 OS=Gallus gallus GN=LAMP1 PE=2 SV=1                   "
"194","m.12810",529,2,2,3,3,2,2,0.053,0.0733,0.920362,0.318025,0.93403,"Q62829","Serine/threonine-protein kinase PAK 3 OS=Rattus norvegicus GN=Pak3 PE=1 SV=1                   "
"195","m.12813",219,2,3,3,2,3,4,-0.134,-0.1649,1,0.566504,0.915935,"P62494","Ras-related protein Rab-11A OS=Rattus norvegicus GN=Rab11a PE=1 SV=3                    "
"196","m.12818",193,7,7,4,8,7,8,0.808,1.3297,1.7e-05,3e-06,0.760868,"Q52RN5","Superoxide dismutase [Cu-Zn] OS=Bos mutus grunniens GN=SOD1 PE=2 SV=3                   "
"197","m.12824",377,9,10,8,11,10,11,0.431,0.9544,0.002152,0.000409,0.786672,"Q02874","Core histone macro-H2A.1 OS=Rattus norvegicus GN=H2afy PE=1 SV=4                    "
"198","m.12825",688,0,0,0,0,1,0,-0.286,-0.2814,0.999941,0.648883,0.892723,"P26818","Beta-adrenergic receptor kinase 2 OS=Bos taurus GN=ADRBK2 PE=2 SV=1                   "
"199","m.1283",112,4,5,5,6,6,6,0.357,0.5973,0.067795,0.01369,0.843536,"Q9IA76","60S ribosomal protein L31 OS=Paralichthys olivaceus GN=rpl31 PE=2 SV=1                   "
"200","m.12839",312,1,1,1,1,1,1,-0.275,-0.2535,1,0.631823,0.89949,"Q8HXW6","Palmitoyl-protein thioesterase 1 OS=Macaca fascicularis GN=PPT1 PE=2 SV=1                    "
"201","m.1286",2829,169,171,166,151,158,157,-0.07,-0.7183,0.928072,0.768731,0.553253,"4941088","Uncharacterized protein OS=Stylophora pistillata PE=4 SV=1                      "
"202","m.12872",385,1,0,2,2,2,2,0.122,0.152,0.801006,0.233537,0.930403,"Q5BKL0","4-hydroxyphenylpyruvate dioxygenase OS=Xenopus tropicalis GN=hpd PE=2 SV=1                     "
"203","m.12890",232,1,1,0,0,1,0,-0.241,-0.2441,1,0.62571,0.901577,"Q9CQI7","U2 small nuclear ribonucleoprotein B'' OS=Mus musculus GN=Snrpb2 PE=2 SV=1                  "
"204","m.12895",388,1,1,1,0,0,1,-0.347,-0.3173,1,0.668555,0.8826,"P54923","[Protein ADP-ribosylarginine] hydrolase OS=Mus musculus GN=Adprh PE=2 SV=1                    "
"205","m.129",503,1,2,0,0,0,0,-0.141,-0.1467,1,0.550907,0.918544,"Q9BWV1","Brother of CDO OS=Homo sapiens GN=BOC PE=1 SV=1                    "
"206","m.12917",415,1,1,1,1,1,1,-0.168,-0.1719,1,0.572304,0.91487,"P12256","Penicillin acylase OS=Lysinibacillus sphaericus PE=1 SV=1                      "
"207","m.12941",323,5,3,6,4,4,3,-0.273,-0.4515,1,0.722619,0.825208,"Q9QYU4","Ketimine reductase mu-crystallin OS=Rattus norvegicus GN=Crym PE=1 SV=1                    "
"208","m.1296",468,4,5,5,4,4,4,-0.104,-0.1635,1,0.565331,0.916144,"Q5RFF7","Tetratricopeptide repeat protein 38 OS=Pongo abelii GN=TTC38 PE=2 SV=1                   "
"209","m.12970",372,1,2,0,2,2,2,0.291,0.3312,0.406564,0.092211,0.903268,"P63086","Mitogen-activated protein kinase 1 OS=Rattus norvegicus GN=Mapk1 PE=1 SV=3                   "
"210","m.12976",264,2,2,2,2,3,3,0.143,0.1671,0.771865,0.21854,0.929073,"4612222","Uncharacterized protein OS=Amphimedon queenslandica GN=LOC100634434 PE=4 SV=1                     "
"211","m.12982",418,3,1,2,3,2,3,0.339,0.4201,0.243571,0.052168,0.883615,"Q4R7L3","26S protease regulatory subunit 6B OS=Macaca fascicularis GN=PSMC4 PE=2 SV=1                  "
"212","m.12991",100,13,10,11,15,16,16,0.433,1.0907,0.000437,8e-05,0.774259,NA,NA
"213","m.12999",500,0,1,0,1,0,0,-0.213,-0.2205,1,0.609524,0.906427,"Q13217","DnaJ homolog subfamily C member 3 OS=Homo sapiens GN=DNAJC3 PE=1 SV=1                 "
"214","m.1301",177,2,2,2,4,4,4,0.655,0.94,0.002524,0.000482,0.78825,"Q5E946","Protein DJ-1 OS=Bos taurus GN=PARK7 PE=2 SV=1                     "
"215","m.13014",751,0,0,0,1,1,0,-0.351,-0.3487,1,0.683799,0.872223,"O70589","Peripheral plasma membrane protein CASK OS=Mus musculus GN=Cask PE=1 SV=2                  "
"216","m.13024",171,1,1,0,1,1,0,-0.205,-0.2077,1,0.600235,0.908841,"Q498T2","Chromatin target of PRMT1 protein OS=Rattus norvegicus GN=Chtop PE=2 SV=1                  "
"217","m.13026",699,1,0,1,1,1,2,-0.191,-0.1926,1,0.588806,0.911509,"Q8CIW6","Solute carrier family 26 member 6 OS=Mus musculus GN=Slc26a6 PE=1 SV=2                 "
"218","m.13050",236,0,0,0,2,3,2,0.428,0.5124,0.130067,0.02687,0.862273,"B1YJD6","5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase OS=Exiguobacterium sibiricum (strain DSM 17290 / JCM 13490 / 255-15) GN=mtnN PE=3 SV=1             "
"219","m.13075",235,0,1,2,0,2,1,-0.52,-0.5437,1,0.745849,0.759266,"O88696","Putative ATP-dependent Clp protease proteolytic subunit mitochondrial OS=Mus musculus GN=Clpp PE=1 SV=1                           "
"220","m.13085",424,3,2,3,3,3,2,0.055,0.0762,0.917001,0.314775,0.933994,"Q28740","Basigin OS=Oryctolagus cuniculus GN=BSG PE=2 SV=1                      "
"221","m.13089",190,3,4,3,5,5,4,0.581,0.8455,0.006902,0.001342,0.800024,"Q8K3C3","Protein LZIC OS=Mus musculus GN=Lzic PE=1 SV=1                     "
"222","m.13090",174,2,2,2,2,1,3,0.032,0.0361,0.956574,0.360106,0.933843,"O35474","EGF-like repeat and discoidin I-like domain-containing protein 3 OS=Mus musculus GN=Edil3 PE=1 SV=2               "
"223","m.13091",557,1,1,1,2,2,1,0.403,0.44,0.21438,0.045494,0.879014,"Q5H9R7","Serine/threonine-protein phosphatase 6 regulatory subunit 3 OS=Homo sapiens GN=PPP6R3 PE=1 SV=2                 "
"224","m.13107",529,0,3,4,2,0,1,-0.592,-0.7835,0.848722,0.771487,0.459039,"P42768","Wiskott-Aldrich syndrome protein OS=Homo sapiens GN=WAS PE=1 SV=4                    "
"225","m.13119",549,3,3,4,6,6,5,0.447,0.7738,0.014116,0.00277,0.810689,"P42700","60 kDa SS-A/Ro ribonucleoprotein OS=Xenopus laevis GN=trove2 PE=1 SV=1                   "
"226","m.13131",436,6,6,5,4,6,4,-0.127,-0.2185,1,0.608097,0.906814,"O18413","26S protease regulatory subunit 8 OS=Drosophila melanogaster GN=Rpt6 PE=1 SV=2                  "
"227","m.13133",304,6,4,4,2,1,3,-0.643,-0.9047,0.642741,0.771123,0.289505,"3275465","Predicted protein OS=Nematostella vectensis GN=v1g243369 PE=4 SV=1                     "
"228","m.13136",222,1,1,1,2,1,1,0.293,0.3047,0.464045,0.107811,0.908596,"Q2VLG6","Scavenger receptor cysteine-rich type 1 protein M130 OS=Canis familiaris GN=CD163 PE=2 SV=1                "
"229","m.13180",357,1,1,1,0,1,1,-0.341,-0.3426,1,0.680974,0.874361,"O42401","Matrilin-3 OS=Gallus gallus GN=MATN3 PE=2 SV=1                      "
"230","m.13191",264,3,3,2,3,3,2,0.466,0.588,0.073054,0.014784,0.845512,"Q9NVS9","Pyridoxine-5'-phosphate oxidase OS=Homo sapiens GN=PNPO PE=1 SV=1                     "
"231","m.13197",189,2,2,1,3,2,3,0.754,0.8956,0.004085,0.000787,0.793469,"Q0P5Y3","Tubulin polymerization-promoting protein family member 2 OS=Mus musculus GN=Tppp2 PE=2 SV=1                 "
"232","m.132",146,0,0,1,0,0,0,-0.246,-0.2409,1,0.623586,0.902266,"P84875","Carboxypeptidase inhibitor SmCI OS=Sabellastarte magnifica PE=1 SV=1                     "
"233","m.13206",240,3,2,1,2,2,1,0.304,0.3555,0.357015,0.07946,0.89812,"O95336","6-phosphogluconolactonase OS=Homo sapiens GN=PGLS PE=1 SV=2                      "
"234","m.13218",683,2,1,0,0,1,0,-0.503,-0.48,1,0.730812,0.807665,"P29144","Tripeptidyl-peptidase 2 OS=Homo sapiens GN=TPP2 PE=1 SV=4                     "
"235","m.13226",326,2,2,1,1,1,0,-0.281,-0.2568,1,0.633925,0.898735,"Q8CG45","Aflatoxin B1 aldehyde reductase member 2 OS=Rattus norvegicus GN=Akr7a2 PE=1 SV=2                 "
"236","m.13233",253,1,1,1,0,0,0,-0.408,-0.3701,1,0.693212,0.864216,"Q95218","Deleted in malignant brain tumors 1 protein OS=Oryctolagus cuniculus GN=Dmbt1 PE=1 SV=2                "
"237","m.13240",197,0,1,1,1,3,1,-0.27,-0.2814,0.999941,0.648883,0.892723,"Q3T000","Synaptobrevin homolog YKT6 OS=Bos taurus GN=YKT6 PE=2 SV=1                    "
"238","m.13248",748,1,1,1,2,2,0,0.294,0.3191,0.432416,0.09911,0.905742,"P16170","Neural cell adhesion molecule 1-A OS=Xenopus laevis GN=ncam1-a PE=2 SV=1                  "
"239","m.1328",203,0,1,1,0,1,0,-0.274,-0.264,1,0.638432,0.897046,"A7SXK3","Transmembrane emp24 domain-containing protein OS=Nematostella vectensis GN=v1g194562 PE=3 SV=1                   "
"240","m.13295",297,1,2,1,1,2,2,-0.166,-0.1686,1,0.569584,0.915377,"Q8VHP7","Leukocyte elastase inhibitor B OS=Mus musculus GN=Serpinb1b PE=1 SV=1                   "
"241","m.133",397,1,0,1,1,0,1,-0.191,-0.2034,1,0.597032,0.90962,NA,NA
"242","m.13303",395,0,1,1,0,0,0,-0.346,-0.3312,1,0.67552,0.878196,"P41565","Isocitrate dehydrogenase [NAD] subunit gamma 1 mitochondrial OS=Rattus norvegicus GN=Idh3g PE=2 SV=2                           "
"243","m.13314",295,4,6,5,4,3,6,-0.073,-0.1218,1,0.528367,0.921769,"Q5I0D1","Glyoxalase domain-containing protein 4 OS=Rattus norvegicus GN=Glod4 PE=1 SV=1                   "
"244","m.13356",586,0,0,1,0,2,0,-0.095,-0.0984,1,0.505956,0.924472,"O14772","Fucose-1-phosphate guanylyltransferase OS=Homo sapiens GN=FPGT PE=1 SV=2                     "
"245","m.13371",1200,3,4,3,1,3,3,-0.668,-0.7653,0.873625,0.770973,0.485602,"Q9P2J5","Leucine--tRNA ligase cytoplasmic OS=Homo sapiens GN=LARS PE=1 SV=2                           "
"246","m.1339",464,4,4,3,1,3,0,-0.802,-0.9057,0.640865,0.7711,0.28822,"Q9K9H0","Isocitrate lyase OS=Bacillus halodurans (strain ATCC BAA-125 / DSM 18197 / FERM 7344 / JCM 9153 / C-125) GN=aceA PE=3 SV=1       "
"247","m.134",169,2,4,2,1,1,2,-0.49,-0.5407,1,0.745232,0.761862,"P46222","60S ribosomal protein L11 OS=Drosophila melanogaster GN=RpL11 PE=1 SV=2                   "
"248","m.13409",233,3,3,3,1,2,3,-0.741,-0.8433,0.754096,0.772011,0.372719,"Q5ZJN2","Ras-related protein Rab-11A OS=Gallus gallus GN=RAB11A PE=2 SV=1                    "
"249","m.13423",531,2,2,1,4,3,3,1.004,1.2248,7.6e-05,1.3e-05,0.765721,"Q66H20","Polypyrimidine tract-binding protein 2 OS=Rattus norvegicus GN=Ptbp2 PE=2 SV=1                   "
"250","m.13424",343,0,1,1,0,0,0,-0.436,-0.4132,1,0.709968,0.845417,"Q53FA7","Quinone oxidoreductase PIG3 OS=Homo sapiens GN=TP53I3 PE=1 SV=2                    "
"251","m.13425",114,0,0,0,0,0,1,-0.405,-0.3832,1,0.698607,0.8589,"Q9CQ71","Replication protein A 14 kDa subunit OS=Mus musculus GN=Rpa3 PE=2 SV=1                 "
"252","m.13427",257,0,0,0,1,0,2,-0.115,-0.1086,1,0.515868,0.923331,"Q9QXT1","Dual adapter for phosphotyrosine and 3-phosphotyrosine and 3-phosphoinositide OS=Mus musculus GN=Dapp1 PE=1 SV=1               "
"253","m.13436",653,3,3,3,6,5,5,0.687,1.1459,0.000218,3.9e-05,0.77037,"P23780","Beta-galactosidase OS=Mus musculus GN=Glb1 PE=2 SV=1                      "
"254","m.13443",372,6,5,5,7,5,6,0.447,0.7887,0.012209,0.002391,0.808345,"Q7JQD3","Gelsolin-like protein 1 OS=Lumbricus terrestris GN=AM PE=1 SV=1                    "
"255","m.13444",605,2,1,1,2,2,2,0.398,0.4087,0.261526,0.056337,0.886234,"Q64319","Neutral and basic amino acid transport protein rBAT OS=Rattus norvegicus GN=Slc3a1 PE=1 SV=1               "
"256","m.13448",293,3,3,2,2,2,3,-0.017,-0.021,0.990046,0.42448,0.931368,"O46560","Pyridoxal kinase OS=Sus scrofa GN=PDXK PE=1 SV=1                     "
"257","m.1346",158,6,9,10,7,7,7,-0.25,-0.5285,1,0.742638,0.772078,"P72745","Universal stress protein Slr1101 OS=Synechocystis sp. (strain PCC 6803 / Kazusa) GN=slr1101 PE=3 SV=1              "
"258","m.13471",151,1,1,1,1,1,2,-0.406,-0.4008,1,0.705435,0.851221,NA,NA
"259","m.13475",469,2,4,2,3,4,5,0.461,0.5669,0.086287,0.017552,0.850073,"Q9EPB1","Dipeptidyl peptidase 2 OS=Rattus norvegicus GN=Dpp7 PE=1 SV=1                    "
"260","m.13476",183,1,1,1,0,0,0,-0.293,-0.2874,0.999921,0.652345,0.891149,"Q91XS8","Serine/threonine-protein kinase 17B OS=Rattus norvegicus GN=Stk17b PE=1 SV=1                    "
"261","m.13486",292,3,2,5,6,9,7,0.253,0.4598,0.188004,0.039567,0.874416,"P27463","Retinal dehydrogenase 1 OS=Gallus gallus GN=ALDH1A1 PE=2 SV=1                    "
"262","m.13490",255,3,2,3,1,1,3,-0.717,-0.8676,0.711223,0.771802,0.338872,"P28304","Quinone oxidoreductase 1 OS=Escherichia coli (strain K12) GN=qorA PE=1 SV=1                  "
"263","m.13513",367,1,0,1,1,0,0,-0.276,-0.2653,1,0.639234,0.896735,"O00462","Beta-mannosidase OS=Homo sapiens GN=MANBA PE=1 SV=3                      "
"264","m.13516",189,6,6,5,4,6,3,-0.068,-0.115,1,0.521974,0.922586,"P08081","Clathrin light chain A OS=Rattus norvegicus GN=Clta PE=1 SV=1                   "
"265","m.13531",269,0,0,0,1,0,1,-0.283,-0.2742,1,0.644633,0.894555,"Q58CP2","Sulfatase-modifying factor 2 OS=Bos taurus GN=SUMF2 PE=2 SV=1                    "
"266","m.13540",365,1,0,0,1,1,1,-0.294,-0.3124,1,0.666015,0.884085,"O70497","Ficolin-2 OS=Mus musculus GN=Fcn2 PE=2 SV=2                      "
"267","m.1355",1555,5,6,5,4,5,4,-0.073,-0.1225,1,0.529019,0.921684,"Q8IVV2","Lipoxygenase homology domain-containing protein 1 OS=Homo sapiens GN=LOXHD1 PE=2 SV=3                  "
"268","m.13557",339,1,2,2,2,1,1,-0.118,-0.139,1,0.544083,0.919582,"Q9WUP7","Ubiquitin carboxyl-terminal hydrolase isozyme L5 OS=Mus musculus GN=Uchl5 PE=2 SV=2                  "
"269","m.13574",515,1,2,2,1,2,1,-0.555,-0.582,1,0.75301,0.723099,"P17713","Tyrosine-protein kinase STK OS=Hydra vulgaris GN=STK PE=2 SV=1                    "
"270","m.13590",549,4,3,2,4,7,5,0.639,0.8723,0.005226,0.001012,0.796428,"Q00612","Glucose-6-phosphate 1-dehydrogenase X OS=Mus musculus GN=G6pdx PE=1 SV=3                    "
"271","m.13617",393,1,1,3,0,0,1,-0.883,-0.962,0.534449,0.769462,0.220406,"Q9CZR2","N-acetylated-alpha-linked acidic dipeptidase 2 OS=Mus musculus GN=Naalad2 PE=1 SV=2                   "
"272","m.13622",146,1,1,1,1,1,1,-0.285,-0.2684,1,0.641133,0.895986,"Q9CR98","Protein FAM136A OS=Mus musculus GN=Fam136a PE=2 SV=1                     "
