"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"147","Pocillopora_acuta_HIv1_PredGene_25314_t",168,0,0,1,2,-10.711,-0.8516,1,0.869846,0.790403,"glutamic acid-rich protein isoform X2 ","K23450","R4GEJ6"
"148","Pocillopora_acuta_HIv1_PredGene_25354_t",189,28,27,22,23,2.244,0.4914,0.837443,0.638411,0.871322,"calcyphosine-like b ","K23909","Q568D4"
"149","Pocillopora_acuta_HIv1_PredGene_2544_t",156,11,2,9,13,-7.492,-1.7318,0.916552,0.901719,0.548135,"metalloproteinase inhibitor 2a precursor ","K22583","Q7SZM6"
"150","Pocillopora_acuta_HIv1_PredGene_25524_t",1007,1,0,1,0,-12.459,-1.5647,0.93074,0.900726,0.60844,"transcription elongation regulator 1a ","K12824","A0A0R4IV33"
"151","Pocillopora_acuta_HIv1_PredGene_25802_t",341,1,0,0,0,11.347,1.3088,0.548388,0.370788,0.85758,"WP_027479499.1 VOC family protein ","","-"
"152","Pocillopora_acuta_HIv1_PredGene_25807_t",266,3,2,4,3,2.463,0.5815,0.834242,0.612669,0.870605,"protein NipSnap homolog 1 isoform X1 ","","Q5SVF7"
"153","Pocillopora_acuta_HIv1_PredGene_25977_t",821,0,1,0,0,-5.497,-0.7188,1,0.858341,0.810627,"SR-related CTD associated factor 6, isoform A ","K12841","Q59E33"
"154","Pocillopora_acuta_HIv1_PredGene_26070_t",184,1,1,1,0,-1.593,-0.2061,1,0.786518,0.861494,"COMM domain-containing protein 8 isoform 1 ","K22564","Q8WUR4"
"155","Pocillopora_acuta_HIv1_PredGene_26248_t",920,4,0,32,14,-12.964,-3.4003,0.19059,0.860144,0.047652,"cytoplasmic aconitate hydratase ","K01681","Q9HBB2"
"156","Pocillopora_acuta_HIv1_PredGene_26333_t",292,0,0,1,0,-13.845,-1.8094,0.905418,0.901897,0.517472,"IST1 homolog isoform a ","K19476","P53990"
"157","Pocillopora_acuta_HIv1_PredGene_26563_t",230,0,0,1,0,-14.016,-1.5358,0.934762,0.900443,0.618063,"l-isoaspartyl protein carboxyl methyltransferase, like ","K00573","Q6PBS7"
"158","Pocillopora_acuta_HIv1_PredGene_26568_t",1032,2,1,0,0,2.675,0.3577,0.840885,0.67119,0.872527,"uncharacterized protein LOC724056 isoform X1 ","K00461","X1WD38"
"159","Pocillopora_acuta_HIv1_PredGene_26639_t",436,3,3,4,1,1.498,0.2355,0.857023,0.696896,0.873523,"aspartyl aminopeptidase ","K01267","Q803B5"
"160","Pocillopora_acuta_HIv1_PredGene_26644_t",213,0,0,0,0,-4.037,-0.4722,1,0.830182,0.839651,"ras-related protein Rab-18-B ","K07910","Q6DHC1"
"161","Pocillopora_acuta_HIv1_PredGene_26721_t",276,0,0,0,0,-2.148,-0.4328,1,0.824696,0.843429,"uncharacterized protein LOC557676 precursor ","","Q5RHW3"
"162","Pocillopora_acuta_HIv1_PredGene_26944_t",224,0,0,0,0,-18.657,-2.7211,0.44929,0.876344,0.191719,"survival of motor neuron-related-splicing factor 30 ","K12839","Q7ZV80"
"163","Pocillopora_acuta_HIv1_PredGene_27042_t",400,2,1,11,5,3.525,0.4137,0.838536,0.658199,0.872003,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"164","Pocillopora_acuta_HIv1_PredGene_27229_t",417,0,0,1,0,-19.214,-2.3318,0.586677,0.890671,0.316197,"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta ","K04403","Q8IZW2"
"165","Pocillopora_acuta_HIv1_PredGene_27335_t",1696,0,1,1,0,-8.492,-1.1315,1,0.887897,0.734102,"NFX1-type zinc finger-containing protein 1 isoform a ","","A2A5R3"
"166","Pocillopora_acuta_HIv1_PredGene_2737_t",150,1,0,1,0,4.535,0.8254,0.777474,0.531505,0.868169,"UMP-CMP kinase isoform c ","K13800","Q96C07"
"167","Pocillopora_acuta_HIv1_PredGene_27546_t",1213,0,0,0,0,-3.395,-0.4601,1,0.82853,0.840834,"liprin-alpha-1 isoform X22 ","","B2RXW8"
"168","Pocillopora_acuta_HIv1_PredGene_27706_t",248,3,1,8,5,-3.476,-0.4665,1,0.829407,0.84021,"probable methyltransferase PMT20 isoform X2 ","K03802","K7MFQ7"
"169","Pocillopora_acuta_HIv1_PredGene_27812_t",828,1,0,0,0,-2.025,-0.4499,1,0.827115,0.841815,"nuclear pore complex protein Nup93 isoform X1 ","K14309","Q1LV08"
"170","Pocillopora_acuta_HIv1_PredGene_27924_t",331,0,0,0,0,-11.018,-2.0279,0.797393,0.900309,0.427979,"protein kinase, cAMP-dependent, catalytic subunit 3, isoform A ","K19584","Q9VUV5"
"171","Pocillopora_acuta_HIv1_PredGene_2805_t",1169,2,3,4,3,-1.916,-0.1691,0.996321,0.779101,0.863908,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"172","Pocillopora_acuta_HIv1_PredGene_28238_t",876,5,1,12,10,-6.448,-1.4583,0.948866,0.899398,0.642886,"uncharacterized protein LOC100000278 ","K06491","-"
"173","Pocillopora_acuta_HIv1_PredGene_2824_t",205,2,0,3,0,6.931,0.8954,0.746957,0.506932,0.867093,"60S ribosomal protein L15 isoform 1 ","K02877","P39030"
"174","Pocillopora_acuta_HIv1_PredGene_28341_t",432,4,4,9,4,-3.229,-0.6465,1,0.851087,0.820188,"regulatory particle triple-A ATPase 6 ","K03066","O45023"
"175","Pocillopora_acuta_HIv1_PredGene_28355_t",1965,0,0,0,0,-9.798,-0.7812,1,0.864022,0.801577,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 ","K23113","Q9D4M7"
"176","Pocillopora_acuta_HIv1_PredGene_28538_t",183,1,1,1,0,-20.405,-3.1789,0.279297,0.864272,0.081298,"MORN repeat-containing protein 1 isoform 1 ","K25458","Q5T089"
"177","Pocillopora_acuta_HIv1_PredGene_28552_t",119,1,0,5,3,9.438,1.5459,0.476682,0.298023,0.852093,"uncharacterized protein Dmel_CG31715, isoform A ","","Q8MYY7"
"178","Pocillopora_acuta_HIv1_PredGene_28681_t",374,4,5,8,6,-16.464,-2.6386,0.477983,0.879008,0.216806,"alcohol dehydrogenase class-3 ","K00121","Q6NXA6"
"179","Pocillopora_acuta_HIv1_PredGene_2888_t",113,0,0,1,0,-14.852,-2.8535,0.394718,0.87239,0.154326,"ragulator complex protein LAMTOR3 ","K04370","Q542I7"
"180","Pocillopora_acuta_HIv1_PredGene_29014_t",131,0,0,2,0,-7.731,-0.9275,1,0.875492,0.777111,"40S ribosomal protein S15a ","K02957","Q6Q420"
"181","Pocillopora_acuta_HIv1_PredGene_29259_t",119,1,2,3,4,-2.489,-0.3474,1,0.811706,0.850929,"uncharacterized protein LOC100793124 isoform X2 ","K09636","K7L7V6"
"182","Pocillopora_acuta_HIv1_PredGene_29482_t",180,0,2,3,1,-5.39,-0.8879,1,0.872624,0.784213,"pecanex-like protein 2 isoform X1 ","",""
"183","Pocillopora_acuta_HIv1_PredGene_29483_t",161,2,1,2,0,5.173,1.0494,0.669685,0.45384,0.864028,"myb family transcription factor PHL5 isoform X1 ","","K7LD83"
"184","Pocillopora_acuta_HIv1_PredGene_29650_t",204,1,0,0,1,-3.36,-0.5523,1,0.840435,0.831292,"DEgenerin Like ","K24185","Q8MPW0"
"185","Pocillopora_acuta_HIv1_PredGene_29854_t",294,1,2,0,1,-9.109,-1.6175,0.925134,0.901138,0.590273,"translocon-associated protein subunit alpha isoform 1 precursor ","K13249","Q53H19"
"186","Pocillopora_acuta_HIv1_PredGene_29960_t",1044,1,0,1,0,-6.62,-1.0808,1,0.885153,0.745862,"zinc finger RNA-binding protein ","K13203","Q9H6V4"
"187","Pocillopora_acuta_HIv1_PredGene_29987_t",527,0,0,0,0,-16.026,-2.4544,0.535484,0.885737,0.275591,"deformed epidermal autoregulatory factor 1 homolog isoform 3 ","K23041","Q80V49"
"188","Pocillopora_acuta_HIv1_PredGene_30187_t",303,0,0,0,0,-2.855,-0.3276,1,0.808466,0.852542,"ubiquitin carboxyl-terminal hydrolase 34 ","K17324",""
"189","Pocillopora_acuta_HIv1_PredGene_30196_t",325,1,2,6,0,-1.922,-0.2902,1,0.802097,0.855466,"beta hydroxy acid dehydrogenase 1, isoform B ","K13247","Q7YU75"
"190","Pocillopora_acuta_HIv1_PredGene_30292_t",685,1,1,0,0,-16.535,-1.6655,0.921488,0.901425,0.573053,"synaptotagmin-9 ","K19909","E7F1D9"
"191","Pocillopora_acuta_HIv1_PredGene_30456_t",203,3,1,4,2,-7.284,-1.3939,0.963047,0.898112,0.662561,"Uncharacterized protein CELE_C09F9.2 ","K08458","O62055"
"192","Pocillopora_acuta_HIv1_PredGene_30479_t",176,2,1,3,3,-4.346,-0.9091,1,0.87418,0.780457,"40S ribosomal protein S19 isoform a ","K02966","Q9CZX8"
"193","Pocillopora_acuta_HIv1_PredGene_30490_t",160,0,0,5,1,-10.822,-2.0847,0.753845,0.899121,0.4055,"translationally-controlled tumor protein isoform 2 ","","Q6YLS2"
"194","Pocillopora_acuta_HIv1_PredGene_30618_t",267,0,0,0,0,-8.769,-0.7893,1,0.864723,0.800345,"ropporin-1-like protein ","K25457","B2GR96"
"195","Pocillopora_acuta_HIv1_PredGene_30892_t",134,1,0,0,0,-13.47,-1.6466,0.922816,0.90132,0.579916,"60S ribosomal protein L32 ","K02912","P62910"
"196","Pocillopora_acuta_HIv1_PredGene_31025_t",309,0,2,1,4,-22.4,-4.3208,0.015845,0.847525,0.00287,"ADP/ATP carrier protein AAC3 ","K05863","D6VQ85"
"197","Pocillopora_acuta_HIv1_PredGene_31157_t",1696,0,1,1,0,-6.163,-0.5778,1,0.843462,0.828429,"melanoma inhibitory activity protein 3 isoform X2 ","K23704","F1R5N2"
"198","Pocillopora_acuta_HIv1_PredGene_31159_t",586,1,0,1,0,-6.622,-0.9073,1,0.87405,0.78078,"inositol-3-phosphate synthase 1 isoform 1 ","K01858","Q9NPH2"
"199","Pocillopora_acuta_HIv1_PredGene_31201_t",399,0,0,0,0,0.361,0.0537,0.915763,0.733082,0.872805,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"200","Pocillopora_acuta_HIv1_PredGene_31349_t",859,1,0,0,0,-13.564,-1.1668,1,0.889689,0.725464,"PHD finger protein 14 isoform 3 ","","Q8C284"
"201","Pocillopora_acuta_HIv1_PredGene_3142_t",221,1,0,3,1,-9.125,-1.7,0.919112,0.901592,0.560248,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"202","Pocillopora_acuta_HIv1_PredGene_32024_t",447,2,0,0,0,-0.138,-0.021,0.946836,0.748389,0.870967,"neutrophil cytosol factor 2 isoform 1 ",NA,"Q2PP06"
"203","Pocillopora_acuta_HIv1_PredGene_32035_t",140,1,0,1,0,-7.364,-0.6701,1,0.853538,0.817171,"thioredoxin, mitochondrial precursor ",NA,"P97493"
"204","Pocillopora_acuta_HIv1_PredGene_32094_t",559,5,10,11,6,2.888,0.6582,0.825459,0.588565,0.869986,"src substrate cortactin isoform 1 ",NA,"Q60598"
"205","Pocillopora_acuta_HIv1_PredGene_32166_t",510,1,0,0,3,6.411,1.1765,0.605928,0.412135,0.860959,"protein ERGIC-53 precursor ",NA,"Q9D0F3"
"206","Pocillopora_acuta_HIv1_PredGene_3221_t",316,0,0,0,0,3.655,0.5203,0.836929,0.630482,0.871086,"serine-threonine kinase receptor-associated protein ","K13137","Q7ZW92"
"207","Pocillopora_acuta_HIv1_PredGene_3225_t",506,0,0,0,0,-6.428,-0.6866,1,0.855203,0.815003,"ADP-ribosylation factor GTPase-activating protein 2 ","K12493","Q32PR4"
"208","Pocillopora_acuta_HIv1_PredGene_3234_t",334,0,2,2,5,-1.215,-0.1918,1,0.783686,0.862448,"pentraxin-related protein PTX3 precursor ","K20276","P26022"
"209","Pocillopora_acuta_HIv1_PredGene_3292_t",377,5,1,3,1,-14.5,-2.278,0.615927,0.892808,0.334585,"26S proteasome non-ATPase regulatory subunit 13 ","K03039","Q7ZU69"
"210","Pocillopora_acuta_HIv1_PredGene_3326_t",608,0,0,0,0,-2.672,-0.3167,1,0.806644,0.85341,"sodium- and chloride-dependent GABA transporter 1a ","","F1QUY7"
"211","Pocillopora_acuta_HIv1_PredGene_3329_t",619,0,1,0,0,-9.272,-1.4439,0.951914,0.899147,0.647356,"sodium- and chloride-dependent glycine transporter 2 isoform X1 ","",""
"212","Pocillopora_acuta_HIv1_PredGene_3525_t",161,7,2,3,6,-1.937,-0.211,1,0.787476,0.861162,"actin-related protein 2/3 complex subunit 3 ","K05756","Q6ZM62"
"213","Pocillopora_acuta_HIv1_PredGene_3559_t",504,3,4,5,4,2.447,0.2364,0.856832,0.696716,0.873517,"Helicase C-terminal domain-containing protein ","K10382","Q86D18"
"214","Pocillopora_acuta_HIv1_PredGene_3561_t",333,3,2,10,4,-10.356,-1.6976,0.919283,0.901581,0.56115,"aflatoxin B1 aldehyde reductase member 3 ","K15303","Q6DHD5"
"215","Pocillopora_acuta_HIv1_PredGene_3573_t",366,1,4,1,0,-4.813,-0.6811,1,0.854653,0.815731,"MYG1 exonuclease precursor ","","Q86UA3"
"216","Pocillopora_acuta_HIv1_PredGene_3596_t",385,1,5,1,3,-2.756,-0.3066,1,0.804931,0.854203,"Leucine-rich repeat (LRR) family protein ","K19996",""
"217","Pocillopora_acuta_HIv1_PredGene_3659_t",221,0,0,1,0,-7.396,-1.3682,0.968894,0.897473,0.670193,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"218","Pocillopora_acuta_HIv1_PredGene_380_t",802,27,20,79,24,-1.823,-1.071,1,0.884598,0.74805,"curly Su ","K19511","Q9VEJ9"
"219","Pocillopora_acuta_HIv1_PredGene_3818_t",100,0,0,0,0,-9.757,-0.9542,1,0.877335,0.772107,"ferredoxin 2 ","K22070","Q8SZA8"
"220","Pocillopora_acuta_HIv1_PredGene_4102_t",116,35,21,71,49,2.466,0.9848,0.70294,0.475836,0.865422,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"221","Pocillopora_acuta_HIv1_PredGene_412_t",353,0,0,1,0,0.807,0.0932,0.900067,0.725139,0.87335,"developmentally-regulated GTP-binding protein 1 ","","Q7T340"
"222","Pocillopora_acuta_HIv1_PredGene_4148_t",387,1,1,2,1,-1.012,-0.1534,0.992613,0.775893,0.864865,"PHB domain-containing protein ","","H2FLJ1"
"223","Pocillopora_acuta_HIv1_PredGene_4341_t",424,0,1,1,1,-2.584,-0.418,1,0.822555,0.844795,"kynurenine--oxoglutarate transaminase 1 ","K00816","F1QAI8"
"224","Pocillopora_acuta_HIv1_PredGene_4353_t",262,0,0,0,0,-4.299,-0.2433,1,0.793631,0.858917,"uridine-cytidine kinase 2 isoform 1 ","K00876","Q9BU42"
"225","Pocillopora_acuta_HIv1_PredGene_4672_t",216,4,0,3,1,-3.461,-0.5729,1,0.842889,0.828987,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"226","Pocillopora_acuta_HIv1_PredGene_4729_t",130,12,5,15,0,3.138,0.7429,0.80617,0.560182,0.869179,"zeaxanthin epoxidase ","K14619","E2GK53"
"227","Pocillopora_acuta_HIv1_PredGene_5122_t",133,1,0,0,0,2.72,0.5971,0.833029,0.607917,0.870483,"U6 snRNA-associated Sm-like protein LSm4 ","K12623","Q6P6E4"
"228","Pocillopora_acuta_HIv1_PredGene_5158_t",399,1,0,1,0,-0.251,-0.0307,0.9508,0.750401,0.870644,"cystathionine gamma-lyase ","K01758","Q6H324"
"229","Pocillopora_acuta_HIv1_PredGene_5412_t",437,0,1,0,0,-4.096,-0.6034,1,0.846391,0.82545,"programmed cell death 4a isoform X1 ","K16865","F1QBM2"
"230","Pocillopora_acuta_HIv1_PredGene_5435_t",288,2,0,2,2,-10.843,-1.2561,0.991842,0.893742,0.702027,"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha ","K05955","A6NJW0"
"231","Pocillopora_acuta_HIv1_PredGene_5744_t",948,0,0,0,0,-5.052,-0.9195,1,0.874926,0.778576,"splicing factor 3B subunit 2 ","K12829","Q13435"
"232","Pocillopora_acuta_HIv1_PredGene_5760_t",135,1,1,0,1,-5.231,-0.7307,1,0.859464,0.80896,"FAU ubiquitin like and ribosomal protein S30 fusion b ","K02983","F1RA98"
"233","Pocillopora_acuta_HIv1_PredGene_5771_t",726,1,0,2,2,5.724,0.9281,0.731326,0.495493,0.86652,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"234","Pocillopora_acuta_HIv1_PredGene_590_t",751,0,0,0,0,-6.782,-0.9256,1,0.875358,0.77746,"eyes absent homolog 1 isoform 1 ","K15616","B3KXR1"
"235","Pocillopora_acuta_HIv1_PredGene_594_t",158,9,14,8,14,-2.005,-0.4258,1,0.823689,0.844079,"ubiquitin-conjugating enzyme E2 L3 isoform 1 ","K04552","B4DDG1"
"236","Pocillopora_acuta_HIv1_PredGene_5992_t",779,0,0,0,1,-17.597,-2.0092,0.810997,0.900622,0.435518,"protein CASC1 isoform X1 ","K17580","T1ECS4"
"237","Pocillopora_acuta_HIv1_PredGene_6016_t",155,0,0,0,0,2.516,0.3723,0.840048,0.667895,0.87239,"Cox19-like CHCH family protein ","K00940","Q8GYJ4"
"238","Pocillopora_acuta_HIv1_PredGene_6039_t",706,51,55,58,53,-1.663,-1.0783,1,0.885012,0.746423,"putative arginine kinase F46H5.3 ","K00934","Q10454"
"239","Pocillopora_acuta_HIv1_PredGene_6217_t",946,30,19,37,27,0.038,0.0102,0.933855,0.741952,0.87187,"AP-1 complex subunit beta-1 isoform b ","K12392","Q86X54"
"240","Pocillopora_acuta_HIv1_PredGene_6221_t",323,1,1,5,0,-1.891,-0.3336,1,0.809457,0.852058,"WP_155726661.1 WD40 repeat domain-containing protein, partial ","K16482","-"
"241","Pocillopora_acuta_HIv1_PredGene_6254_t",508,0,0,0,1,-12.624,-1.2636,0.990542,0.89404,0.699975,"rho GTPase-activating protein 24 isoform 1 ","K20642","Q6ZNV3"
"242","Pocillopora_acuta_HIv1_PredGene_6417_t",193,2,2,5,2,-23.332,-2.4234,0.546715,0.886969,0.285731,"Secretion-associated Ras-related 1, isoform A ","K07953","Q9VD29"
"243","Pocillopora_acuta_HIv1_PredGene_646_t",517,0,0,1,1,1.042,0.1731,0.872769,0.709299,0.873725,"tyrosine-protein kinase Yes ","K05705","P07947"
"244","Pocillopora_acuta_HIv1_PredGene_6512_t",738,0,1,5,1,11.367,1.7098,0.435069,0.246313,0.849139,"glutamine--fructose-6-phosphate aminotransferase ","K00820","Q53QE6"
"245","Pocillopora_acuta_HIv1_PredGene_6566_t",220,1,0,4,1,-14.019,-2.3719,0.567779,0.889048,0.302752,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"246","Pocillopora_acuta_HIv1_PredGene_6582_t",954,4,8,8,0,-19.786,-2.1153,0.729904,0.898336,0.39369,"alpha-glucosidase 2 isoform X4 ","K01187",""
"247","Pocillopora_acuta_HIv1_PredGene_6700_t",611,0,0,1,1,-1.958,-0.1903,1,0.783386,0.862546,"outer dynein arm-docking complex subunit 4 ","K24254","F1RBQ8"
"248","Pocillopora_acuta_HIv1_PredGene_6904_t",191,19,11,18,7,4.6,1.1753,0.606502,0.412519,0.860989,"putative glutathione S-transferase 5 ","K04097","Q09596"
"249","Pocillopora_acuta_HIv1_PredGene_710_t",987,1,0,0,0,14.606,1.3409,0.536393,0.36096,0.856772,"Cuticle collagen bli-1 ","K16628","Q09457"
"250","Pocillopora_acuta_HIv1_PredGene_7444_t",316,1,0,1,1,-8.548,-1.0275,1,0.882038,0.757437,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"251","Pocillopora_acuta_HIv1_PredGene_7486_t",306,2,1,3,3,-5.217,-0.6981,1,0.85634,0.813462,"DeHydrogenases, Short chain ","K11163","Q9N538"
"252","Pocillopora_acuta_HIv1_PredGene_7585_t",1209,71,75,74,112,-6.535,-4.2921,0.017554,0.847799,0.003178,"lethal(2) giant larvae protein homolog 1 isoform X1 ","K06094","I0BWE2"
"253","Pocillopora_acuta_HIv1_PredGene_7602_t",186,19,21,31,17,2.578,0.9731,0.708893,0.479869,0.865659,"peroxiredoxin-5, mitochondrial isoform L precursor ","K11187","B7ZLJ4"
"254","Pocillopora_acuta_HIv1_PredGene_7665_t",414,5,5,9,3,-8,-1.9905,0.824029,0.900897,0.443114,"eukaryotic initiation factor 4A-III ","K13025","P38919"
"255","Pocillopora_acuta_HIv1_PredGene_77_t",340,3,2,6,5,-8.418,-2.3433,0.581006,0.890206,0.312321,"uncharacterized protein LOC102666418 isoform X2 ","K15836","K7KW14"
"256","Pocillopora_acuta_HIv1_PredGene_7719_t",274,0,0,0,0,8.508,1.1029,0.642268,0.436021,0.862778,"E3 ubiquitin-protein ligase synoviolin ","","Q9DBY1"
"257","Pocillopora_acuta_HIv1_PredGene_7739_t",168,0,0,0,0,-14.966,-2.3127,0.596529,0.891438,0.322674,"trafficking protein particle complex subunit 6b ","K20304","Q5XJB3"
"258","Pocillopora_acuta_HIv1_PredGene_7860_t",396,3,1,4,2,4.134,1.1625,0.612661,0.416623,0.861311,"RNA-binding protein Nova-1 ","K14944","Q1LYC7"
"259","Pocillopora_acuta_HIv1_PredGene_8109_t",261,0,0,2,0,-3.173,-0.3848,1,0.817587,0.847756,"proteasome subunit beta type-4 isoform X1 ","K02736","A8E7N8"
"260","Pocillopora_acuta_HIv1_PredGene_8153_t",269,14,3,9,11,-0.718,-0.2542,1,0.795648,0.858136,"40S ribosomal protein S3 isoform 1 ","K02985","J3KN86"
"261","Pocillopora_acuta_HIv1_PredGene_8195_t",191,0,0,1,0,-8.254,-1.241,0.994323,0.89312,0.706124,"sushi, von Willebrand factor type A, EGF and pentraxin domain-containing protein 1 isoform X1 ","K24469",""
"262","Pocillopora_acuta_HIv1_PredGene_8446_t",541,0,0,0,0,7.545,0.6408,0.828112,0.594188,0.870132,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial ","K01969","Q6NWI5"
"263","Pocillopora_acuta_HIv1_PredGene_8546_t",361,0,0,0,0,0.746,0.1034,0.896197,0.723104,0.873448,"secretory carrier-associated membrane protein 1 ","K19995","Q6P0B3"
"264","Pocillopora_acuta_HIv1_PredGene_8589_t",724,0,0,0,0,0.683,0.0713,0.908636,0.72953,0.873081,"dynein axonemal intermediate chain 1 ","K10409","Q8BKY5"
"265","Pocillopora_acuta_HIv1_PredGene_8724_t",333,3,2,4,4,-9.635,-1.4971,0.941256,0.899979,0.630628,"lactate dehydrogenase, isoform B ","K00016","Q9VRW6"
"266","Pocillopora_acuta_HIv1_PredGene_8765_t",500,1,1,4,6,-0.693,-0.1385,0.98869,0.772827,0.86573,"neuronal migration protein doublecortin isoform f ","K16579","A6NFY6"
"267","Pocillopora_acuta_HIv1_PredGene_8865_t",102,0,1,2,0,1.352,0.1206,0.889915,0.719683,0.873578,"uncharacterized protein Dmel_CG7987, isoform A ","K09702","Q29R10"
"268","Pocillopora_acuta_HIv1_PredGene_8915_t",1096,16,10,31,6,-9.045,-1.9429,0.853889,0.901432,0.46264,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"269","Pocillopora_acuta_HIv1_PredGene_8916_t",1136,72,26,35,19,-5.955,-1.6366,0.923569,0.90126,0.583504,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"270","Pocillopora_acuta_HIv1_PredGene_9321_t",314,0,0,1,1,-5.036,-0.7231,1,0.858749,0.810028,"phospholipase A2 group XV isoform X1 ","K06129","Q3TCB1"
"271","Pocillopora_acuta_HIv1_PredGene_937_t",231,5,7,8,8,5.719,0.5592,0.83556,0.619316,0.870779,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"272","Pocillopora_acuta_HIv1_PredGene_9390_t",400,3,1,10,6,-4.559,-1.1509,1,0.888893,0.729401,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"273","Pocillopora_acuta_HIv1_PredGene_9511_t",540,0,1,0,2,-4.998,-0.6266,1,0.848955,0.822657,"raftlin-like ","",""
"274","Pocillopora_acuta_HIv1_PredGene_9541_t",511,1,1,5,2,7.296,2.7356,0.08817,0.030463,0.839657,"glutathione synthetase isoform X1 ","K21456","F1RC64"
"275","Pocillopora_acuta_HIv1_PredGene_9616_t",499,0,0,1,0,-10.462,-1.1193,1,0.887255,0.737,"RNA-binding protein 45 ","K25081","B0S522"
"276","Pocillopora_acuta_HIv1_PredGene_9696_t",300,23,12,31,44,-5.788,-2.5262,0.512305,0.882982,0.252358,"abnormal wing discs, isoform D ","K00940","P08879"
"277","Pocillopora_acuta_HIv1_PredGene_9761_t",539,1,2,4,2,-4.446,-0.7086,1,0.857363,0.812034,"rasputin, isoform B ","K24983","Q9I7J5"
"278","Pocillopora_acuta_HIv1_PredGene_9785_t",124,2,0,2,3,-11.742,-1.1521,1,0.888954,0.729107,"60S ribosomal protein L31 ","K02910","Q24JV3"
"279","Pocillopora_acuta_HIv1_PredGene_9841_t",366,1,1,0,1,7.002,0.7936,0.789603,0.542629,0.868589,"tenascin-X isoform X2 ","K06252",""
"280","Pocillopora_acuta_HIv1_PredGene_9890_t",284,0,0,1,3,-4.125,-0.5654,1,0.842004,0.829834,"voltage-dependent anion-selective channel protein 2 ","K15040","Q8AWD0"
"281","Pocillopora_acuta_HIv1_PredGene_g10019.t1",795,0,1,0,1,-12.341,-1.2444,0.993781,0.893262,0.705206,"probable ATP-dependent RNA helicase DDX23 ","K12858","B3KY11"
"282","Pocillopora_acuta_HIv1_PredGene_g10021.t1",278,6,5,12,6,-3.053,-0.3952,1,0.819168,0.846844,"WP_061430766.1 amidase ","K03286",""
"283","Pocillopora_acuta_HIv1_PredGene_g10025.t1",240,0,0,0,0,3.924,0.3662,0.840378,0.669279,0.872447,"MOB-like protein phocein isoform 1 ","","Q7Z4Y6"
"284","Pocillopora_acuta_HIv1_PredGene_g10029.t1",304,2,3,6,3,-7.305,-1.5235,0.936701,0.900307,0.622095,"leucine zipper transcription factor-like protein 1 isoform 1 ","K19400","Q8TC61"
"285","Pocillopora_acuta_HIv1_PredGene_g10030.t1",274,2,1,2,3,-1.127,-0.1297,0.986195,0.771008,0.866221,"carbonyl reductase ","K00079","B2RBZ7"
"286","Pocillopora_acuta_HIv1_PredGene_g10037.t1",549,2,2,8,0,-7.832,-1.0288,1,0.882117,0.757164,"carbonyl reductase ","K00079","Q7SYD0"
"287","Pocillopora_acuta_HIv1_PredGene_g10039.t1",642,0,0,1,0,-21.174,-2.5863,0.494208,0.880804,0.233198,"coiled-coil domain-containing protein 93 ","","Q1RLV7"
