"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"146","Pocillopora_acuta_HIv1_PredGene_25214_t",1648,0,0,0,0,-5.946,-0.5263,0.998371,0.679852,0.790294,"serine/threonine-protein kinase WNK2-like ","K08867","-"
"147","Pocillopora_acuta_HIv1_PredGene_25279_t",171,3,7,1,3,-7.102,-0.8931,1,0.74446,0.724857,"neudesin precursor ","K17278","A1KYQ8"
"148","Pocillopora_acuta_HIv1_PredGene_25309_t",283,0,0,0,0,-3.684,-0.5447,0.998944,0.683863,0.787766,"titin ","K08626","B0S757"
"149","Pocillopora_acuta_HIv1_PredGene_25314_t",168,0,0,0,2,-7.028,-1.1444,1,0.77323,0.657688,"glutamic acid-rich protein isoform X2 ","K23450","R4GEJ6"
"150","Pocillopora_acuta_HIv1_PredGene_25354_t",189,28,27,29,23,-2.472,-1.0756,1,0.766369,0.678183,"calcyphosine-like b ","K23909","Q568D4"
"151","Pocillopora_acuta_HIv1_PredGene_2544_t",156,11,2,8,12,11.157,1.3574,0.266139,0.134516,0.774655,"metalloproteinase inhibitor 2a precursor ","K22583","Q7SZM6"
"152","Pocillopora_acuta_HIv1_PredGene_25524_t",1007,1,0,1,1,-7.176,-0.7124,1,0.716504,0.761267,"transcription elongation regulator 1a ","K12824","A0A0R4IV33"
"153","Pocillopora_acuta_HIv1_PredGene_2570_t",903,0,0,0,0,-6.998,-1.5429,0.946961,0.799385,0.510506,"polycystin-2 ","K04986","Q2VF27"
"154","Pocillopora_acuta_HIv1_PredGene_25802_t",341,1,0,0,0,-1.565,-0.2138,0.957866,0.599236,0.822119,"WP_027479499.1 VOC family protein ","","-"
"155","Pocillopora_acuta_HIv1_PredGene_25807_t",266,3,2,3,4,-14.631,-3.6972,0.029828,0.758635,0.005662,"protein NipSnap homolog 1 isoform X1 ","","Q5SVF7"
"156","Pocillopora_acuta_HIv1_PredGene_25977_t",821,0,1,0,1,-7.455,-1.6686,0.91501,0.803463,0.456318,"SR-related CTD associated factor 6, isoform A ","K12841","Q59E33"
"157","Pocillopora_acuta_HIv1_PredGene_26070_t",184,1,1,1,0,-13.639,-1.6119,0.932128,0.801839,0.481058,"COMM domain-containing protein 8 isoform 1 ","K22564","Q8WUR4"
"158","Pocillopora_acuta_HIv1_PredGene_26248_t",920,4,0,5,0,-25.208,-1.9631,0.732938,0.805414,0.329335,"cytoplasmic aconitate hydratase ","K01681","Q9HBB2"
"159","Pocillopora_acuta_HIv1_PredGene_26333_t",292,0,0,0,0,14.212,1.8809,0.122441,0.053423,0.754894,"IST1 homolog isoform a ","K19476","P53990"
"160","Pocillopora_acuta_HIv1_PredGene_26563_t",230,0,0,0,0,0.041,0.0056,0.896782,0.530698,0.832508,"l-isoaspartyl protein carboxyl methyltransferase, like ","K00573","Q6PBS7"
"161","Pocillopora_acuta_HIv1_PredGene_26568_t",1032,2,1,0,0,-17.964,-2.3084,0.503119,0.796271,0.203543,"uncharacterized protein LOC724056 isoform X1 ","K00461","X1WD38"
"162","Pocillopora_acuta_HIv1_PredGene_26639_t",436,3,3,1,1,-1.677,-0.2522,0.965936,0.610322,0.819328,"aspartyl aminopeptidase ","K01267","Q803B5"
"163","Pocillopora_acuta_HIv1_PredGene_26644_t",213,0,0,0,0,6.162,0.5569,0.61271,0.345743,0.822286,"ras-related protein Rab-18-B ","K07910","Q6DHC1"
"164","Pocillopora_acuta_HIv1_PredGene_26944_t",224,0,0,0,0,4.229,0.5127,0.636834,0.359887,0.82462,"survival of motor neuron-related-splicing factor 30 ","K12839","Q7ZV80"
"165","Pocillopora_acuta_HIv1_PredGene_27042_t",400,2,1,6,4,8.381,1.0814,0.36604,0.196592,0.789799,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"166","Pocillopora_acuta_HIv1_PredGene_27229_t",417,0,0,0,1,0.597,0.1511,0.837893,0.481672,0.834543,"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta ","K04403","Q8IZW2"
"167","Pocillopora_acuta_HIv1_PredGene_27335_t",1696,0,1,0,0,7.331,1.1639,0.334913,0.176778,0.784937,"NFX1-type zinc finger-containing protein 1 isoform a ","","A2A5R3"
"168","Pocillopora_acuta_HIv1_PredGene_2737_t",150,1,0,1,2,10.285,1.3568,0.266347,0.134637,0.774685,"UMP-CMP kinase isoform c ","K13800","Q96C07"
"169","Pocillopora_acuta_HIv1_PredGene_27546_t",1213,0,0,0,0,-15.673,-1.3081,0.986544,0.786796,0.602436,"liprin-alpha-1 isoform X22 ","","B2RXW8"
"170","Pocillopora_acuta_HIv1_PredGene_27706_t",248,3,1,7,6,5.457,0.708,0.535236,0.299013,0.813402,"probable methyltransferase PMT20 isoform X2 ","K03802","K7MFQ7"
"171","Pocillopora_acuta_HIv1_PredGene_27812_t",828,1,0,0,0,-7.801,-0.9785,1,0.755426,0.704354,"nuclear pore complex protein Nup93 isoform X1 ","K14309","Q1LV08"
"172","Pocillopora_acuta_HIv1_PredGene_27924_t",331,0,0,0,0,-18.924,-1.4941,0.955346,0.797335,0.530739,"protein kinase, cAMP-dependent, catalytic subunit 3, isoform A ","K19584","Q9VUV5"
"173","Pocillopora_acuta_HIv1_PredGene_2805_t",1169,2,3,2,1,-2.556,-0.1899,0.952464,0.592186,0.823703,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"174","Pocillopora_acuta_HIv1_PredGene_28238_t",876,5,1,7,2,-13.784,-4.5138,0.001281,0.748618,2e-04,"uncharacterized protein LOC100000278 ","K06491","-"
"175","Pocillopora_acuta_HIv1_PredGene_2824_t",205,2,0,0,1,-11.096,-1.1658,1,0.775225,0.650972,"60S ribosomal protein L15 isoform 1 ","K02877","P39030"
"176","Pocillopora_acuta_HIv1_PredGene_28341_t",432,4,4,4,5,2.264,0.3311,0.741731,0.420053,0.83202,"regulatory particle triple-A ATPase 6 ","K03066","O45023"
"177","Pocillopora_acuta_HIv1_PredGene_28355_t",1965,0,0,0,0,-1.65,-0.1396,0.940165,0.576991,0.826666,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 ","K23113","Q9D4M7"
"178","Pocillopora_acuta_HIv1_PredGene_28538_t",183,1,1,0,1,2.486,0.4211,0.689062,0.389847,0.828862,"MORN repeat-containing protein 1 isoform 1 ","K25458","Q5T089"
"179","Pocillopora_acuta_HIv1_PredGene_28552_t",119,1,0,0,3,-4.134,-0.6245,0.999978,0.700264,0.775951,"uncharacterized protein Dmel_CG31715, isoform A ","","Q8MYY7"
"180","Pocillopora_acuta_HIv1_PredGene_28681_t",374,4,5,6,4,6.171,1.0081,0.395713,0.21505,0.794316,"alcohol dehydrogenase class-3 ","K00121","Q6NXA6"
"181","Pocillopora_acuta_HIv1_PredGene_29014_t",131,0,0,2,1,1.957,0.1345,0.845534,0.487347,0.834499,"40S ribosomal protein S15a ","K02957","Q6Q420"
"182","Pocillopora_acuta_HIv1_PredGene_29259_t",119,1,2,2,5,-0.491,-0.1214,0.935395,0.571378,0.827616,"uncharacterized protein LOC100793124 isoform X2 ","K09636","K7L7V6"
"183","Pocillopora_acuta_HIv1_PredGene_29482_t",180,0,2,0,0,8.421,1.0291,0.38699,0.209679,0.793006,"pecanex-like protein 2 isoform X1 ","",""
"184","Pocillopora_acuta_HIv1_PredGene_29483_t",161,2,1,0,0,5.654,0.6082,0.585641,0.329592,0.8194,"myb family transcription factor PHL5 isoform X1 ","","K7LD83"
"185","Pocillopora_acuta_HIv1_PredGene_29650_t",204,1,0,0,3,-11.212,-1.1028,1,0.769165,0.670278,"DEgenerin Like ","K24185","Q8MPW0"
"186","Pocillopora_acuta_HIv1_PredGene_29854_t",294,1,2,1,0,-7.52,-0.5616,0.99934,0.687472,0.78538,"translocon-associated protein subunit alpha isoform 1 precursor ","K13249","Q53H19"
"187","Pocillopora_acuta_HIv1_PredGene_29960_t",1044,1,0,2,1,15.471,2.0078,0.096001,0.040753,0.751746,"zinc finger RNA-binding protein ","K13203","Q9H6V4"
"188","Pocillopora_acuta_HIv1_PredGene_29987_t",527,0,0,0,0,-17.242,-3.6195,0.037763,0.760076,0.007402,"deformed epidermal autoregulatory factor 1 homolog isoform 3 ","K23041","Q80V49"
"189","Pocillopora_acuta_HIv1_PredGene_30187_t",303,0,0,0,0,0.201,0.0371,0.88552,0.520255,0.833266,"ubiquitin carboxyl-terminal hydrolase 34 ","K17324",""
"190","Pocillopora_acuta_HIv1_PredGene_30196_t",325,1,2,0,1,12.515,1.4523,0.233992,0.116211,0.770188,"beta hydroxy acid dehydrogenase 1, isoform B ","K13247","Q7YU75"
"191","Pocillopora_acuta_HIv1_PredGene_30292_t",685,1,1,0,0,-17.654,-2.2199,0.55522,0.799254,0.232901,"synaptotagmin-9 ","K19909","E7F1D9"
"192","Pocillopora_acuta_HIv1_PredGene_30456_t",203,3,1,1,1,4.406,0.6573,0.560535,0.314404,0.816501,"Uncharacterized protein CELE_C09F9.2 ","K08458","O62055"
"193","Pocillopora_acuta_HIv1_PredGene_30479_t",176,2,1,1,4,-19.459,-2.8387,0.260028,0.777691,0.073442,"40S ribosomal protein S19 isoform a ","K02966","Q9CZX8"
"194","Pocillopora_acuta_HIv1_PredGene_30490_t",160,0,0,0,6,-9.878,-1.6155,0.931198,0.801953,0.4795,"translationally-controlled tumor protein isoform 2 ","","Q6YLS2"
"195","Pocillopora_acuta_HIv1_PredGene_30892_t",134,1,0,0,3,3.396,0.576,0.602519,0.339696,0.821232,"60S ribosomal protein L32 ","K02912","P62910"
"196","Pocillopora_acuta_HIv1_PredGene_31025_t",309,0,2,3,1,1.138,0.2028,0.812576,0.463942,0.834376,"ADP/ATP carrier protein AAC3 ","K05863","D6VQ85"
"197","Pocillopora_acuta_HIv1_PredGene_31157_t",1696,0,1,0,2,-1.779,-0.2322,0.961826,0.604585,0.820819,"melanoma inhibitory activity protein 3 isoform X2 ","K23704","F1R5N2"
"198","Pocillopora_acuta_HIv1_PredGene_31159_t",586,1,0,0,0,1.605,0.2707,0.776206,0.440644,0.833465,"inositol-3-phosphate synthase 1 isoform 1 ","K01858","Q9NPH2"
"199","Pocillopora_acuta_HIv1_PredGene_31201_t",399,0,0,0,0,-8.894,-1.1796,1,0.776478,0.646554,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"200","Pocillopora_acuta_HIv1_PredGene_31349_t",859,1,0,0,0,1.256,0.143,0.841652,0.484443,0.834528,"PHD finger protein 14 isoform 3 ","","Q8C284"
"201","Pocillopora_acuta_HIv1_PredGene_3142_t",221,1,0,0,0,-5.791,-0.359,0.984117,0.639503,0.809935,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"202","Pocillopora_acuta_HIv1_PredGene_32024_t",447,2,0,0,0,-3.057,-0.3148,0.977399,0.627731,0.814117,"neutrophil cytosol factor 2 isoform 1 ",NA,"Q2PP06"
"203","Pocillopora_acuta_HIv1_PredGene_32035_t",140,1,0,0,0,-1.595,-0.2165,0.958458,0.600025,0.821932,"thioredoxin, mitochondrial precursor ",NA,"P97493"
"204","Pocillopora_acuta_HIv1_PredGene_32094_t",559,5,10,6,7,5.056,0.4409,0.677565,0.383299,0.828024,"src substrate cortactin isoform 1 ",NA,"Q60598"
"205","Pocillopora_acuta_HIv1_PredGene_32166_t",510,1,0,2,0,6.191,0.5632,0.609332,0.343745,0.821941,"protein ERGIC-53 precursor ",NA,"Q9D0F3"
"206","Pocillopora_acuta_HIv1_PredGene_3221_t",316,0,0,0,0,-1.295,-0.1485,0.942432,0.579714,0.826178,"serine-threonine kinase receptor-associated protein ","K13137","Q7ZW92"
"207","Pocillopora_acuta_HIv1_PredGene_3225_t",506,0,0,0,0,5.671,0.6045,0.587561,0.330747,0.819614,"ADP-ribosylation factor GTPase-activating protein 2 ","K12493","Q32PR4"
"208","Pocillopora_acuta_HIv1_PredGene_3234_t",334,0,2,1,0,-16.682,-1.5831,0.938934,0.800877,0.493456,"pentraxin-related protein PTX3 precursor ","K20276","P26022"
"209","Pocillopora_acuta_HIv1_PredGene_3292_t",377,5,1,4,2,-1.672,-0.1638,0.946241,0.584361,0.825303,"26S proteasome non-ATPase regulatory subunit 13 ","K03039","Q7ZU69"
"210","Pocillopora_acuta_HIv1_PredGene_3329_t",619,0,1,0,0,-9.22,-1.2942,0.988889,0.785808,0.607434,"sodium- and chloride-dependent glycine transporter 2 isoform X1 ","",""
"211","Pocillopora_acuta_HIv1_PredGene_3525_t",161,7,2,6,10,-3.612,-0.9163,1,0.747571,0.71951,"actin-related protein 2/3 complex subunit 3 ","K05756","Q6ZM62"
"212","Pocillopora_acuta_HIv1_PredGene_3559_t",504,3,4,8,3,-6.829,-0.9899,1,0.756792,0.701443,"Helicase C-terminal domain-containing protein ","K10382","Q86D18"
"213","Pocillopora_acuta_HIv1_PredGene_3561_t",333,3,2,2,1,-9.952,-0.9163,1,0.747571,0.71951,"aflatoxin B1 aldehyde reductase member 3 ","K15303","Q6DHD5"
"214","Pocillopora_acuta_HIv1_PredGene_3573_t",366,1,4,2,1,-7.137,-1.4232,0.966864,0.793864,0.559112,"MYG1 exonuclease precursor ","","Q86UA3"
"215","Pocillopora_acuta_HIv1_PredGene_3596_t",385,1,5,5,2,-2.978,-0.3759,0.986366,0.643886,0.808225,"Leucine-rich repeat (LRR) family protein ","K19996",""
"216","Pocillopora_acuta_HIv1_PredGene_3659_t",221,0,0,0,0,-5.958,-0.5439,0.998921,0.683691,0.787877,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"217","Pocillopora_acuta_HIv1_PredGene_3664_t",825,0,0,0,0,7.009,0.7955,0.492591,0.273201,0.80789,"serine/threonine-protein phosphatase 1 regulatory subunit 10 ","K17552","A3KPX4"
"218","Pocillopora_acuta_HIv1_PredGene_380_t",802,27,20,18,25,-7.39,-1.5567,0.944361,0.799917,0.504689,"curly Su ","K19511","Q9VEJ9"
"219","Pocillopora_acuta_HIv1_PredGene_3818_t",100,0,0,0,1,-8.335,-1.674,0.91307,0.803598,0.453944,"ferredoxin 2 ","K22070","Q8SZA8"
"220","Pocillopora_acuta_HIv1_PredGene_4102_t",116,35,21,33,8,2.168,0.555,0.613731,0.346347,0.82239,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"221","Pocillopora_acuta_HIv1_PredGene_4148_t",387,1,1,1,0,-17.995,-2.2722,0.52408,0.79752,0.215304,"PHB domain-containing protein ","","H2FLJ1"
"222","Pocillopora_acuta_HIv1_PredGene_4341_t",424,0,1,2,2,-5.788,-0.7578,1,0.724184,0.752946,"kynurenine--oxoglutarate transaminase 1 ","K00816","F1QAI8"
"223","Pocillopora_acuta_HIv1_PredGene_4353_t",262,0,0,0,0,5.787,1.0451,0.380465,0.205631,0.792016,"uridine-cytidine kinase 2 isoform 1 ","K00876","Q9BU42"
"224","Pocillopora_acuta_HIv1_PredGene_4672_t",216,4,0,1,5,1.567,0.1744,0.826763,0.47369,0.834525,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"225","Pocillopora_acuta_HIv1_PredGene_4729_t",130,12,5,0,0,5.316,0.5012,0.643237,0.363601,0.8252,"zeaxanthin epoxidase ","K14619","E2GK53"
"226","Pocillopora_acuta_HIv1_PredGene_5122_t",133,1,0,1,0,-7.473,-0.3686,0.985417,0.642001,0.808971,"U6 snRNA-associated Sm-like protein LSm4 ","K12623","Q6P6E4"
"227","Pocillopora_acuta_HIv1_PredGene_5158_t",399,1,0,0,0,-4.339,-0.6336,0.999993,0.702033,0.774514,"cystathionine gamma-lyase ","K01758","Q6H324"
"228","Pocillopora_acuta_HIv1_PredGene_5412_t",437,0,1,0,0,-5.237,-0.7642,1,0.72523,0.75173,"programmed cell death 4a isoform X1 ","K16865","F1QBM2"
"229","Pocillopora_acuta_HIv1_PredGene_5435_t",288,2,0,2,0,6.91,1.3569,0.266312,0.134617,0.77468,"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha ","K05955","A6NJW0"
"230","Pocillopora_acuta_HIv1_PredGene_5744_t",948,0,0,0,0,-11.407,-1.7129,0.897347,0.804471,0.436804,"splicing factor 3B subunit 2 ","K12829","Q13435"
"231","Pocillopora_acuta_HIv1_PredGene_5760_t",135,1,1,0,2,1.452,0.1593,0.83403,0.478865,0.834548,"FAU ubiquitin like and ribosomal protein S30 fusion b ","K02983","F1RA98"
"232","Pocillopora_acuta_HIv1_PredGene_5771_t",726,1,0,0,1,-14.18,-1.5922,0.9369,0.801191,0.489553,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"233","Pocillopora_acuta_HIv1_PredGene_590_t",751,0,0,0,0,-5.821,-0.7833,1,0.728297,0.748038,"eyes absent homolog 1 isoform 1 ","K15616","B3KXR1"
"234","Pocillopora_acuta_HIv1_PredGene_594_t",158,9,14,5,7,-16.623,-2.1185,0.619989,0.802273,0.269004,"ubiquitin-conjugating enzyme E2 L3 isoform 1 ","K04552","B4DDG1"
"235","Pocillopora_acuta_HIv1_PredGene_5992_t",779,0,0,1,0,-9.171,-0.938,1,0.750391,0.71436,"protein CASC1 isoform X1 ","K17580","T1ECS4"
"236","Pocillopora_acuta_HIv1_PredGene_6016_t",155,0,0,1,0,0.752,0.0994,0.860888,0.499294,0.834247,"Cox19-like CHCH family protein ","K00940","Q8GYJ4"
"237","Pocillopora_acuta_HIv1_PredGene_6039_t",706,51,55,58,51,-8.08,-5.5718,7e-06,0.740189,1e-06,"putative arginine kinase F46H5.3 ","K00934","Q10454"
"238","Pocillopora_acuta_HIv1_PredGene_6217_t",946,30,19,27,23,-8.345,-4.2983,0.00367,0.750788,0.000522,"AP-1 complex subunit beta-1 isoform b ","K12392","Q86X54"
"239","Pocillopora_acuta_HIv1_PredGene_6221_t",323,1,1,0,1,-4.293,-0.4463,0.993743,0.661415,0.800438,"WP_155726661.1 WD40 repeat domain-containing protein, partial ","K16482","-"
"240","Pocillopora_acuta_HIv1_PredGene_6254_t",508,0,0,2,0,-8.583,-0.7996,1,0.730853,0.74481,"rho GTPase-activating protein 24 isoform 1 ","K20642","Q6ZNV3"
"241","Pocillopora_acuta_HIv1_PredGene_6417_t",193,2,2,3,1,-12.695,-1.7922,0.855302,0.805664,0.401888,"Secretion-associated Ras-related 1, isoform A ","K07953","Q9VD29"
"242","Pocillopora_acuta_HIv1_PredGene_646_t",517,0,0,0,0,13.564,1.1203,0.351113,0.187122,0.787473,"tyrosine-protein kinase Yes ","K05705","P07947"
"243","Pocillopora_acuta_HIv1_PredGene_6512_t",738,0,1,2,2,3.659,0.4609,0.66605,0.376724,0.82713,"glutamine--fructose-6-phosphate aminotransferase ","K00820","Q53QE6"
"244","Pocillopora_acuta_HIv1_PredGene_6566_t",220,1,0,0,0,14.545,2.5462,0.03027,0.01028,0.743307,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"245","Pocillopora_acuta_HIv1_PredGene_6582_t",954,4,8,0,0,0.492,0.0556,0.878544,0.51407,0.833629,"alpha-glucosidase 2 isoform X4 ","K01187",""
"246","Pocillopora_acuta_HIv1_PredGene_6700_t",611,0,0,0,1,-5.455,-1.016,1,0.759836,0.694619,"outer dynein arm-docking complex subunit 4 ","K24254","F1RBQ8"
"247","Pocillopora_acuta_HIv1_PredGene_6904_t",191,19,11,3,6,-16.157,-3.0686,0.183033,0.771695,0.040793,"putative glutathione S-transferase 5 ","K04097","Q09596"
"248","Pocillopora_acuta_HIv1_PredGene_710_t",987,1,0,0,0,10.125,1.0711,0.370081,0.199136,0.790423,"Cuticle collagen bli-1 ","K16628","Q09457"
"249","Pocillopora_acuta_HIv1_PredGene_7444_t",316,1,0,0,0,-1.767,-0.1786,0.949813,0.588814,0.824413,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"250","Pocillopora_acuta_HIv1_PredGene_7486_t",306,2,1,1,1,-11.069,-1.8456,0.820286,0.806,0.378673,"DeHydrogenases, Short chain ","K11163","Q9N538"
"251","Pocillopora_acuta_HIv1_PredGene_7585_t",1209,71,75,71,45,5.523,3.8515,0.000149,8.9e-05,0.73736,"lethal(2) giant larvae protein homolog 1 isoform X1 ","K06094","I0BWE2"
"252","Pocillopora_acuta_HIv1_PredGene_7602_t",186,19,21,21,21,2.868,0.4002,0.701276,0.396799,0.829694,"peroxiredoxin-5, mitochondrial isoform L precursor ","K11187","B7ZLJ4"
"253","Pocillopora_acuta_HIv1_PredGene_7665_t",414,5,5,8,2,-2.898,-0.377,0.986507,0.644169,0.808111,"eukaryotic initiation factor 4A-III ","K13025","P38919"
"254","Pocillopora_acuta_HIv1_PredGene_77_t",340,3,2,5,1,-1.316,-0.2099,0.957004,0.598093,0.822385,"uncharacterized protein LOC102666418 isoform X2 ","K15836","K7KW14"
"255","Pocillopora_acuta_HIv1_PredGene_7719_t",274,0,0,0,0,3.75,0.595,0.592516,0.33372,0.820159,"E3 ubiquitin-protein ligase synoviolin ","","Q9DBY1"
"256","Pocillopora_acuta_HIv1_PredGene_7777_t",506,0,0,0,0,3.82,0.5208,0.632355,0.35728,0.824204,"beta,beta-carotene 9',10'-oxygenase ","K10252","F1QU45"
"257","Pocillopora_acuta_HIv1_PredGene_7860_t",396,3,1,3,0,-5.75,-1.4792,0.957771,0.796655,0.536805,"RNA-binding protein Nova-1 ","K14944","Q1LYC7"
"258","Pocillopora_acuta_HIv1_PredGene_8153_t",269,14,3,7,15,19.81,3.4859,0.001332,0.000365,0.738295,"40S ribosomal protein S3 isoform 1 ","K02985","J3KN86"
"259","Pocillopora_acuta_HIv1_PredGene_8446_t",541,0,0,1,0,-15.829,-2.5041,0.395718,0.789152,0.146253,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial ","K01969","Q6NWI5"
"260","Pocillopora_acuta_HIv1_PredGene_8546_t",361,0,0,1,0,-5.48,-0.6162,0.999949,0.698633,0.777245,"secretory carrier-associated membrane protein 1 ","K19995","Q6P0B3"
"261","Pocillopora_acuta_HIv1_PredGene_8589_t",724,0,0,0,0,-19.577,-1.5314,0.949031,0.798925,0.515323,"dynein axonemal intermediate chain 1 ","K10409","Q8BKY5"
"262","Pocillopora_acuta_HIv1_PredGene_8724_t",333,3,2,3,3,-11.408,-2.6792,0.315739,0.782818,0.104312,"lactate dehydrogenase, isoform B ","K00016","Q9VRW6"
"263","Pocillopora_acuta_HIv1_PredGene_8765_t",500,1,1,5,0,0.784,0.0962,0.862233,0.500379,0.834213,"neuronal migration protein doublecortin isoform f ","K16579","A6NFY6"
"264","Pocillopora_acuta_HIv1_PredGene_8865_t",102,0,1,0,0,-9.171,-1.082,1,0.767037,0.676346,"uncharacterized protein Dmel_CG7987, isoform A ","K09702","Q29R10"
"265","Pocillopora_acuta_HIv1_PredGene_8915_t",1096,16,10,7,3,13.359,1.2907,0.28953,0.148372,0.778019,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"266","Pocillopora_acuta_HIv1_PredGene_8916_t",1136,72,26,11,9,-3.244,-0.8514,1,0.738608,0.734065,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"267","Pocillopora_acuta_HIv1_PredGene_9321_t",314,0,0,0,0,-8.548,-0.8675,1,0.740908,0.73057,"phospholipase A2 group XV isoform X1 ","K06129","Q3TCB1"
"268","Pocillopora_acuta_HIv1_PredGene_937_t",231,5,7,8,5,5.526,1.0378,0.383429,0.207473,0.792467,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"269","Pocillopora_acuta_HIv1_PredGene_9390_t",400,3,1,6,6,-15.15,-4.8367,0.000229,0.745307,4.6e-05,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"270","Pocillopora_acuta_HIv1_PredGene_9511_t",540,0,1,1,0,-6.067,-1.0174,1,0.759996,0.694246,"raftlin-like ","",""
"271","Pocillopora_acuta_HIv1_PredGene_9541_t",511,1,1,0,0,-3.989,-0.2361,0.962645,0.605711,0.820535,"glutathione synthetase isoform X1 ","K21456","F1RC64"
"272","Pocillopora_acuta_HIv1_PredGene_9696_t",300,23,12,19,13,-0.396,-0.073,0.921841,0.556172,0.829833,"abnormal wing discs, isoform D ","K00940","P08879"
"273","Pocillopora_acuta_HIv1_PredGene_9761_t",539,1,2,1,1,-10.01,-1.4251,0.966553,0.793965,0.558368,"rasputin, isoform B ","K24983","Q9I7J5"
"274","Pocillopora_acuta_HIv1_PredGene_9785_t",124,2,0,1,4,-8.794,-1.4371,0.964585,0.794593,0.553649,"60S ribosomal protein L31 ","K02910","Q24JV3"
"275","Pocillopora_acuta_HIv1_PredGene_9841_t",366,1,1,1,1,-3.579,-0.7688,1,0.725976,0.75085,"tenascin-X isoform X2 ","K06252",""
"276","Pocillopora_acuta_HIv1_PredGene_9890_t",284,0,0,0,1,-7.419,-1.1494,1,0.773702,0.656133,"voltage-dependent anion-selective channel protein 2 ","K15040","Q8AWD0"
"277","Pocillopora_acuta_HIv1_PredGene_g10019.t1",795,0,1,1,0,-6.627,-0.5933,0.999794,0.694044,0.780737,"probable ATP-dependent RNA helicase DDX23 ","K12858","B3KY11"
"278","Pocillopora_acuta_HIv1_PredGene_g10021.t1",278,6,5,1,3,-5.247,-0.9878,1,0.756542,0.701982,"WP_061430766.1 amidase ","K03286",""
"279","Pocillopora_acuta_HIv1_PredGene_g10025.t1",240,0,0,1,0,-2.373,-0.5,0.997253,0.673969,0.79378,"MOB-like protein phocein isoform 1 ","","Q7Z4Y6"
"280","Pocillopora_acuta_HIv1_PredGene_g10029.t1",304,2,3,3,3,5.512,0.4095,0.695834,0.3937,0.829331,"leucine zipper transcription factor-like protein 1 isoform 1 ","K19400","Q8TC61"
"281","Pocillopora_acuta_HIv1_PredGene_g10030.t1",274,2,1,4,2,8.195,1.1136,0.353648,0.188737,0.78787,"carbonyl reductase ","K00079","B2RBZ7"
"282","Pocillopora_acuta_HIv1_PredGene_g10037.t1",549,2,2,1,2,-11.176,-0.7356,1,0.720487,0.75708,"carbonyl reductase ","K00079","Q7SYD0"
"283","Pocillopora_acuta_HIv1_PredGene_g10039.t1",642,0,0,0,1,2.59,0.5222,0.631585,0.35683,0.824132,"coiled-coil domain-containing protein 93 ","","Q1RLV7"
"284","Pocillopora_acuta_HIv1_PredGene_g10044.t1",3990,0,0,0,0,-11.219,-0.9676,1,0.7541,0.707098,"transformation/transcription domain-associated protein isoform 2 ","K08874","A4D265"
"285","Pocillopora_acuta_HIv1_PredGene_g10047.t1",300,21,9,24,19,11.19,4.013,6.9e-05,6e-05,0.736953,"actin-related protein 2/3 complex subunit 2 ","K05758","Q6P2T5"
"286","Pocillopora_acuta_HIv1_PredGene_g1005.t1",635,0,1,1,0,-16.279,-2.6421,0.330821,0.784118,0.112477,"nuclear pore glycoprotein p62 isoform X1 ","K14306","F1QHS1"
