"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"146","Pocillopora_acuta_HIv1_PredGene_25314_t",168,0,0,3,1,-4.762,-0.6181,0.999243,0.786042,0.841073,"glutamic acid-rich protein isoform X2 ","K23450","R4GEJ6"
"147","Pocillopora_acuta_HIv1_PredGene_25354_t",189,28,27,24,26,-0.485,-0.3455,0.972985,0.738228,0.864515,"calcyphosine-like b ","K23909","Q568D4"
"148","Pocillopora_acuta_HIv1_PredGene_2544_t",156,11,2,15,9,-12.708,-2.1766,0.745188,0.869258,0.36908,"metalloproteinase inhibitor 2a precursor ","K22583","Q7SZM6"
"149","Pocillopora_acuta_HIv1_PredGene_25524_t",1007,1,0,1,1,-4.06,-0.9799,0.975952,0.8277,0.790554,"transcription elongation regulator 1a ","K12824","A0A0R4IV33"
"150","Pocillopora_acuta_HIv1_PredGene_2570_t",903,0,0,0,0,-20.45,-3.0407,0.300357,0.844588,0.097612,"polycystin-2 ","K04986","Q2VF27"
"151","Pocillopora_acuta_HIv1_PredGene_25802_t",341,1,0,0,0,-10.178,-1.9952,0.883335,0.870653,0.448381,"WP_027479499.1 VOC family protein ","","-"
"152","Pocillopora_acuta_HIv1_PredGene_25807_t",266,3,2,5,2,-14.934,-1.7829,0.977926,0.867949,0.544754,"protein NipSnap homolog 1 isoform X1 ","","Q5SVF7"
"153","Pocillopora_acuta_HIv1_PredGene_25977_t",821,0,1,1,1,-6.62,-1.2903,0.99205,0.847983,0.725025,"SR-related CTD associated factor 6, isoform A ","K12841","Q59E33"
"154","Pocillopora_acuta_HIv1_PredGene_26070_t",184,1,1,0,1,0.045,0.0059,0.902936,0.658843,0.876579,"COMM domain-containing protein 8 isoform 1 ","K22564","Q8WUR4"
"155","Pocillopora_acuta_HIv1_PredGene_26248_t",920,4,0,11,10,-3.072,-0.518,0.99322,0.77001,0.851243,"cytoplasmic aconitate hydratase ","K01681","Q9HBB2"
"156","Pocillopora_acuta_HIv1_PredGene_26333_t",292,0,0,0,0,-6.46,-0.5768,0.997398,0.779649,0.845492,"IST1 homolog isoform a ","K19476","P53990"
"157","Pocillopora_acuta_HIv1_PredGene_26563_t",230,0,0,0,0,-11.523,-0.8974,0.983808,0.820458,0.8038,"l-isoaspartyl protein carboxyl methyltransferase, like ","K00573","Q6PBS7"
"158","Pocillopora_acuta_HIv1_PredGene_26568_t",1032,2,1,2,0,-8.082,-1.2933,0.992495,0.848152,0.724213,"uncharacterized protein LOC724056 isoform X1 ","K00461","X1WD38"
"159","Pocillopora_acuta_HIv1_PredGene_26639_t",436,3,3,4,2,7.14,0.8793,0.592246,0.384745,0.861131,"aspartyl aminopeptidase ","K01267","Q803B5"
"160","Pocillopora_acuta_HIv1_PredGene_26644_t",213,0,0,0,0,-11.853,-1.4197,1,0.854834,0.686489,"ras-related protein Rab-18-B ","K07910","Q6DHC1"
"161","Pocillopora_acuta_HIv1_PredGene_26944_t",224,0,0,0,0,-12.625,-2.3745,0.597336,0.86431,0.292021,"survival of motor neuron-related-splicing factor 30 ","K12839","Q7ZV80"
"162","Pocillopora_acuta_HIv1_PredGene_27042_t",400,2,1,2,4,-4.816,-0.542,0.99513,0.774019,0.848972,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"163","Pocillopora_acuta_HIv1_PredGene_27229_t",417,0,0,0,0,5.544,0.8437,0.606328,0.395632,0.862688,"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta ","K04403","Q8IZW2"
"164","Pocillopora_acuta_HIv1_PredGene_27335_t",1696,0,1,1,0,-8.438,-1.3275,0.997544,0.850052,0.714665,"NFX1-type zinc finger-containing protein 1 isoform a ","","A2A5R3"
"165","Pocillopora_acuta_HIv1_PredGene_2737_t",150,1,0,0,1,2.438,0.2496,0.868373,0.590419,0.877326,"UMP-CMP kinase isoform c ","K13800","Q96C07"
"166","Pocillopora_acuta_HIv1_PredGene_27546_t",1213,0,0,0,1,12.782,2.281,0.12978,0.053755,0.821851,"liprin-alpha-1 isoform X22 ","","B2RXW8"
"167","Pocillopora_acuta_HIv1_PredGene_27706_t",248,3,1,4,9,3.4,0.6632,0.697235,0.452372,0.870058,"probable methyltransferase PMT20 isoform X2 ","K03802","K7MFQ7"
"168","Pocillopora_acuta_HIv1_PredGene_27812_t",828,1,0,0,1,-13.62,-1.0017,0.97445,0.829428,0.786856,"nuclear pore complex protein Nup93 isoform X1 ","K14309","Q1LV08"
"169","Pocillopora_acuta_HIv1_PredGene_27924_t",331,0,0,0,0,2.605,0.2899,0.861562,0.577684,0.877173,"protein kinase, cAMP-dependent, catalytic subunit 3, isoform A ","K19584","Q9VUV5"
"170","Pocillopora_acuta_HIv1_PredGene_2805_t",1169,2,3,2,2,-17.912,-2.911,0.35424,0.847851,0.126893,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"171","Pocillopora_acuta_HIv1_PredGene_28238_t",876,5,1,6,2,-1.071,-0.1834,0.9431,0.703888,0.872366,"uncharacterized protein LOC100000278 ","K06491","-"
"172","Pocillopora_acuta_HIv1_PredGene_2824_t",205,2,0,0,0,1.678,0.2778,0.863764,0.581547,0.877227,"60S ribosomal protein L15 isoform 1 ","K02877","P39030"
"173","Pocillopora_acuta_HIv1_PredGene_28341_t",432,4,4,6,9,-13.076,-1.4471,1,0.85613,0.677498,"regulatory particle triple-A ATPase 6 ","K03066","O45023"
"174","Pocillopora_acuta_HIv1_PredGene_28355_t",1965,0,0,0,0,-2.584,-0.2034,0.94733,0.70834,0.871627,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 ","K23113","Q9D4M7"
"175","Pocillopora_acuta_HIv1_PredGene_28538_t",183,1,1,1,0,-9.569,-0.8503,0.988883,0.815761,0.8109,"MORN repeat-containing protein 1 isoform 1 ","K25458","Q5T089"
"176","Pocillopora_acuta_HIv1_PredGene_28552_t",119,1,0,1,2,-13.49,-2.7414,0.425151,0.852595,0.172245,"uncharacterized protein Dmel_CG31715, isoform A ","","Q8MYY7"
"177","Pocillopora_acuta_HIv1_PredGene_28681_t",374,4,5,2,7,-8.904,-1.1167,0.973184,0.837563,0.765547,"alcohol dehydrogenase class-3 ","K00121","Q6NXA6"
"178","Pocillopora_acuta_HIv1_PredGene_2888_t",113,0,0,0,0,3.222,0.5661,0.75366,0.48459,0.873125,"ragulator complex protein LAMTOR3 ","K04370","Q542I7"
"179","Pocillopora_acuta_HIv1_PredGene_29014_t",131,0,0,1,0,-0.418,-0.0422,0.912355,0.670819,0.875929,"40S ribosomal protein S15a ","K02957","Q6Q420"
"180","Pocillopora_acuta_HIv1_PredGene_29259_t",119,1,2,3,2,1.57,0.2941,0.860752,0.576335,0.877153,"uncharacterized protein LOC100793124 isoform X2 ","K09636","K7L7V6"
"181","Pocillopora_acuta_HIv1_PredGene_29482_t",180,0,2,0,5,-9.304,-1.0651,0.972238,0.834091,0.775528,"pecanex-like protein 2 isoform X1 ","",""
"182","Pocillopora_acuta_HIv1_PredGene_29483_t",161,2,1,2,0,-20.849,-3.2108,0.232669,0.840775,0.066606,"myb family transcription factor PHL5 isoform X1 ","","K7LD83"
"183","Pocillopora_acuta_HIv1_PredGene_29650_t",204,1,0,1,2,-8.41,-0.458,0.987435,0.759541,0.856459,"DEgenerin Like ","K24185","Q8MPW0"
"184","Pocillopora_acuta_HIv1_PredGene_29854_t",294,1,2,2,1,-3.049,-0.2441,0.955529,0.717218,0.869928,"translocon-associated protein subunit alpha isoform 1 precursor ","K13249","Q53H19"
"185","Pocillopora_acuta_HIv1_PredGene_29960_t",1044,1,0,2,0,-1.06,-0.1183,0.928798,0.689003,0.87435,"zinc finger RNA-binding protein ","K13203","Q9H6V4"
"186","Pocillopora_acuta_HIv1_PredGene_29987_t",527,0,0,1,0,-5.783,-0.743,0.997905,0.803384,0.825895,"deformed epidermal autoregulatory factor 1 homolog isoform 3 ","K23041","Q80V49"
"187","Pocillopora_acuta_HIv1_PredGene_30187_t",303,0,0,0,2,7.094,0.7543,0.647468,0.423297,0.866516,"ubiquitin carboxyl-terminal hydrolase 34 ","K17324",""
"188","Pocillopora_acuta_HIv1_PredGene_30196_t",325,1,2,3,1,9.274,1.1783,0.488854,0.293337,0.848908,"beta hydroxy acid dehydrogenase 1, isoform B ","K13247","Q7YU75"
"189","Pocillopora_acuta_HIv1_PredGene_30292_t",685,1,1,0,0,-16.723,-2.1146,0.795678,0.870129,0.395387,"synaptotagmin-9 ","K19909","E7F1D9"
"190","Pocillopora_acuta_HIv1_PredGene_30456_t",203,3,1,2,2,-9.284,-2.1258,0.786655,0.870001,0.390563,"Uncharacterized protein CELE_C09F9.2 ","K08458","O62055"
"191","Pocillopora_acuta_HIv1_PredGene_30479_t",176,2,1,5,1,-22.812,-2.0677,0.832331,0.870519,0.415892,"40S ribosomal protein S19 isoform a ","K02966","Q9CZX8"
"192","Pocillopora_acuta_HIv1_PredGene_30490_t",160,0,0,0,1,-6.487,-0.8874,0.984889,0.819497,0.805334,"translationally-controlled tumor protein isoform 2 ","","Q6YLS2"
"193","Pocillopora_acuta_HIv1_PredGene_30618_t",267,0,0,0,1,9.756,2.2535,0.136592,0.057086,0.822174,"ropporin-1-like protein ","K25457","B2GR96"
"194","Pocillopora_acuta_HIv1_PredGene_30892_t",134,1,0,1,1,-1.648,-0.2188,0.950505,0.711728,0.871015,"60S ribosomal protein L32 ","K02912","P62910"
"195","Pocillopora_acuta_HIv1_PredGene_31025_t",309,0,2,3,4,5.93,1.1647,0.494218,0.297451,0.849421,"ADP/ATP carrier protein AAC3 ","K05863","D6VQ85"
"196","Pocillopora_acuta_HIv1_PredGene_31157_t",1696,0,1,1,1,10.755,1.5478,0.334118,0.19244,0.836068,"melanoma inhibitory activity protein 3 isoform X2 ","K23704","F1R5N2"
"197","Pocillopora_acuta_HIv1_PredGene_31159_t",586,1,0,0,0,-5.891,-0.6574,0.999993,0.791827,0.836585,"inositol-3-phosphate synthase 1 isoform 1 ","K01858","Q9NPH2"
"198","Pocillopora_acuta_HIv1_PredGene_31201_t",399,0,0,0,0,-8.911,-0.8287,0.991096,0.81346,0.814052,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"199","Pocillopora_acuta_HIv1_PredGene_31349_t",859,1,0,0,0,-12.466,-2.0706,0.830123,0.870502,0.414611,"PHD finger protein 14 isoform 3 ","","Q8C284"
"200","Pocillopora_acuta_HIv1_PredGene_3142_t",221,1,0,1,1,-6.941,-1.0539,0.97236,0.833302,0.777598,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"201","Pocillopora_acuta_HIv1_PredGene_32024_t",447,2,0,0,1,-9.799,-0.8267,0.991299,0.813242,0.81434,"neutrophil cytosol factor 2 isoform 1 ",NA,"Q2PP06"
"202","Pocillopora_acuta_HIv1_PredGene_32035_t",140,1,0,1,0,-11.731,-1.2143,0.981527,0.843598,0.744258,"thioredoxin, mitochondrial precursor ",NA,"P97493"
"203","Pocillopora_acuta_HIv1_PredGene_32094_t",559,5,10,8,5,2.845,0.9059,0.582452,0.376627,0.85997,"src substrate cortactin isoform 1 ",NA,"Q60598"
"204","Pocillopora_acuta_HIv1_PredGene_32166_t",510,1,0,2,3,-1.839,-0.2563,0.957865,0.719831,0.869367,"protein ERGIC-53 precursor ",NA,"Q9D0F3"
"205","Pocillopora_acuta_HIv1_PredGene_3221_t",316,0,0,0,0,5.894,0.5457,0.76512,0.491498,0.873657,"serine-threonine kinase receptor-associated protein ","K13137","Q7ZW92"
"206","Pocillopora_acuta_HIv1_PredGene_3225_t",506,0,0,0,0,-11.359,-1.1381,0.974316,0.838938,0.76117,"ADP-ribosylation factor GTPase-activating protein 2 ","K12493","Q32PR4"
"207","Pocillopora_acuta_HIv1_PredGene_3234_t",334,0,2,0,2,-4.782,-0.8686,0.986925,0.817638,0.808179,"pentraxin-related protein PTX3 precursor ","K20276","P26022"
"208","Pocillopora_acuta_HIv1_PredGene_3292_t",377,5,1,2,4,-3.633,-0.4109,0.981956,0.750882,0.860101,"26S proteasome non-ATPase regulatory subunit 13 ","K03039","Q7ZU69"
"209","Pocillopora_acuta_HIv1_PredGene_3312_t",687,0,0,0,1,5.262,0.5154,0.781473,0.501818,0.87437,"cartilage intermediate layer protein 1 preproprotein ","K24436","O75339"
"210","Pocillopora_acuta_HIv1_PredGene_3329_t",619,0,1,1,3,-11.319,-1.5965,1,0.86229,0.6234,"sodium- and chloride-dependent glycine transporter 2 isoform X1 ","",""
"211","Pocillopora_acuta_HIv1_PredGene_3525_t",161,7,2,4,7,-3.926,-0.595,0.998332,0.782505,0.843583,"actin-related protein 2/3 complex subunit 3 ","K05756","Q6ZM62"
"212","Pocillopora_acuta_HIv1_PredGene_3559_t",504,3,4,2,3,7.574,0.9245,0.575916,0.370953,0.859163,"Helicase C-terminal domain-containing protein ","K10382","Q86D18"
"213","Pocillopora_acuta_HIv1_PredGene_3561_t",333,3,2,4,3,-12.06,-2.054,0.842577,0.870588,0.421966,"aflatoxin B1 aldehyde reductase member 3 ","K15303","Q6DHD5"
"214","Pocillopora_acuta_HIv1_PredGene_3573_t",366,1,4,2,3,6.376,0.896,0.58603,0.379648,0.860401,"MYG1 exonuclease precursor ","","Q86UA3"
"215","Pocillopora_acuta_HIv1_PredGene_3596_t",385,1,5,3,6,-8.744,-1.1059,0.972774,0.836856,0.767701,"Leucine-rich repeat (LRR) family protein ","K19996",""
"216","Pocillopora_acuta_HIv1_PredGene_3659_t",221,0,0,0,0,-19.022,-1.8604,0.952539,0.86944,0.509852,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"217","Pocillopora_acuta_HIv1_PredGene_380_t",802,27,20,25,15,-6.021,-2.2472,0.688331,0.867819,0.340375,"curly Su ","K19511","Q9VEJ9"
"218","Pocillopora_acuta_HIv1_PredGene_3818_t",100,0,0,1,0,-11.894,-1.0261,0.973189,0.831282,0.782605,"ferredoxin 2 ","K22070","Q8SZA8"
"219","Pocillopora_acuta_HIv1_PredGene_4102_t",116,35,21,46,12,-3.902,-1.5579,1,0.860837,0.638202,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"220","Pocillopora_acuta_HIv1_PredGene_4148_t",387,1,1,1,1,-5.79,-0.5136,0.992851,0.769264,0.851648,"PHB domain-containing protein ","","H2FLJ1"
"221","Pocillopora_acuta_HIv1_PredGene_4341_t",424,0,1,2,0,-1.194,-0.1994,0.946494,0.707454,0.87178,"kynurenine--oxoglutarate transaminase 1 ","K00816","F1QAI8"
"222","Pocillopora_acuta_HIv1_PredGene_4353_t",262,0,0,1,0,-13.665,-1.6706,0.999997,0.864836,0.593397,"uridine-cytidine kinase 2 isoform 1 ","K00876","Q9BU42"
"223","Pocillopora_acuta_HIv1_PredGene_4672_t",216,4,0,2,1,-9.87,-2.0281,0.861235,0.870663,0.433539,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"224","Pocillopora_acuta_HIv1_PredGene_4729_t",130,12,5,17,0,5.762,1.1074,0.51551,0.314922,0.851621,"zeaxanthin epoxidase ","K14619","E2GK53"
"225","Pocillopora_acuta_HIv1_PredGene_5122_t",133,1,0,0,0,0.175,0.0433,0.896399,0.649236,0.876932,"U6 snRNA-associated Sm-like protein LSm4 ","K12623","Q6P6E4"
"226","Pocillopora_acuta_HIv1_PredGene_5158_t",399,1,0,0,1,-0.37,-0.0327,0.910416,0.668485,0.876077,"cystathionine gamma-lyase ","K01758","Q6H324"
"227","Pocillopora_acuta_HIv1_PredGene_5412_t",437,0,1,0,0,-6.107,-1.0193,0.973499,0.830773,0.783802,"programmed cell death 4a isoform X1 ","K16865","F1QBM2"
"228","Pocillopora_acuta_HIv1_PredGene_5435_t",288,2,0,0,2,-8.674,-1.2375,0.984499,0.844961,0.738653,"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha ","K05955","A6NJW0"
"229","Pocillopora_acuta_HIv1_PredGene_5744_t",948,0,0,0,0,10.128,0.684,0.68535,0.445636,0.869297,"splicing factor 3B subunit 2 ","K12829","Q13435"
"230","Pocillopora_acuta_HIv1_PredGene_5760_t",135,1,1,2,0,-20.593,-4.7305,0.002566,0.820831,0.00048,"FAU ubiquitin like and ribosomal protein S30 fusion b ","K02983","F1RA98"
"231","Pocillopora_acuta_HIv1_PredGene_5771_t",726,1,0,1,2,-6.576,-0.7707,0.996144,0.806806,0.822185,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"232","Pocillopora_acuta_HIv1_PredGene_590_t",751,0,0,0,1,-5.994,-0.7355,0.998297,0.80243,0.826879,"eyes absent homolog 1 isoform 1 ","K15616","B3KXR1"
"233","Pocillopora_acuta_HIv1_PredGene_594_t",158,9,14,5,6,19.877,3.7208,0.002175,0.000417,0.815277,"ubiquitin-conjugating enzyme E2 L3 isoform 1 ","K04552","B4DDG1"
"234","Pocillopora_acuta_HIv1_PredGene_5992_t",779,0,0,0,1,0.1,0.0134,0.90157,0.656938,0.87666,"protein CASC1 isoform X1 ","K17580","T1ECS4"
"235","Pocillopora_acuta_HIv1_PredGene_6016_t",155,0,0,1,2,-8.864,-0.7515,0.997415,0.804451,0.824769,"Cox19-like CHCH family protein ","K00940","Q8GYJ4"
"236","Pocillopora_acuta_HIv1_PredGene_6039_t",706,51,55,58,58,1.972,0.7811,0.634242,0.414934,0.865392,"putative arginine kinase F46H5.3 ","K00934","Q10454"
"237","Pocillopora_acuta_HIv1_PredGene_6217_t",946,30,19,30,26,-5.235,-1.2056,0.980487,0.843082,0.746303,"AP-1 complex subunit beta-1 isoform b ","K12392","Q86X54"
"238","Pocillopora_acuta_HIv1_PredGene_6221_t",323,1,1,1,0,-7.806,-1.2446,0.98547,0.845373,0.736892,"WP_155726661.1 WD40 repeat domain-containing protein, partial ","K16482","-"
"239","Pocillopora_acuta_HIv1_PredGene_6254_t",508,0,0,0,2,-2.994,-0.3201,0.969031,0.73312,0.866032,"rho GTPase-activating protein 24 isoform 1 ","K20642","Q6ZNV3"
"240","Pocillopora_acuta_HIv1_PredGene_6417_t",193,2,2,1,4,1.176,0.1654,0.879477,0.615717,0.877415,"Secretion-associated Ras-related 1, isoform A ","K07953","Q9VD29"
"241","Pocillopora_acuta_HIv1_PredGene_646_t",517,0,0,1,1,1.671,0.322,0.854881,0.567281,0.876994,"tyrosine-protein kinase Yes ","K05705","P07947"
"242","Pocillopora_acuta_HIv1_PredGene_6512_t",738,0,1,3,1,-16.203,-2.2746,0.667196,0.86715,0.329606,"glutamine--fructose-6-phosphate aminotransferase ","K00820","Q53QE6"
"243","Pocillopora_acuta_HIv1_PredGene_6566_t",220,1,0,0,1,-2.079,-0.23,0.952761,0.71417,0.870547,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"244","Pocillopora_acuta_HIv1_PredGene_6582_t",954,4,8,3,0,-9.727,-1.5757,1,0.861518,0.631447,"alpha-glucosidase 2 isoform X4 ","K01187",""
"245","Pocillopora_acuta_HIv1_PredGene_6700_t",611,0,0,1,0,-3.187,-0.5155,0.993012,0.769587,0.851473,"outer dynein arm-docking complex subunit 4 ","K24254","F1RBQ8"
"246","Pocillopora_acuta_HIv1_PredGene_6904_t",191,19,11,20,1,5.258,0.7567,0.646249,0.422545,0.866416,"putative glutathione S-transferase 5 ","K04097","Q09596"
"247","Pocillopora_acuta_HIv1_PredGene_710_t",987,1,0,0,0,0.525,0.1209,0.885058,0.628348,0.877337,"Cuticle collagen bli-1 ","K16628","Q09457"
"248","Pocillopora_acuta_HIv1_PredGene_7444_t",316,1,0,1,1,-4.803,-0.3118,0.967677,0.731428,0.866505,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"249","Pocillopora_acuta_HIv1_PredGene_7486_t",306,2,1,1,1,1.177,0.1475,0.881684,0.620858,0.877395,"DeHydrogenases, Short chain ","K11163","Q9N538"
"250","Pocillopora_acuta_HIv1_PredGene_7585_t",1209,71,75,76,127,-3.581,-3.4314,0.154131,0.836521,0.038125,"lethal(2) giant larvae protein homolog 1 isoform X1 ","K06094","I0BWE2"
"251","Pocillopora_acuta_HIv1_PredGene_7602_t",186,19,21,27,13,-5.204,-2.5502,0.504174,0.858596,0.231391,"peroxiredoxin-5, mitochondrial isoform L precursor ","K11187","B7ZLJ4"
"252","Pocillopora_acuta_HIv1_PredGene_7665_t",414,5,5,4,4,-5.364,-1.2799,0.990513,0.847396,0.727808,"eukaryotic initiation factor 4A-III ","K13025","P38919"
"253","Pocillopora_acuta_HIv1_PredGene_77_t",340,3,2,2,7,-12.114,-2.1974,0.728203,0.868881,0.360481,"uncharacterized protein LOC102666418 isoform X2 ","K15836","K7KW14"
"254","Pocillopora_acuta_HIv1_PredGene_7719_t",274,0,0,0,0,-4.547,-0.6322,0.999631,0.788151,0.839494,"E3 ubiquitin-protein ligase synoviolin ","","Q9DBY1"
"255","Pocillopora_acuta_HIv1_PredGene_7860_t",396,3,1,3,4,-2.824,-0.4843,0.990147,0.764208,0.854253,"RNA-binding protein Nova-1 ","K14944","Q1LYC7"
"256","Pocillopora_acuta_HIv1_PredGene_8109_t",261,0,0,0,0,-6.48,-0.7378,0.998182,0.802724,0.826578,"proteasome subunit beta type-4 isoform X1 ","K02736","A8E7N8"
"257","Pocillopora_acuta_HIv1_PredGene_8153_t",269,14,3,9,4,3.048,0.3138,0.856706,0.569958,0.877045,"40S ribosomal protein S3 isoform 1 ","K02985","J3KN86"
"258","Pocillopora_acuta_HIv1_PredGene_8546_t",361,0,0,1,0,-0.112,-0.018,0.907489,0.664844,0.876286,"secretory carrier-associated membrane protein 1 ","K19995","Q6P0B3"
"259","Pocillopora_acuta_HIv1_PredGene_8589_t",724,0,0,0,0,-6.842,-0.9585,0.977711,0.825933,0.794098,"dynein axonemal intermediate chain 1 ","K10409","Q8BKY5"
"260","Pocillopora_acuta_HIv1_PredGene_8724_t",333,3,2,3,7,4.504,0.6219,0.721292,0.465926,0.871466,"lactate dehydrogenase, isoform B ","K00016","Q9VRW6"
"261","Pocillopora_acuta_HIv1_PredGene_8765_t",500,1,1,2,8,-1.162,-0.1283,0.931018,0.691329,0.874086,"neuronal migration protein doublecortin isoform f ","K16579","A6NFY6"
"262","Pocillopora_acuta_HIv1_PredGene_8865_t",102,0,1,1,0,7.695,0.7962,0.62712,0.410252,0.864747,"uncharacterized protein Dmel_CG7987, isoform A ","K09702","Q29R10"
"263","Pocillopora_acuta_HIv1_PredGene_8915_t",1096,16,10,18,8,-0.304,-0.078,0.919939,0.679483,0.875278,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"264","Pocillopora_acuta_HIv1_PredGene_8916_t",1136,72,26,78,21,-0.175,-0.0718,0.918602,0.677997,0.875402,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"265","Pocillopora_acuta_HIv1_PredGene_9321_t",314,0,0,0,2,-1.546,-0.1494,0.935694,0.69619,0.87348,"phospholipase A2 group XV isoform X1 ","K06129","Q3TCB1"
"266","Pocillopora_acuta_HIv1_PredGene_937_t",231,5,7,6,8,-4.238,-0.8994,0.983602,0.820648,0.803492,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"267","Pocillopora_acuta_HIv1_PredGene_9390_t",400,3,1,0,3,-13.261,-1.9668,0.900835,0.870552,0.461286,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"268","Pocillopora_acuta_HIv1_PredGene_9511_t",540,0,1,0,1,-5.985,-0.7133,0.99922,0.79954,0.82974,"raftlin-like ","",""
"269","Pocillopora_acuta_HIv1_PredGene_9541_t",511,1,1,0,1,7.111,1.2855,0.442972,0.261668,0.844962,"glutathione synthetase isoform X1 ","K21456","F1RC64"
"270","Pocillopora_acuta_HIv1_PredGene_9696_t",300,23,12,13,22,-2.737,-1.0063,0.974172,0.829783,0.786064,"abnormal wing discs, isoform D ","K00940","P08879"
"271","Pocillopora_acuta_HIv1_PredGene_9761_t",539,1,2,0,4,1.804,0.2693,0.865229,0.584242,0.877261,"rasputin, isoform B ","K24983","Q9I7J5"
"272","Pocillopora_acuta_HIv1_PredGene_9785_t",124,2,0,2,1,-7.401,-0.8626,0.987581,0.81703,0.809076,"60S ribosomal protein L31 ","K02910","Q24JV3"
"273","Pocillopora_acuta_HIv1_PredGene_9841_t",366,1,1,2,0,-23.573,-2.4959,0.529467,0.860387,0.249474,"tenascin-X isoform X2 ","K06252",""
"274","Pocillopora_acuta_HIv1_PredGene_9890_t",284,0,0,2,3,9.262,1.0304,0.54132,0.338551,0.854695,"voltage-dependent anion-selective channel protein 2 ","K15040","Q8AWD0"
"275","Pocillopora_acuta_HIv1_PredGene_g10019.t1",795,0,1,0,1,0.653,0.0705,0.892103,0.642069,0.877119,"probable ATP-dependent RNA helicase DDX23 ","K12858","B3KY11"
"276","Pocillopora_acuta_HIv1_PredGene_g10021.t1",278,6,5,3,3,-14.109,-3.0085,0.313552,0.845368,0.104426,"WP_061430766.1 amidase ","K03286",""
"277","Pocillopora_acuta_HIv1_PredGene_g10025.t1",240,0,0,0,0,-17.368,-2.2363,0.69692,0.86807,0.344717,"MOB-like protein phocein isoform 1 ","","Q7Z4Y6"
"278","Pocillopora_acuta_HIv1_PredGene_g10029.t1",304,2,3,3,5,1.978,0.3279,0.85351,0.565346,0.876955,"leucine zipper transcription factor-like protein 1 isoform 1 ","K19400","Q8TC61"
"279","Pocillopora_acuta_HIv1_PredGene_g10030.t1",274,2,1,3,4,-5.147,-0.7367,0.998238,0.802584,0.826722,"carbonyl reductase ","K00079","B2RBZ7"
"280","Pocillopora_acuta_HIv1_PredGene_g10037.t1",549,2,2,3,1,-5.517,-0.771,0.996123,0.806843,0.822145,"carbonyl reductase ","K00079","Q7SYD0"
"281","Pocillopora_acuta_HIv1_PredGene_g10039.t1",642,0,0,1,0,-8.004,-1.1772,0.977449,0.841369,0.752766,"coiled-coil domain-containing protein 93 ","","Q1RLV7"
"282","Pocillopora_acuta_HIv1_PredGene_g10044.t1",3990,0,0,0,0,3.039,0.4462,0.814544,0.525507,0.875668,"transformation/transcription domain-associated protein isoform 2 ","K08874","A4D265"
"283","Pocillopora_acuta_HIv1_PredGene_g10047.t1",300,21,9,25,25,3.155,1.3501,0.413854,0.243456,0.842658,"actin-related protein 2/3 complex subunit 2 ","K05758","Q6P2T5"
"284","Pocillopora_acuta_HIv1_PredGene_g1005.t1",635,0,1,1,0,-4.48,-0.4117,0.982058,0.751033,0.860043,"nuclear pore glycoprotein p62 isoform X1 ","K14306","F1QHS1"
