"","Protein","Len","S0","S0.1","S1","S1.1","LogFoldChange","Zstatistic","fdr","FDRup","FDRdown","Annotation","KOid","UniprotID"
"146","Pocillopora_acuta_HIv1_PredGene_25214_t",1648,0,0,1,0,-9.335,-0.9984,1,0.727949,0.577362,"serine/threonine-protein kinase WNK2-like ","K08867","-"
"147","Pocillopora_acuta_HIv1_PredGene_25279_t",171,4,7,2,3,-9.419,-1.3218,0.936798,0.758341,0.445945,"neudesin precursor ","K17278","A1KYQ8"
"148","Pocillopora_acuta_HIv1_PredGene_25309_t",283,1,0,0,1,-2.508,-0.4042,0.992556,0.608599,0.72808,"titin ","K08626","B0S757"
"149","Pocillopora_acuta_HIv1_PredGene_25314_t",168,0,1,0,2,-5.693,-0.9548,1,0.72224,0.592593,"glutamic acid-rich protein isoform X2 ","K23450","R4GEJ6"
"150","Pocillopora_acuta_HIv1_PredGene_25354_t",189,29,27,29,24,-5.423,-2.1953,0.365197,0.74184,0.128135,"calcyphosine-like b ","K23909","Q568D4"
"151","Pocillopora_acuta_HIv1_PredGene_2544_t",156,12,3,8,12,12.477,1.9024,0.060163,0.022802,0.68921,"metalloproteinase inhibitor 2a precursor ","K22583","Q7SZM6"
"152","Pocillopora_acuta_HIv1_PredGene_25524_t",1007,2,1,2,2,-4.05,-0.4699,0.997806,0.626814,0.7169,"transcription elongation regulator 1a ","K12824","A0A0R4IV33"
"153","Pocillopora_acuta_HIv1_PredGene_2570_t",903,0,0,0,1,-3.021,-0.6078,1,0.660708,0.689348,"polycystin-2 ","K04986","Q2VF27"
"154","Pocillopora_acuta_HIv1_PredGene_25802_t",341,1,1,0,0,-3.452,-0.4335,0.995437,0.616882,0.723249,"WP_027479499.1 VOC family protein ","","-"
"155","Pocillopora_acuta_HIv1_PredGene_25807_t",266,4,2,3,5,-16.328,-3.692,0.005785,0.693911,0.000978,"protein NipSnap homolog 1 isoform X1 ","","Q5SVF7"
"156","Pocillopora_acuta_HIv1_PredGene_25977_t",821,1,1,1,2,-9.024,-1.6451,0.712375,0.765264,0.308085,"SR-related CTD associated factor 6, isoform A ","K12841","Q59E33"
"157","Pocillopora_acuta_HIv1_PredGene_26070_t",184,1,2,1,0,-15.398,-1.7206,0.650189,0.76377,0.278556,"COMM domain-containing protein 8 isoform 1 ","K22564","Q8WUR4"
"158","Pocillopora_acuta_HIv1_PredGene_26248_t",920,4,1,6,1,-30.997,-2.3532,0.299116,0.734361,0.091469,"cytoplasmic aconitate hydratase ","K01681","Q9HBB2"
"159","Pocillopora_acuta_HIv1_PredGene_26333_t",292,1,0,1,0,15.502,2.0702,0.037328,0.014236,0.685637,"IST1 homolog isoform a ","K19476","P53990"
"160","Pocillopora_acuta_HIv1_PredGene_26563_t",230,0,0,1,0,-2.773,-0.317,0.977628,0.582535,0.740937,"l-isoaspartyl protein carboxyl methyltransferase, like ","K00573","Q6PBS7"
"161","Pocillopora_acuta_HIv1_PredGene_26568_t",1032,3,1,0,0,-15.78,-1.6372,0.718897,0.765361,0.311258,"uncharacterized protein LOC724056 isoform X1 ","K00461","X1WD38"
"162","Pocillopora_acuta_HIv1_PredGene_26639_t",436,3,4,1,2,1.35,0.2553,0.749847,0.379415,0.772156,"aspartyl aminopeptidase ","K01267","Q803B5"
"163","Pocillopora_acuta_HIv1_PredGene_26644_t",213,0,1,0,0,6.359,0.6211,0.506685,0.249471,0.758463,"ras-related protein Rab-18-B ","K07910","Q6DHC1"
"164","Pocillopora_acuta_HIv1_PredGene_26944_t",224,1,0,0,0,3.55,0.4949,0.592568,0.291526,0.765401,"survival of motor neuron-related-splicing factor 30 ","K12839","Q7ZV80"
"165","Pocillopora_acuta_HIv1_PredGene_27042_t",400,3,2,6,4,-2.52,-0.3956,0.991523,0.60612,0.72945,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"166","Pocillopora_acuta_HIv1_PredGene_27229_t",417,0,0,0,1,1.297,0.3438,0.696439,0.346086,0.770793,"TGF-beta-activated kinase 1 and MAP3K7-binding protein 1 isoform beta ","K04403","Q8IZW2"
"167","Pocillopora_acuta_HIv1_PredGene_27335_t",1696,1,2,1,0,6.033,1.0739,0.26493,0.130157,0.726757,"NFX1-type zinc finger-containing protein 1 isoform a ","","A2A5R3"
"168","Pocillopora_acuta_HIv1_PredGene_2737_t",150,1,1,1,2,10.989,1.3791,0.16276,0.076191,0.708216,"UMP-CMP kinase isoform c ","K13800","Q96C07"
"169","Pocillopora_acuta_HIv1_PredGene_27546_t",1213,0,0,1,1,-18.566,-1.6251,0.728864,0.765485,0.316146,"liprin-alpha-1 isoform X22 ","","B2RXW8"
"170","Pocillopora_acuta_HIv1_PredGene_27706_t",248,4,2,7,6,4.776,0.7298,0.438617,0.216237,0.751328,"probable methyltransferase PMT20 isoform X2 ","K03802","K7MFQ7"
"171","Pocillopora_acuta_HIv1_PredGene_27812_t",828,1,1,0,0,-11.111,-1.6389,0.717495,0.765341,0.310574,"nuclear pore complex protein Nup93 isoform X1 ","K14309","Q1LV08"
"172","Pocillopora_acuta_HIv1_PredGene_27924_t",331,1,0,1,1,-21.103,-1.7346,0.638838,0.763387,0.273246,"protein kinase, cAMP-dependent, catalytic subunit 3, isoform A ","K19584","Q9VUV5"
"173","Pocillopora_acuta_HIv1_PredGene_2805_t",1169,3,3,3,2,-1.05,-0.0876,0.898402,0.506234,0.763484,"reticulocyte binding protein 2 homologue a ","","Q8IDX6"
"174","Pocillopora_acuta_HIv1_PredGene_28238_t",876,6,2,8,3,-11.725,-2.6268,0.188676,0.723143,0.045662,"uncharacterized protein LOC100000278 ","K06491","-"
"175","Pocillopora_acuta_HIv1_PredGene_2824_t",205,3,0,1,1,-7.516,-0.8901,1,0.713022,0.613892,"60S ribosomal protein L15 isoform 1 ","K02877","P39030"
"176","Pocillopora_acuta_HIv1_PredGene_28341_t",432,4,5,4,6,2.694,0.4515,0.623022,0.306783,0.767318,"regulatory particle triple-A ATPase 6 ","K03066","O45023"
"177","Pocillopora_acuta_HIv1_PredGene_28355_t",1965,0,0,0,1,3.554,0.2686,0.742374,0.374374,0.772039,"structural maintenance of chromosomes flexible hinge domain-containing protein 1 ","K23113","Q9D4M7"
"178","Pocillopora_acuta_HIv1_PredGene_28538_t",183,1,2,1,1,5.893,1.0749,0.264526,0.129948,0.726688,"MORN repeat-containing protein 1 isoform 1 ","K25458","Q5T089"
"179","Pocillopora_acuta_HIv1_PredGene_28552_t",119,1,0,1,4,-10.459,-1.5092,0.820419,0.765165,0.364497,"uncharacterized protein Dmel_CG31715, isoform A ","","Q8MYY7"
"180","Pocillopora_acuta_HIv1_PredGene_28681_t",374,5,6,6,5,4.14,0.6201,0.507339,0.24979,0.758524,"alcohol dehydrogenase class-3 ","K00121","Q6NXA6"
"181","Pocillopora_acuta_HIv1_PredGene_29014_t",131,1,0,2,1,3.459,0.2238,0.766722,0.391374,0.772305,"40S ribosomal protein S15a ","K02957","Q6Q420"
"182","Pocillopora_acuta_HIv1_PredGene_29259_t",119,2,2,3,6,-2.849,-0.6017,1,0.659333,0.690687,"uncharacterized protein LOC100793124 isoform X2 ","K09636","K7L7V6"
"183","Pocillopora_acuta_HIv1_PredGene_29482_t",180,0,2,1,1,8.27,1.1087,0.251199,0.123014,0.724391,"pecanex-like protein 2 isoform X1 ","",""
"184","Pocillopora_acuta_HIv1_PredGene_29483_t",161,2,2,0,0,-0.359,-0.0487,0.88274,0.492475,0.765764,"myb family transcription factor PHL5 isoform X1 ","","K7LD83"
"185","Pocillopora_acuta_HIv1_PredGene_29650_t",204,2,1,0,4,-9.12,-1.6284,0.726148,0.765454,0.314809,"DEgenerin Like ","K24185","Q8MPW0"
"186","Pocillopora_acuta_HIv1_PredGene_29854_t",294,2,2,2,1,-8.099,-0.5695,0.99992,0.651887,0.697564,"translocon-associated protein subunit alpha isoform 1 precursor ","K13249","Q53H19"
"187","Pocillopora_acuta_HIv1_PredGene_29960_t",1044,1,0,3,1,14.497,1.3172,0.180521,0.085604,0.71154,"zinc finger RNA-binding protein ","K13203","Q9H6V4"
"188","Pocillopora_acuta_HIv1_PredGene_29987_t",527,1,1,1,1,-16.522,-3.2197,0.032714,0.704951,0.006484,"deformed epidermal autoregulatory factor 1 homolog isoform 3 ","K23041","Q80V49"
"189","Pocillopora_acuta_HIv1_PredGene_30187_t",303,0,0,1,0,3.147,0.7356,0.435153,0.214544,0.750927,"ubiquitin carboxyl-terminal hydrolase 34 ","K17324",""
"190","Pocillopora_acuta_HIv1_PredGene_30196_t",325,1,2,0,1,12.135,1.3852,0.161088,0.075304,0.707901,"beta hydroxy acid dehydrogenase 1, isoform B ","K13247","Q7YU75"
"191","Pocillopora_acuta_HIv1_PredGene_30292_t",685,1,2,0,0,-16.326,-2.0241,0.443693,0.750673,0.17555,"synaptotagmin-9 ","K19909","E7F1D9"
"192","Pocillopora_acuta_HIv1_PredGene_30456_t",203,3,1,1,2,7.89,1.1053,0.252512,0.1237,0.72462,"Uncharacterized protein CELE_C09F9.2 ","K08458","O62055"
"193","Pocillopora_acuta_HIv1_PredGene_30479_t",176,3,1,1,4,-23.351,-2.727,0.154627,0.719606,0.034165,"40S ribosomal protein S19 isoform a ","K02966","Q9CZX8"
"194","Pocillopora_acuta_HIv1_PredGene_30490_t",160,1,0,1,7,-8.975,-1.5684,0.774809,0.765681,0.339481,"translationally-controlled tumor protein isoform 2 ","","Q6YLS2"
"195","Pocillopora_acuta_HIv1_PredGene_30892_t",134,1,0,1,3,1.639,0.2676,0.742944,0.374753,0.772049,"60S ribosomal protein L32 ","K02912","P62910"
"196","Pocillopora_acuta_HIv1_PredGene_31025_t",309,1,3,3,1,0.287,0.0449,0.845544,0.45857,0.769723,"ADP/ATP carrier protein AAC3 ","K05863","D6VQ85"
"197","Pocillopora_acuta_HIv1_PredGene_31157_t",1696,0,1,1,2,0.173,0.0217,0.854733,0.467074,0.768928,"melanoma inhibitory activity protein 3 isoform X2 ","K23704","F1R5N2"
"198","Pocillopora_acuta_HIv1_PredGene_31159_t",586,1,1,1,0,2.174,0.3321,0.703964,0.350454,0.771053,"inositol-3-phosphate synthase 1 isoform 1 ","K01858","Q9NPH2"
"199","Pocillopora_acuta_HIv1_PredGene_31201_t",399,1,0,0,1,-6.358,-1.0084,1,0.729203,0.573769,"CUB and zona pellucida-like domain-containing protein 1 precursor ","","B2RN93"
"200","Pocillopora_acuta_HIv1_PredGene_31349_t",859,2,1,0,0,1.886,0.2025,0.777487,0.399463,0.772306,"PHD finger protein 14 isoform 3 ","","Q8C284"
"201","Pocillopora_acuta_HIv1_PredGene_3142_t",221,2,1,1,1,-5.565,-0.343,0.983147,0.590515,0.737346,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"202","Pocillopora_acuta_HIv1_PredGene_32024_t",447,2,1,0,1,-2.887,-0.2669,0.964433,0.56671,0.747263,"neutrophil cytosol factor 2 isoform 1 ",NA,"Q2PP06"
"203","Pocillopora_acuta_HIv1_PredGene_32035_t",140,1,0,0,0,-1.824,-0.2559,0.961113,0.563162,0.748545,"thioredoxin, mitochondrial precursor ",NA,"P97493"
"204","Pocillopora_acuta_HIv1_PredGene_32094_t",559,5,11,6,7,4.642,0.6666,0.477465,0.235213,0.755574,"src substrate cortactin isoform 1 ",NA,"Q60598"
"205","Pocillopora_acuta_HIv1_PredGene_32166_t",510,1,1,3,0,9.067,1.1024,0.253637,0.124287,0.724815,"protein ERGIC-53 precursor ",NA,"Q9D0F3"
"206","Pocillopora_acuta_HIv1_PredGene_3221_t",316,0,1,1,1,1.752,0.1861,0.78544,0.405686,0.772252,"serine-threonine kinase receptor-associated protein ","K13137","Q7ZW92"
"207","Pocillopora_acuta_HIv1_PredGene_3225_t",506,0,1,0,1,6.139,0.6328,0.499072,0.245758,0.757736,"ADP-ribosylation factor GTPase-activating protein 2 ","K12493","Q32PR4"
"208","Pocillopora_acuta_HIv1_PredGene_3234_t",334,0,3,1,0,-12.814,-1.2547,0.965523,0.753919,0.475,"pentraxin-related protein PTX3 precursor ","K20276","P26022"
"209","Pocillopora_acuta_HIv1_PredGene_3292_t",377,6,1,5,3,2.18,0.2106,0.773454,0.396387,0.772316,"26S proteasome non-ATPase regulatory subunit 13 ","K03039","Q7ZU69"
"210","Pocillopora_acuta_HIv1_PredGene_3329_t",619,1,1,0,1,-6.501,-0.8983,1,0.714242,0.611279,"sodium- and chloride-dependent glycine transporter 2 isoform X1 ","",""
"211","Pocillopora_acuta_HIv1_PredGene_3525_t",161,7,3,7,10,-2.441,-0.6563,1,0.671246,0.678294,"actin-related protein 2/3 complex subunit 3 ","K05756","Q6ZM62"
"212","Pocillopora_acuta_HIv1_PredGene_3559_t",504,3,5,9,4,-0.291,-0.0485,0.882659,0.492404,0.765774,"Helicase C-terminal domain-containing protein ","K10382","Q86D18"
"213","Pocillopora_acuta_HIv1_PredGene_3561_t",333,4,2,3,1,-6.093,-0.5063,0.999128,0.636337,0.710168,"aflatoxin B1 aldehyde reductase member 3 ","K15303","Q6DHD5"
"214","Pocillopora_acuta_HIv1_PredGene_3573_t",366,2,4,2,2,-7.109,-1.3656,0.914152,0.760662,0.42682,"MYG1 exonuclease precursor ","","Q86UA3"
"215","Pocillopora_acuta_HIv1_PredGene_3596_t",385,1,5,6,2,-1.198,-0.1682,0.930375,0.534067,0.757407,"Leucine-rich repeat (LRR) family protein ","K19996",""
"216","Pocillopora_acuta_HIv1_PredGene_3659_t",221,1,1,0,0,-7.031,-0.523,0.999481,0.640567,0.706951,"myeloid differentiation primary response protein MyD88 isoform 5 ","","B4DKH8"
"217","Pocillopora_acuta_HIv1_PredGene_3664_t",825,0,0,0,1,6.398,0.7695,0.415244,0.204817,0.748557,"serine/threonine-protein phosphatase 1 regulatory subunit 10 ","K17552","A3KPX4"
"218","Pocillopora_acuta_HIv1_PredGene_380_t",802,28,20,19,25,-8.219,-1.9208,0.503042,0.755927,0.207801,"curly Su ","K19511","Q9VEJ9"
"219","Pocillopora_acuta_HIv1_PredGene_3818_t",100,0,1,0,1,-7.093,-1.3788,0.906741,0.761273,0.421049,"ferredoxin 2 ","K22070","Q8SZA8"
"220","Pocillopora_acuta_HIv1_PredGene_4102_t",116,36,22,34,8,1.968,0.4522,0.622531,0.306534,0.76729,"histidine triad nucleotide binding protein 1, isoform C ","K02503","Q8STA5"
"221","Pocillopora_acuta_HIv1_PredGene_4148_t",387,1,2,1,0,-14.87,-2.1715,0.375245,0.743034,0.13427,"PHB domain-containing protein ","","H2FLJ1"
"222","Pocillopora_acuta_HIv1_PredGene_4341_t",424,0,2,2,2,-3.863,-0.5363,0.999673,0.643874,0.704331,"kynurenine--oxoglutarate transaminase 1 ","K00816","F1QAI8"
"223","Pocillopora_acuta_HIv1_PredGene_4353_t",262,1,0,1,0,5.549,1.1224,0.245969,0.120275,0.723474,"uridine-cytidine kinase 2 isoform 1 ","K00876","Q9BU42"
"224","Pocillopora_acuta_HIv1_PredGene_4672_t",216,5,1,2,6,6.192,1.5097,0.130086,0.058694,0.701979,"ribosomal protein L10, isoform E ","K02866","Q86NY2"
"225","Pocillopora_acuta_HIv1_PredGene_4729_t",130,12,6,0,0,4.564,0.4627,0.615162,0.30281,0.76685,"zeaxanthin epoxidase ","K14619","E2GK53"
"226","Pocillopora_acuta_HIv1_PredGene_5122_t",133,1,0,1,1,-7.85,-0.4691,0.997767,0.6266,0.717044,"U6 snRNA-associated Sm-like protein LSm4 ","K12623","Q6P6E4"
"227","Pocillopora_acuta_HIv1_PredGene_5158_t",399,1,1,1,0,-4.54,-0.6358,1,0.666877,0.683057,"cystathionine gamma-lyase ","K01758","Q6H324"
"228","Pocillopora_acuta_HIv1_PredGene_5412_t",437,1,2,0,0,-4.251,-0.6807,1,0.676288,0.672448,"programmed cell death 4a isoform X1 ","K16865","F1QBM2"
"229","Pocillopora_acuta_HIv1_PredGene_5435_t",288,2,0,2,0,3.274,0.6344,0.498036,0.245253,0.757635,"protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha ","K05955","A6NJW0"
"230","Pocillopora_acuta_HIv1_PredGene_5744_t",948,0,0,1,0,-8.914,-1.4704,0.848394,0.76441,0.381172,"splicing factor 3B subunit 2 ","K12829","Q13435"
"231","Pocillopora_acuta_HIv1_PredGene_5760_t",135,2,1,0,3,0.712,0.0657,0.837256,0.450893,0.770338,"FAU ubiquitin like and ribosomal protein S30 fusion b ","K02983","F1RA98"
"232","Pocillopora_acuta_HIv1_PredGene_5771_t",726,1,1,1,2,-14.948,-2.1486,0.385067,0.744198,0.140316,"pre-mRNA-processing factor 39 isoform 1 ","K13217","E9QJV4"
"233","Pocillopora_acuta_HIv1_PredGene_590_t",751,1,0,1,0,-7.05,-0.9089,1,0.715796,0.607863,"eyes absent homolog 1 isoform 1 ","K15616","B3KXR1"
"234","Pocillopora_acuta_HIv1_PredGene_594_t",158,10,15,6,7,-15.719,-2.8292,0.1222,0.7163,0.024923,"ubiquitin-conjugating enzyme E2 L3 isoform 1 ","K04552","B4DDG1"
"235","Pocillopora_acuta_HIv1_PredGene_5992_t",779,0,0,1,0,-7.533,-0.7742,1,0.69408,0.648208,"protein CASC1 isoform X1 ","K17580","T1ECS4"
"236","Pocillopora_acuta_HIv1_PredGene_6016_t",155,0,0,1,0,-2.383,-0.2495,0.959116,0.561087,0.749274,"Cox19-like CHCH family protein ","K00940","Q8GYJ4"
"237","Pocillopora_acuta_HIv1_PredGene_6039_t",706,51,56,59,52,-5.324,-3.1133,0.048937,0.70795,0.009526,"putative arginine kinase F46H5.3 ","K00934","Q10454"
"238","Pocillopora_acuta_HIv1_PredGene_6217_t",946,30,19,28,23,-6.101,-2.4759,0.247146,0.729064,0.068153,"AP-1 complex subunit beta-1 isoform b ","K12392","Q86X54"
"239","Pocillopora_acuta_HIv1_PredGene_6221_t",323,1,2,1,1,-6.707,-0.7774,1,0.694647,0.647325,"WP_155726661.1 WD40 repeat domain-containing protein, partial ","K16482","-"
"240","Pocillopora_acuta_HIv1_PredGene_6254_t",508,1,0,3,0,-8.116,-1.0901,1,0.738736,0.543041,"rho GTPase-activating protein 24 isoform 1 ","K20642","Q6ZNV3"
"241","Pocillopora_acuta_HIv1_PredGene_6417_t",193,2,3,4,2,-13.791,-1.9625,0.477679,0.753852,0.194446,"Secretion-associated Ras-related 1, isoform A ","K07953","Q9VD29"
"242","Pocillopora_acuta_HIv1_PredGene_646_t",517,1,0,0,0,11.965,0.9859,0.302752,0.149444,0.732944,"tyrosine-protein kinase Yes ","K05705","P07947"
"243","Pocillopora_acuta_HIv1_PredGene_6512_t",738,1,2,3,2,2.094,0.2515,0.751947,0.380857,0.772183,"glutamine--fructose-6-phosphate aminotransferase ","K00820","Q53QE6"
"244","Pocillopora_acuta_HIv1_PredGene_6566_t",220,2,1,1,1,14.003,2.0797,0.036254,0.013853,0.685455,"uncharacterized protein LOC497366 precursor ","","Q7T2V7"
"245","Pocillopora_acuta_HIv1_PredGene_6582_t",954,4,8,0,0,-0.253,-0.0317,0.87594,0.486399,0.766637,"alpha-glucosidase 2 isoform X4 ","K01187",""
"246","Pocillopora_acuta_HIv1_PredGene_6700_t",611,1,1,1,1,0.513,0.0742,0.833842,0.447743,0.770565,"outer dynein arm-docking complex subunit 4 ","K24254","F1RBQ8"
"247","Pocillopora_acuta_HIv1_PredGene_6904_t",191,20,12,4,6,-20.046,-4.0285,0.001342,0.688872,0.000202,"putative glutathione S-transferase 5 ","K04097","Q09596"
"248","Pocillopora_acuta_HIv1_PredGene_710_t",987,1,0,0,0,9.034,0.8529,0.368776,0.182103,0.742577,"Cuticle collagen bli-1 ","K16628","Q09457"
"249","Pocillopora_acuta_HIv1_PredGene_7444_t",316,1,1,1,0,-3.535,-0.3489,0.98427,0.592302,0.736502,"GLI pathogenesis-related 2, like ","K24835","Q5XJ73"
"250","Pocillopora_acuta_HIv1_PredGene_7486_t",306,2,2,1,1,-11.372,-1.8151,0.576072,0.760634,0.243766,"DeHydrogenases, Short chain ","K11163","Q9N538"
"251","Pocillopora_acuta_HIv1_PredGene_7585_t",1209,71,75,71,46,5.181,4.2741,1e-06,1e-06,0.674603,"lethal(2) giant larvae protein homolog 1 isoform X1 ","K06094","I0BWE2"
"252","Pocillopora_acuta_HIv1_PredGene_7602_t",186,19,22,21,22,-1.456,-0.3568,0.9857,0.594681,0.735355,"peroxiredoxin-5, mitochondrial isoform L precursor ","K11187","B7ZLJ4"
"253","Pocillopora_acuta_HIv1_PredGene_7665_t",414,5,5,8,3,-4.284,-0.5963,0.999996,0.658107,0.691862,"eukaryotic initiation factor 4A-III ","K13025","P38919"
"254","Pocillopora_acuta_HIv1_PredGene_77_t",340,4,3,5,1,2.743,0.4428,0.629118,0.309886,0.767669,"uncharacterized protein LOC102666418 isoform X2 ","K15836","K7KW14"
"255","Pocillopora_acuta_HIv1_PredGene_7719_t",274,0,1,0,0,5.795,1.0173,0.288725,0.142356,0.730708,"E3 ubiquitin-protein ligase synoviolin ","","Q9DBY1"
"256","Pocillopora_acuta_HIv1_PredGene_7777_t",506,0,0,1,1,7.427,0.7184,0.445475,0.219588,0.752111,"beta,beta-carotene 9',10'-oxygenase ","K10252","F1QU45"
"257","Pocillopora_acuta_HIv1_PredGene_7860_t",396,3,1,4,1,-9.377,-1.9172,0.505323,0.756102,0.208975,"RNA-binding protein Nova-1 ","K14944","Q1LYC7"
"258","Pocillopora_acuta_HIv1_PredGene_8153_t",269,14,3,8,15,18.026,2.7978,0.003861,0.001492,0.676956,"40S ribosomal protein S3 isoform 1 ","K02985","J3KN86"
"259","Pocillopora_acuta_HIv1_PredGene_8446_t",541,0,0,2,1,-11.166,-1.8107,0.579367,0.760806,0.245331,"methylcrotonoyl-CoA carboxylase beta chain, mitochondrial ","K01969","Q6NWI5"
"260","Pocillopora_acuta_HIv1_PredGene_8546_t",361,1,0,1,0,-5.703,-0.701,1,0.680354,0.667436,"secretory carrier-associated membrane protein 1 ","K19995","Q6P0B3"
"261","Pocillopora_acuta_HIv1_PredGene_8589_t",724,1,0,0,0,-19.044,-1.5573,0.783586,0.765641,0.344126,"dynein axonemal intermediate chain 1 ","K10409","Q8BKY5"
"262","Pocillopora_acuta_HIv1_PredGene_8724_t",333,4,2,4,4,-16.147,-3.4924,0.011903,0.697947,0.002272,"lactate dehydrogenase, isoform B ","K00016","Q9VRW6"
"263","Pocillopora_acuta_HIv1_PredGene_8765_t",500,2,2,5,1,-1.783,-0.192,0.939329,0.542096,0.75524,"neuronal migration protein doublecortin isoform f ","K16579","A6NFY6"
"264","Pocillopora_acuta_HIv1_PredGene_8865_t",102,1,2,0,0,-10.664,-1.3934,0.89824,0.761903,0.414668,"uncharacterized protein Dmel_CG7987, isoform A ","K09702","Q29R10"
"265","Pocillopora_acuta_HIv1_PredGene_8915_t",1096,17,10,7,3,11.211,1.2394,0.204842,0.098513,0.716046,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"266","Pocillopora_acuta_HIv1_PredGene_8916_t",1136,72,26,12,10,-4.106,-1.2031,0.982587,0.749809,0.496956,"Plastocyanin-like domain-containing protein ","K00423","Q19687"
"267","Pocillopora_acuta_HIv1_PredGene_9321_t",314,0,0,1,1,-8.732,-0.9174,1,0.717024,0.605095,"phospholipase A2 group XV isoform X1 ","K06129","Q3TCB1"
"268","Pocillopora_acuta_HIv1_PredGene_937_t",231,6,7,9,5,7.377,0.9626,0.313551,0.154854,0.734619,"UDP-glucose pyrophosphorylase 2a ","K00963","B8JMZ1"
"269","Pocillopora_acuta_HIv1_PredGene_9390_t",400,3,2,6,6,-14.467,-3.5071,0.011294,0.697614,0.002141,"enoyl-CoA delta isomerase 2, mitochondrial isoform X1 ","K13239","A0A0R4IG25"
"270","Pocillopora_acuta_HIv1_PredGene_9511_t",540,1,1,2,1,-2.244,-0.3825,0.989774,0.602304,0.731494,"raftlin-like ","",""
"271","Pocillopora_acuta_HIv1_PredGene_9541_t",511,2,1,1,0,-3.997,-0.237,0.955085,0.557011,0.75066,"glutathione synthetase isoform X1 ","K21456","F1RC64"
"272","Pocillopora_acuta_HIv1_PredGene_9696_t",300,24,13,20,14,3.476,0.8098,0.392336,0.193625,0.745687,"abnormal wing discs, isoform D ","K00940","P08879"
"273","Pocillopora_acuta_HIv1_PredGene_9761_t",539,1,2,2,1,-11.453,-1.2572,0.964587,0.754102,0.473926,"rasputin, isoform B ","K24983","Q9I7J5"
"274","Pocillopora_acuta_HIv1_PredGene_9785_t",124,3,0,1,5,-6.513,-0.8239,1,0.702604,0.634086,"60S ribosomal protein L31 ","K02910","Q24JV3"
"275","Pocillopora_acuta_HIv1_PredGene_9841_t",366,1,1,1,1,-3.131,-0.6281,1,0.665204,0.684811,"tenascin-X isoform X2 ","K06252",""
"276","Pocillopora_acuta_HIv1_PredGene_9890_t",284,1,0,0,2,-6.978,-1.0797,1,0.737592,0.547087,"voltage-dependent anion-selective channel protein 2 ","K15040","Q8AWD0"
"277","Pocillopora_acuta_HIv1_PredGene_g10019.t1",795,1,1,1,1,-6.561,-0.5079,0.999171,0.636746,0.709863,"probable ATP-dependent RNA helicase DDX23 ","K12858","B3KY11"
"278","Pocillopora_acuta_HIv1_PredGene_g10021.t1",278,6,5,1,3,-4.971,-0.9258,1,0.718222,0.602332,"WP_061430766.1 amidase ","K03286",""
"279","Pocillopora_acuta_HIv1_PredGene_g10025.t1",240,1,0,1,1,-2.152,-0.4501,0.996666,0.621461,0.720402,"MOB-like protein phocein isoform 1 ","","Q7Z4Y6"
"280","Pocillopora_acuta_HIv1_PredGene_g10029.t1",304,3,3,3,4,-3.727,-0.426,0.994789,0.614786,0.72451,"leucine zipper transcription factor-like protein 1 isoform 1 ","K19400","Q8TC61"
"281","Pocillopora_acuta_HIv1_PredGene_g10030.t1",274,3,2,4,2,4.547,0.6457,0.490758,0.241701,0.756921,"carbonyl reductase ","K00079","B2RBZ7"
"282","Pocillopora_acuta_HIv1_PredGene_g10037.t1",549,2,3,2,2,-11.48,-1.1766,0.98966,0.747461,0.508046,"carbonyl reductase ","K00079","Q7SYD0"
"283","Pocillopora_acuta_HIv1_PredGene_g10039.t1",642,0,1,0,1,-1.004,-0.1779,0.934064,0.53735,0.756545,"coiled-coil domain-containing protein 93 ","","Q1RLV7"
"284","Pocillopora_acuta_HIv1_PredGene_g10044.t1",3990,0,1,0,0,-10.444,-0.942,1,0.720488,0.596931,"transformation/transcription domain-associated protein isoform 2 ","K08874","A4D265"
"285","Pocillopora_acuta_HIv1_PredGene_g10047.t1",300,22,9,24,19,11.276,4.0438,7e-06,3e-06,0.674812,"actin-related protein 2/3 complex subunit 2 ","K05758","Q6P2T5"
